sample,nonparenchymal_frac,sse,frac_endothelial,frac_epithelial,frac_immune,kn_pt,admix
TCGA-AY-A54L-01,0.5065354657332979,11.988380742210941,0.1946352695058098,0.4934645342667021,0.3119001962274881,0.0038324974235042593,-2644.947483209915
TCGA-AY-A69D-01,0.5825500863588713,12.619664645368234,0.14610784397089113,0.41744991364112877,0.4364422423879801,0.00342077889484748,16134.679778861857
TCGA-AY-A71X-01,0.5002664637960113,11.209973540080156,0.17762661532614482,0.49973353620398875,0.3226398484698664,0.0027454296503991197,-4082.1455070938464
TCGA-AY-A8YK-01,0.5562956872703857,12.814690804744824,0.21386538775854141,0.44370431272961425,0.3424302995118442,0.0034775490982259572,13889.467380154692
TCGA-B0-4688-01,0.8358109781665035,10.65282649121234,0.31169566640953794,0.16418902183349654,0.5241153117569655,0.0030764289671961,23512.62995946176
TCGA-B0-4690-01,0.6710827097188824,11.446245626721074,0.18745627717933852,0.3289172902811176,0.4836264325395439,0.0019579270224861,32235.317905069314
TCGA-B0-4691-01,0.4363489733790148,10.616090359159926,0.08002062934270443,0.5636510266209852,0.3563283440363104,0.002984010597914625,27801.686109356157
TCGA-B0-4693-01,0.44150469098751854,10.52177750299013,0.2691988617167135,0.5584953090124815,0.1723058292708051,0.00168173315228278,26793.743721216222
TCGA-B0-4694-01,0.440036403839269,10.928242255666687,0.06617450361393958,0.559963596160731,0.37386190022532945,0.001598782944593575,31503.995069559445
TCGA-B0-4696-01,0.6946479274876733,12.262371257686384,0.32653178965559815,0.3053520725123267,0.3681161378320752,0.0030225293534689,16800.981990665365
TCGA-B0-4697-01,0.9029643488777566,9.889610498852933,0.23822979063021818,0.09703565112224342,0.6647345582475385,0.006843223265438199,26586.04695456649
TCGA-B0-4698-01,0.9107603574477612,9.389102420473233,0.22752629493977558,0.0892396425522388,0.6832340625079856,0.0029983611358873,24752.461097501426
TCGA-B0-4699-01,0.7707279491041477,11.04072075803178,0.23972631435060654,0.22927205089585237,0.531001634753541,0.0016671934040687667,27525.564553734614
TCGA-B0-4700-01,0.6326695354840317,12.847422269107401,0.22051955140057897,0.36733046451596824,0.4121499840834528,0.00651068053024748,33353.12910465506
TCGA-B0-4701-01,0.485737669823028,10.653708852009066,0.20316140633962884,0.514262330176972,0.2825762634833991,0.001602745498787875,28112.7563836119
TCGA-B0-4703-01,0.8024836108079884,10.750354371264928,0.49466201171800683,0.19751638919201167,0.3078215990899814,0.004654634286730658,32060.389341580747
TCGA-B0-4706-01,0.4588495065965613,11.003216153687523,0.28033604660332023,0.5411504934034387,0.1785134599932411,0.001970136908925657,25285.3107823838
TCGA-B0-4707-01,0.36861365320404327,8.540628042869063,0.0662973216110829,0.6313863467959567,0.3023163315929603,0.004533922465046325,21815.242727107707
TCGA-B0-4710-01,0.4315713751905196,10.400501683357788,0.2977599032453221,0.5684286248094804,0.13381147194519744,0.00520820201033487,28463.577490512696
TCGA-B0-4712-01,0.5124226351272474,11.59146117581732,0.14599893955952797,0.48757736487275255,0.3664236955677195,0.0026372243983705996,29308.4863294249
