tier,cell_type,sample_a,sample_b,roi_a,roi_b,donor_a,donor_b,n_cells_a,n_cells_b,B,k_n,k_f,omega,raw_js,cosine,spearman,marker_jaccard,null_med_k_n,null_p95_k_n,cal_k_n,exceed_k_n,null_med_k_f,null_p95_k_f,cal_k_f,exceed_k_f,null_med_omega,null_p95_omega,cal_omega,exceed_omega,null_med_raw_js,null_p95_raw_js,cal_raw_js,exceed_raw_js,null_med_cosine,null_p95_cosine,cal_cosine,exceed_cosine,null_med_spearman,null_p95_spearman,cal_spearman,exceed_spearman,null_med_marker_jaccard,null_p95_marker_jaccard,cal_marker_jaccard,exceed_marker_jaccard
T3_cross_roi,Committed oligodendrocyte precursor,10X191_7,10X206_7,Human CoA,Human CA1C-CA3C,H18.30.002,H18.30.002,25,20,30,0.010383750367335843,0.10123488831751778,9.749356902489906,0.02121566704333084,0.054528028290594,0.24054851946226208,0.615916955017301,0.009125979031075785,0.010480075920141154,1.1378231674625916,0,0.08953373723350058,0.16412905554660073,1.1306898544120978,0,9.821526760624604,17.139064501897888,0.9926518697251803,0,0.016050387654295117,0.03156135165343323,1.3218164881926378,0,0.04310468702890341,0.06286832921147177,1.2650139010180212,0,0.2011572619423575,0.23539415798135305,1.1958231939505735,1,0.5585538789185258,0.6759207482210015,1.1026992708560932,0
T3_cross_roi,Committed oligodendrocyte precursor,10X190_6,10X205_8,Human HTHtub,Human BL,H18.30.002,H18.30.002,26,24,30,0.010889521064455274,0.1701982877069636,15.629547589793605,0.03037487800187442,0.06663396470282956,0.24754819063352174,0.6754966887417219,0.0090818475135575,0.011009473427055905,1.1990424908807658,0,0.1271721910025513,0.23275100650458092,1.3383294442379239,0,14.966248503204199,23.539854556699424,1.0443196627696911,0,0.01904372377006844,0.03650203758480395,1.5950072773905424,0,0.04848859478972073,0.07682044644272129,1.374219339450842,0,0.2048284147417318,0.2526654838306447,1.2085637187870408,0,0.6206896551724138,0.6810457516339868,1.0883002207505519,0
T3_cross_roi,Committed oligodendrocyte precursor,10X191_3,10X224_1,Human VLN,Human CA1U,H18.30.002,H18.30.002,496,48,30,0.007668060956325175,0.4275372550927015,55.75558899802924,0.08377558287363768,0.12977244954294043,0.29710966258466665,0.8130563798219584,0.0025451684756412057,0.0029086703433454063,3.012791109788265,1,0.02800180132719132,0.05241297120151997,15.268205430682022,1,10.914027771131042,20.597492113156846,5.108617108846808,1,0.003699241488252616,0.00657569938644308,22.646692069084178,1,0.011936959707755324,0.015847032379383275,10.871482581836023,1,0.067038461697989,0.07518807415842814,4.4319284043711775,1,0.3471074380165289,0.4035059760956175,2.342376713296595,1
T3_cross_roi,Committed oligodendrocyte precursor,10X190_3,10X205_8,Human ANC,Human BL,H18.30.002,H18.30.002,33,24,30,0.008654698847701257,0.21280581680669533,24.588471598086617,0.03592201110987741,0.07478402004871254,0.2356194911560796,0.6531986531986532,0.008096068348342887,0.008695201355810265,1.0690002202702145,0,0.11642802355930329,0.1753733878720933,1.8277886225415607,1,14.45334524506292,22.893927863505127,1.7012304889406644,1,0.01624079800546876,0.02136165858697819,2.2118378110349872,1,0.04303438371789209,0.04879430605586554,1.7377736960043915,1,0.17910215407650454,0.1916982547001589,1.3155592258004523,1,0.5611510791366907,0.5815602836879432,1.1640334973668307,1
T3_cross_roi,Committed oligodendrocyte precursor,10X348_2,10X390_8,Human LG,Human PnEN,H19.30.002,H19.30.002,27,20,30,0.011541201008803202,0.33513290610831226,29.03795764866111,0.07347974172453298,0.11988253038856156,0.3343013646275774,0.8095238095238095,0.00704374537162991,0.007860067596319421,1.6385034381406933,1,0.11278178842668705,0.15712745994992142,2.971516153303092,1,16.05382257652967,20.634214245229632,1.8087877519659372,1,0.015231558923397975,0.02139726156323448,4.824177360575811,1,0.039261296839170956,0.04569953237330773,3.053453146992202,1,0.18569703884789862,0.20385332209473092,1.800251456359507,1,0.6206896551724138,0.664659977703456,1.3042328042328042,1
T3_cross_roi,Committed oligodendrocyte precursor,10X192_7,10X224_2,Human HTHso,Human CA1U,H18.30.002,H18.30.002,188,62,30,0.007594327534811747,0.3400969654779068,44.783025741111565,0.07066399225045489,0.10661381565606631,0.26467357084912746,0.8372093023255813,0.0018748757778129822,0.002163393694024867,4.050576376676235,1,0.022505824828916013,0.036253832378642235,15.111508601139658,1,11.607524339598363,18.074930436171453,3.8581031088892055,1,0.003790955636887302,0.005771227793631319,18.640152779122484,1,0.010101943282202486,0.012406122505988234,10.55379273846227,1,0.057557073866365105,0.06280026697958041,4.5984542484498325,1,0.3539094650205762,0.4126984126984127,2.3656030286641423,1
T3_cross_roi,Committed oligodendrocyte precursor,10X191_3,10X222_1,Human VLN,Human A35r,H18.30.002,H18.30.002,496,52,30,0.009347064134689465,0.44275063509119317,47.3678824400088,0.08718418063279407,0.1449279319268224,0.3415628844906581,0.8372093023255813,0.0025581218117765757,0.0028276168711871695,3.6538776580768353,1,0.02567725322753502,0.03341274675360011,17.242912673245332,1,10.09681759155624,12.065831136315888,4.691367553239902,1,0.003448077331008061,0.004334951096872694,25.284868134702005,1,0.011367824405892235,0.012907521721940129,12.74895940965648,1,0.06268191960561503,0.06741039728031037,5.449145250172921,1,0.31932773109243695,0.3679861388777822,2.6217870257037945,1
T3_cross_roi,Committed oligodendrocyte precursor,10X383_6,10X390_8,Human MoSR,Human PnEN,H19.30.002,H19.30.002,22,20,30,0.01847686073015053,0.3689256141951122,19.966899116855906,0.07385705104775825,0.12762165837160966,0.3753087293575217,0.7341772151898734,0.010296125586851484,0.011380075223447897,1.7945450037775506,1,0.13509913186315617,0.19066606911512962,2.730777090179989,1,13.037124875228201,17.293818537411493,1.5315416019980714,1,0.018631253072899482,0.027738575066669904,3.964148345727144,1,0.04881352613886136,0.058939479982889384,2.614473250888705,1,0.23247580967023262,0.25012486453695104,1.6143990632397316,1,0.555956678700361,0.5915492957746479,1.3205655104389282,1
T3_cross_roi,Committed oligodendrocyte precursor,10X222_7,10X224_1,Human CA4C-DGC,Human CA1U,H18.30.002,H18.30.002,21,48,30,0.0038253620805617154,0.0467466376985467,12.220186406951164,0.006937219903970137,0.021738699400878247,0.12136081624174644,0.4,0.0036984530702788036,0.004239110860631951,1.0343140788517142,0,0.05191162748114188,0.07705592522493589,0.9005041831048067,0,14.755938405968902,19.651768570157618,0.8281537961698183,0,0.006925351646452433,0.01102042369982578,1.0017137407778829,0,0.02159147962347241,0.027581597304359523,1.0068184200422186,0,0.12083287307912732,0.1302772409145301,1.004369201436379,0,0.43137254901960786,0.552875208467387,0.9272727272727272,0
T3_cross_roi,Committed oligodendrocyte precursor,10X190_2,10X204_6,Human Pir,Human LG,H18.30.002,H18.30.002,35,20,30,0.01035338825321021,0.18260670479719932,17.637385977540212,0.03433379039979563,0.06699210146446932,0.24784036778967278,0.7012987012987013,0.007714440988591452,0.00968712568899521,1.3420788711095697,1,0.10825790080552203,0.15657581819306227,1.6867748537378335,1,14.244338870286608,19.199299167884647,1.2382032004540013,0,0.016848471951227535,0.027527119540881634,2.037798472121631,1,0.042416407968888514,0.053889842984904984,1.579391199594424,1,0.18931458978174964,0.21356820362402656,1.3091456293748638,1,0.5865724381625441,0.6267006802721088,1.1955875449851354,1
T3_cross_roi,Committed oligodendrocyte precursor,10X230_5,10X359_4,Human DGR-CA4Rpy,Human Pul,H19.30.002,H19.30.002,20,26,30,0.01509549334443772,0.46901857890014187,31.070106037505724,0.12055896573336929,0.14867666230258691,0.401985270888916,0.7055016181229774,0.0051191741167080215,0.006108555958557773,2.9488142032850315,1,0.07890783839859064,0.21910591927798675,5.943878180149451,1,15.871386700957556,34.465358595779854,1.9576176060048487,0,0.014180598124394986,0.031274419696206646,8.501684109217567,1,0.03225211050943738,0.045154944892599136,4.609827386616519,1,0.15964678519138292,0.18975414473165664,2.5179665873448074,1,0.4496124031007752,0.4967846795279485,1.5691329092735187,1
T3_cross_roi,Committed oligodendrocyte precursor,10X190_1,10X191_7,Human Pir,Human CoA,H18.30.002,H18.30.002,32,25,30,0.0065161303272346744,0.11224681745800509,17.225993315213596,0.017051588591176097,0.03589293074624067,0.16553854542284652,0.5507246376811594,0.0070090188939356465,0.008256178688901371,0.9296779514851315,0,0.07718106654339543,0.15451847532738341,1.4543309970314258,0,11.357214267772843,23.63246938294653,1.5167445915055036,0,0.012507381311517733,0.02394079331987441,1.3633220389206266,0,0.035051589591851284,0.046831705167925425,1.0240029386451843,0,0.1657151593124246,0.1808056439680532,0.9989342321468303,0,0.5374722600999973,0.5974070745250611,1.0246568587161997,0
T3_cross_roi,Committed oligodendrocyte precursor,10X190_1,10X222_1,Human Pir,Human A35r,H18.30.002,H18.30.002,32,52,30,0.006947372822884816,0.1329470349640755,19.13630351406286,0.02441386388452515,0.056119218406646354,0.21618240073157535,0.78419452887538,0.004711526920496175,0.005207105141790827,1.4745480478233546,1,0.047339744525265494,0.058080493498194864,2.808359789375731,1,10.0116845113711,12.657411390295753,1.9113969774345339,1,0.006703203192170498,0.009137440847907533,3.642119026473959,1,0.02283951886021246,0.024904351364123365,2.4571103599038038,1,0.1275319107972191,0.13278993000958575,1.6951239841086843,1,0.48484848484848486,0.5269698285218146,1.6174012158054711,1
T3_cross_roi,Committed oligodendrocyte precursor,10X190_6,10X191_3,Human HTHtub,Human VLN,H18.30.002,H18.30.002,26,496,30,0.006829831659731078,0.11462596814055827,16.783132271970466,0.015618106600163766,0.044031198991970166,0.18223835853574644,0.6394557823129252,0.005132044436775281,0.0059700786887220535,1.3308208344397345,1,0.04047969085637851,0.04857377947783857,2.8316907989058,1,7.781074219100445,9.045045251053006,2.1569171298703704,1,0.005804530263334526,0.006508129284925851,2.690675367620814,1,0.021003338794929216,0.022775341216431738,2.0963904559117292,1,0.10104525539596754,0.10988922042719833,1.8035320690873242,1,0.3572826013627471,0.40061440983055724,1.7897758801405759,1
T3_cross_roi,Committed oligodendrocyte precursor,10X190_6,10X206_1,Human HTHtub,Human CA1U,H18.30.002,H18.30.002,26,33,30,0.010753533371081175,0.1609957223351053,14.97142537057274,0.0269876603182406,0.06095373081671407,0.24703048876008338,0.6885245901639344,0.009501605531761357,0.010137086805684354,1.1317596100085354,1,0.11196383732055806,0.1911552415977926,1.4379260856714522,0,12.467514028594655,20.50547970506027,1.200834852580497,0,0.01717117269904027,0.028663889358697216,1.5716841703973425,0,0.045829845981823825,0.06049676045329396,1.3300007781149514,1,0.21020932778190787,0.2307497757060206,1.175164258250126,1,0.5915492957746479,0.6301369863013699,1.1639344262295082,1
T3_cross_roi,Committed oligodendrocyte precursor,10X204_6,10X206_7,Human LG,Human CA1C-CA3C,H18.30.002,H18.30.002,20,20,30,0.012535993237722112,0.21248832091589623,16.950258099732913,0.03750452578763622,0.08178824306734767,0.30538443669867676,0.7096774193548387,0.011345983404057763,0.012090311662339183,1.10488379819406,1,0.11570797496752074,0.15924081328580597,1.8364189760951375,1,10.270661323043626,13.342544685524777,1.6503570282959972,1,0.0178255584516998,0.026650509423422567,2.103974800523564,1,0.05146267557167222,0.06210263253714837,1.5892730441782206,1,0.241929393273489,0.25713008767575735,1.2622874491048512,1,0.6394557823129252,0.6691029900332226,1.1098146877144819,1
T3_cross_roi,Committed oligodendrocyte precursor,10X192_7,10X194_1,Human HTHso,Human La,H18.30.002,H18.30.002,188,141,30,0.0025748957970855,0.04610267096076273,17.904674438843664,0.00499597585508477,0.014058394843857291,0.05661787451371303,0.3539094650205762,0.0015899798306096102,0.0017354013486830554,1.6194518619134088,1,0.019860739699795363,0.03200434973876432,2.3212967723069124,1,12.929597073935994,20.124792360346117,1.3847820884485744,0,0.0022643511994708716,0.0035345665120955177,2.2063608579147167,1,0.007474108726433282,0.010225737048445054,1.8809459908092743,1,0.03843994297388298,0.045778564230507114,1.4728917405569664,1,0.28326180257510725,0.33019525801952576,1.2494076568150647,1
