cell_type,region_a,region_b,omega,omega_global_kn,kn,kf
Astrocyte,Human A5-A7,Human MN,9.957786992518942,13.819311631233663,0.0195156438651085,0.1943326246306098
Astrocyte,Human A5-A7,Human MTG,5.83191252043971,0.7696658815914935,0.0018558827713063,0.0108233459704501
Astrocyte,Human A5-A7,Human MoAN,24.751047399664863,12.538330699144918,0.0071236970859171,0.1763189642343902
Astrocyte,Human A5-A7,Human MoRF-MoEN,32.47735670968281,12.130450013391078,0.0052523727922445,0.1705831847459584
Astrocyte,Human A5-A7,Human MoSR,12.638084850476073,13.027999531884815,0.0144962534398354,0.1832048809866457
Astrocyte,Human A5-A7,Human NAC,18.000463430880867,4.982904119291678,0.0038927646695826,0.0700715680798483
Astrocyte,Human A5-A7,Human PAG,36.80505803521604,11.19968703331558,0.0042791517275818,0.1574944276751453
Astrocyte,Human A5-A7,Human PAG-DR,31.904416033484416,10.496745355430036,0.0046266129330361,0.147609383841486
Astrocyte,Human A5-A7,Human PB,39.9818799654065,11.47527037836659,0.0040360730857287,0.1613697896452165
Astrocyte,Human A5-A7,Human PN,31.41563346443508,12.38084017593266,0.0055419627434449,0.1741042702216209
Astrocyte,Human A5-A7,Human PTR,25.000726973149987,10.084756796674782,0.0056724685634488,0.1418158378185613
Astrocyte,Human A5-A7,Human Pir,14.063555704414696,2.6394365156470734,0.0026392187549699,0.0371167999766554
Astrocyte,Human A5-A7,Human PnAN,25.989508130770425,12.171545924247818,0.0065857764923239,0.1711610916946899
Astrocyte,Human A5-A7,Human PnEN,25.29716160539509,11.940385247053849,0.0066375201085782,0.1679104188457643
Astrocyte,Human A5-A7,Human PnRF,34.792709483627846,11.410647816329348,0.0046119156572188,0.1604610416246083
Astrocyte,Human A5-A7,Human Pro,4.511583228550238,0.7647599531736592,0.0023837212615443,0.0107543568651221
Astrocyte,Human A5-A7,Human Pu,17.810726616286193,3.577559084756656,0.0028246489647768,0.0503090504986158
Astrocyte,Human A5-A7,Human Pul,45.570195307022814,10.203548137695277,0.0031486880330902,0.1434863286288074
Astrocyte,Human A5-A7,Human RN,16.918688667273138,10.575820924020677,0.0087903606881175,0.1487213757552978
Astrocyte,Human A5-A7,Human S1C,3.6756724625720656,0.992573467277805,0.0037973896546175,0.0139579605831337
Astrocyte,Human A5-A7,Human SC,30.755502654040235,10.497025608564973,0.004799574454443,0.147613324871888
Astrocyte,Human A5-A7,Human SEP,16.48413042281484,7.582862218572614,0.006468840285764,0.1066332069548934
Astrocyte,Human A5-A7,Human SI,15.460983407213654,4.009443412253892,0.0036467524221341,0.0563823786888327
Astrocyte,Human A5-A7,Human SN,38.5956251147954,10.08899251845655,0.0036759451826774,0.1418754022131579
Astrocyte,Human A5-A7,Human SN-RN,34.44414362804332,10.380864882238406,0.0042381610175037,0.1459798268056732
Astrocyte,Human A5-A7,Human STG,5.445251586141784,1.2802584363522818,0.0033062752180819,0.0180035003754821
Astrocyte,Human A5-A7,Human STH,23.28430380810413,10.388394755617709,0.0062739996895149,0.1460857148626173
Astrocyte,Human A5-A7,Human SpC,17.915788033438183,13.229724430143774,0.0103842273599897,0.1860416162726063
Astrocyte,Human A5-A7,Human Sub,14.086575497649443,2.8946768910568674,0.0028897080820209,0.0407060910635559
Astrocyte,Human A5-A7,Human TF,3.715079670604075,0.7891487119003934,0.0029871018169595,0.011097321234211
Astrocyte,Human A5-A7,Human TH-TL,6.2789491568921445,1.1873072218909424,0.0026591047682495,0.0166963836426885
Astrocyte,Human A5-A7,Human V1C,5.3285355063029165,1.398750869329476,0.0036914059781269,0.0196697878226282
Astrocyte,Human A5-A7,Human V2,4.385304044092876,0.682499711475512,0.002188578197151,0.0095975808187799
Astrocyte,Human A5-A7,Human VA,22.30647497140302,5.158891134350003,0.0032522560004616,0.0725463670748933
Astrocyte,Human A5-A7,Human VLN,25.2211342092084,9.270717560479646,0.0051690179794466,0.1303684961894345
Astrocyte,Human A5-A7,Human VPL,8.58235005141307,9.541745147573884,0.0156343883069153,0.1341797932896666
Astrocyte,Human A13,Human A14,4.19288171842235,1.06720723780971,0.003579278211049,0.0150074901762549
Astrocyte,Human A13,Human A19,3.4751609157257337,0.8381769228324395,0.0033917207315141,0.0117867753232145
Astrocyte,Human A13,Human A23,3.05557859978382,0.5414841217505744,0.0024920202791752,0.0076145638352752
Astrocyte,Human A13,Human A24,7.239756909373325,1.0660285721287253,0.0020706379372999,0.0149909153133775
Astrocyte,Human A13,Human A25,4.768481300709308,0.8535760092492707,0.0025172214398269,0.0120033233655593
Astrocyte,Human A13,Human A29-A30,2.732258486311813,1.169873932348161,0.006021110342976,0.0164512298316161
Astrocyte,Human A13,Human A32,3.730818812170636,0.751391810268913,0.0028321849131499,0.0105663687535258
Astrocyte,Human A13,Human A35-36,2.426124092673146,4.157424451264918,0.0240974263233504,0.0584633465744965
Astrocyte,Human A13,Human A35-A36,6.614384408378459,1.8753682944514214,0.0039870937175542,0.0263721705201347
Astrocyte,Human A13,Human A35r,6.348739674489216,2.807444973230201,0.0062184627761975,0.0394794013415799
Astrocyte,Human A13,Human A38,6.105212873729405,1.0946333056893047,0.0025213152605881,0.0153931663876729
Astrocyte,Human A13,Human A40,3.415926162269169,0.9181203277793845,0.0037796399809925,0.012910971095031
Astrocyte,Human A13,Human A43,3.204934131273066,0.49061380697002416,0.0021526824174709,0.006899205353544
Astrocyte,Human A13,Human A44-A45,4.5941406625984325,0.7610339590988306,0.0023294803640264,0.0107019604630985
Astrocyte,Human A13,Human A46,2.5479956251163025,0.6201049722957052,0.0034223611838922,0.0087201613241251
Astrocyte,Human A13,Human ANC,20.075171691007466,9.068064644740183,0.0063520607802236,0.1275187107547037
Astrocyte,Human A13,Human AON,6.245507784097965,0.9405937753733403,0.002117842465154,0.0132270016016129
Astrocyte,Human A13,Human BL,6.276243132394972,3.9129796742623304,0.0087673256597099,0.0550258674612249
Astrocyte,Human A13,Human BM,6.368162589022633,3.1098057000980837,0.0068671797919439,0.0437313174431498
Astrocyte,Human A13,Human BNST,16.80983885831379,6.356056119876671,0.0053172059078726,0.0893813744878128
Astrocyte,Human A13,Human CA1-3,7.905465783571677,3.610772703077635,0.0064229123144632,0.0507761135328705
Astrocyte,Human A13,Human CA1C-CA3C,14.987098852308025,3.7784145272326697,0.0035452864945486,0.0531335591535539
Astrocyte,Human A13,Human CA1R-CA2R,7.812235667949935,2.815120385284158,0.0050673504619587,0.0395873360209163
Astrocyte,Human A13,Human CA1R-CA2R-CA3R,6.214588840665062,2.587908142692904,0.005855928453793,0.0363921876206755
Astrocyte,Human A13,Human CA1U,10.954828892835474,3.944893646115757,0.005063945306277,0.0554746543529429
Astrocyte,Human A13,Human CA1U-CA2U-CA3U,7.690750872619839,3.2824127634055618,0.0060018308985271,0.0461585862201641
Astrocyte,Human A13,Human CA2U-CA3U,10.131562789012118,3.8449185820176415,0.0053366658821682,0.054068765469166
Astrocyte,Human A13,Human CA3R,9.378530301829649,6.392422829201634,0.0095849535739126,0.0898927775345699
Astrocyte,Human A13,Human CA4C-DGC,17.331722331258895,3.6349205180570268,0.0029492562065524,0.0511156896557096
Astrocyte,Human A13,Human CBL,17.640432448305457,15.265343761555405,0.0121690497594363,0.2146673002414043
Astrocyte,Human A13,Human CBV,17.92794528921117,14.7670232420581,0.0115830183938512,0.2076597200488911
Astrocyte,Human A13,Human CEN,4.933521266299621,5.842733591420767,0.0166539932997617,0.082162830113186
Astrocyte,Human A13,Human CM,12.67991618016265,10.692544038165376,0.0118583419799438,0.1503627823413922
Astrocyte,Human A13,Human CM-Pf,23.69902633574642,10.398995747452608,0.0061704978141275,0.1462347902016745
Astrocyte,Human A13,Human CMN,10.16402801523322,4.408226632616793,0.0060989822075149,0.061990226021591
Astrocyte,Human A13,Human CaB,16.168955506131017,4.233228413888805,0.0036817054663155,0.0595293318715359
Astrocyte,Human A13,Human CbDN,28.05981853824899,12.722450100097548,0.0063759544207935,0.1789081240556125
Astrocyte,Human A13,Human Cla,9.558001183135834,3.309725137635418,0.0048694975795402,0.0465426636265224
Astrocyte,Human A13,Human CoA,6.0441157410676265,4.1154581875297715,0.009575131062796,0.0578732003794314
Astrocyte,Human A13,Human DGR-CA4Rpy,9.39770633941881,4.064577332667859,0.0060820897796262,0.0571576936789083
