,Live|NK cell,Live|hepatocyte,Live|Kupffer cell,Live|liver sinusoid EC,Live|B cell,Kidn|kidney collectin..,Kidn|kidney tubule cell,Kidn|endothelial cell,Kidn|fenestrated cell,Kidn|leukocyte,Kidn|fibroblast,Sple|T cell,Sple|B cell,Sple|myeloid cell,Lung|endothelial cell,Lung|stromal cell,Lung|type II pneumocyte,Lung|B cell,Lung|leukocyte,Lung|monocyte,Lung|dendritic cell,Lung|T cell,Lung|NK cell,Lung|macrophage,Hear|fibroblast,Hear|endothelial cell,Hear|smooth muscle cell,Hear|endocardial cell,Hear|leukocyte,Hear|cardiac muscle,Marr|B cell,Marr|Fraction A pre-p..,Marr|granulocyte,Marr|hematopoietic st..,Marr|monocyte,Marr|T cell,Marr|NK cell,Marr|neutrophil
Kidn|fibroblast,0.09675627869595023,0.08548369903099093,0.08577092848480393,0.07824321833333435,0.11027530241569289,0.17900899759907052,0.07252504317781239,0.12344140507746706,0.10404878187063756,0.10089926099446318,0.0,0.0980906859510295,0.08200253984131894,0.11407441005098488,0.1032556221830811,0.08251852351009026,0.07904557538414297,0.1004987128857051,0.2098413613815835,0.09531048452780201,0.09614801572887116,0.13358922625839542,0.13854079348486611,0.0780308764143709,0.08340194884320104,0.08079156177682056,0.07842494799514821,0.08675173475560177,0.0779425792500569,0.09564999236802169,0.08223483145119878,0.08233919768758347,0.1397894567727985,0.08905743003513111,0.0849295161904269,0.08136121559014438,0.09274629553564759,0.09321631052638488
Sple|T cell,0.02665984484898238,0.06267420841102088,0.05070367988038377,0.048397356989326124,0.05387346051993637,0.16316849171217332,0.0749805921006256,0.09423565302906789,0.06613133399434451,0.06534802426122283,0.0980906859510295,0.0,0.028743163464785046,0.07205242529023989,0.04416839811904768,0.053660269665620985,0.046510550587436174,0.035366747544326047,0.1835460258690219,0.04543421742601934,0.05892888040791858,0.057404782765242274,0.059391640168002316,0.03270596703543384,0.03868381446713111,0.032387360287209926,0.04072523023053369,0.03652173305056616,0.028751641563409785,0.07638610086320285,0.025309370094785764,0.04373773265161531,0.1089532423061941,0.028018118585857076,0.028142366107399085,0.022834953304991242,0.01469706882993723,0.05825990372094604
Sple|B cell,0.0333853411973528,0.06289743531177014,0.049256456065057595,0.040770011542646915,0.042178697486592406,0.1701665654508791,0.07020465296042457,0.0940538714329143,0.05702353827615939,0.05498286646411816,0.08200253984131894,0.028743163464785046,0.0,0.06032840837786001,0.06580870711670761,0.04128899452168287,0.04262786500828172,0.03542343960077573,0.1785674952162395,0.05369290406341945,0.04616327404214222,0.08409998905877195,0.08408532938970893,0.028421329803765827,0.04312513157863605,0.03660549877316929,0.034425655715801695,0.04661285870578549,0.031376835148409304,0.07405739191713448,0.01222739212206429,0.028296855182259276,0.09579305519410647,0.03052093871351367,0.03379041140925433,0.015663200807992984,0.029354197282490932,0.04504976028214726
Sple|myeloid cell,0.07885679269332327,0.09217627126019386,0.0738940133496135,0.07324829636922808,0.09130432527342308,0.19179663151327986,0.09977156024344694,0.12290326932871336,0.09145575911677035,0.08344633761509296,0.11407441005098488,0.07205242529023989,0.06032840837786001,0.0,0.09320451046558398,0.08160799468163935,0.07857504322732217,0.08025891248669123,0.18786734870803146,0.07512272512173616,0.0681547274598027,0.114238766553687,0.11243475977145634,0.060923004958160235,0.07982111401017924,0.07160609490631586,0.07185637609045518,0.07885362660420042,0.06296051238983272,0.10794578921007192,0.06222407615790349,0.06759941110721851,0.11443893539800754,0.07908303357439517,0.06461021659335728,0.06479970028018076,0.07104644823422188,0.0757147224790777
Lung|endothelial cell,0.05613616840930119,0.06309565300836953,0.05853460034453259,0.04366385894426265,0.08304701621207294,0.15380861765790216,0.07088056081709095,0.08178780545793796,0.06696100384841372,0.08731852496608364,0.1032556221830811,0.04416839811904768,0.06580870711670761,0.09320451046558398,0.0,0.05755806228144192,0.04558518726806645,0.06010656250926592,0.19290377582130033,0.05016727049638204,0.07793836358757378,0.05816311678120037,0.05769430939852034,0.047906986207096054,0.03573445482977508,0.029380624053097305,0.046085272942402,0.03130911472391667,0.037500939649978554,0.0734713099920251,0.055708144727634246,0.06273128992210202,0.12722022224303775,0.052624774898988196,0.0323156404744885,0.06062200530285753,0.04285997942141317,0.08322989959318365
Lung|stromal cell,0.05298779800044056,0.05156306875141387,0.0521472742749695,0.024320605624522144,0.07850407160173342,0.17253821290915017,0.05985195167767572,0.0871060858779962,0.04743127100149556,0.056584714505832454,0.08251852351009026,0.053660269665620985,0.04128899452168287,0.08160799468163935,0.05755806228144192,0.0,0.03265358101356884,0.06615005520986508,0.19842951317929125,0.0585938360254584,0.06198912702239703,0.10818298744667182,0.10329121815771895,0.03939249637854658,0.015476549642332346,0.03125608356169449,0.019911252936162683,0.02876268891624234,0.030424182928744718,0.06258715070003104,0.042753827042768436,0.041641407102653114,0.1091584036459882,0.041942362084502374,0.04636179404639312,0.03646919341291596,0.048915245493629536,0.05711729000574796
Lung|type II pneumocyte,0.04561485393957458,0.04382230724961061,0.049198497360832254,0.0316320279061983,0.07300197837612542,0.15049264708340096,0.04996207495323661,0.09121739280458713,0.052789978223045646,0.0662474459403431,0.07904557538414297,0.046510550587436174,0.04262786500828172,0.07857504322732217,0.04558518726806645,0.03265358101356884,0.0,0.0557420248933371,0.18516620116233143,0.05012942138502481,0.06382068468282423,0.08712562135670097,0.0847499175941038,0.03442049008525057,0.026556917142726816,0.02968845230913801,0.029913778496488165,0.028506525838525216,0.030766353300154273,0.055348607111134734,0.0377102348239734,0.04046224502427317,0.10931321644878789,0.039214140682441376,0.03698123143151692,0.03802201767388674,0.040794814584271526,0.05837453646781331
Lung|B cell,0.045250391217855956,0.07337655894360674,0.058297304267798986,0.06054016154529039,0.05684506901513139,0.17021869785343446,0.08366705535552829,0.10470318927952182,0.07758857697640828,0.07437696741953906,0.1004987128857051,0.035366747544326047,0.03542343960077573,0.08025891248669123,0.06010656250926592,0.06615005520986508,0.0557420248933371,0.0,0.18479404399759802,0.051463047361201844,0.06646874227003519,0.07468686124108374,0.07546450981786171,0.04056424425657197,0.05181739288752525,0.047349404453411764,0.05539300737461669,0.05306585220970978,0.038647352699040224,0.0859669467803198,0.02998140987073119,0.0501967963893358,0.11575426727902666,0.04700409232004628,0.038905520413173175,0.04038852983181099,0.03372406483805619,0.06759577840295805
Lung|leukocyte,0.18854000905424434,0.20844964421554835,0.17561331313545522,0.17951262165829565,0.19566604968580367,0.2649258609456864,0.21048353618493948,0.2054247410770903,0.19286945374641018,0.18923383486768347,0.2098413613815835,0.1835460258690219,0.1785674952162395,0.18786734870803146,0.19290377582130033,0.19842951317929125,0.18516620116233143,0.18479404399759802,0.0,0.1689662120979981,0.15911573395743656,0.20316252386193207,0.19034675095412873,0.17118505488545108,0.19332922239640152,0.1783277233874521,0.19131090249005703,0.18952347588474033,0.16582446557998515,0.22850239279993115,0.18033504049635968,0.18226367857461,0.12174425731340417,0.21485611706177293,0.17449669105958251,0.1797542925689224,0.18156764681227155,0.149633837686506
Lung|monocyte,0.05373045999870932,0.062080754779789436,0.04418079484832878,0.04965523885146953,0.07477678254353001,0.1578510007258704,0.07313958926932025,0.0994921706129063,0.07367688108319077,0.06672609009138075,0.09531048452780201,0.04543421742601934,0.05369290406341945,0.07512272512173616,0.05016727049638204,0.0585938360254584,0.05012942138502481,0.051463047361201844,0.1689662120979981,0.0,0.053518198103427186,0.08344397206232035,0.07629982601288623,0.034553027915755714,0.04470571306560535,0.04014101358523118,0.051195995048482816,0.04396177028917492,0.027982087446377278,0.0819606686122642,0.046960195898167745,0.050611614487331084,0.09577022413459647,0.052124524381038276,0.029779404702246777,0.05130200878530469,0.041464708222727575,0.05940286486450447
