pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
Live|macrophage vs Hear|cardiac EC,macrophage,cardiac endothelial cell,Liver,Heart,False,False,41.45907947183465,0.007955822600308863,0.270127543383763,0.29846715927124023,0.7538940809968847
Live|macrophage vs Hear|hepatocyte,macrophage,hepatocyte,Liver,Heart,False,False,13.11791962468381,0.00865197318627265,0.30010880614652624,0.3263925313949585,0.717948717948718
Live|macrophage vs Hear|fibroblast of ..,macrophage,fibroblast of cardiac tissue,Liver,Heart,False,False,38.05401738095036,0.00778875262591712,0.2993676243632164,0.31233465671539307,0.717948717948718
Live|macrophage vs Hear|smooth muscle ..,macrophage,smooth muscle cell,Liver,Heart,False,False,31.970746378867556,0.008356151278809582,0.30897105605996256,0.3418204188346863,0.7460815047021944
Live|macrophage vs Hear|macrophage,macrophage,macrophage,Liver,Heart,False,True,5.701663900638397,0.0038957837889205486,0.3063887927860779,0.14206188917160034,0.5714285714285714
Live|macrophage vs Bone|cd24 neutrophil,macrophage,cd24 neutrophil,Liver,Bone_Marrow,False,False,18.086351766651507,0.010540420572897799,0.286662524929467,0.3295111656188965,0.904109589041096
"Live|macrophage vs Bone|cd4-positive, ..",macrophage,"cd4-positive, alpha-beta t cell",Liver,Bone_Marrow,False,False,13.280259986443976,0.006242251956531218,0.2545818265579458,0.24566978216171265,0.6531986531986532
Live|macrophage vs Bone|monocyte,macrophage,monocyte,Liver,Bone_Marrow,False,False,19.661617994531195,0.00332833267439416,0.20879516873722237,0.11535269021987915,0.5347985347985348
"Live|macrophage vs Bone|cd8-positive, ..",macrophage,"cd8-positive, alpha-beta t cell",Liver,Bone_Marrow,False,False,19.5093779581217,0.0064374912612024555,0.2882267806325538,0.27028727531433105,0.6531986531986532
Live|macrophage vs Bone|granulocyte,macrophage,granulocyte,Liver,Bone_Marrow,False,False,24.004438679232972,0.006334999932697027,0.19608360875221298,0.21548771858215332,0.6710963455149501
Live|macrophage vs Bone|plasma cell,macrophage,plasma cell,Liver,Bone_Marrow,False,False,11.544627620988775,0.00978509006422269,0.3572445128808056,0.37413859367370605,0.8505747126436781
Live|macrophage vs Bone|erythroid prog..,macrophage,erythroid progenitor,Liver,Bone_Marrow,False,False,17.66963548684363,0.009951457246596726,0.2629905913300905,0.349445104598999,0.7460815047021944
Live|macrophage vs Bone|nk cell,macrophage,nk cell,Liver,Bone_Marrow,False,False,22.255147289668642,0.0071532495345573354,0.3094684119388291,0.3017619848251343,0.7055016181229774
Live|macrophage vs Bone|hematopoietic ..,macrophage,hematopoietic stem cell,Liver,Bone_Marrow,False,False,9.766849460016076,0.006522093300368668,0.2638062953811904,0.26654499769210815,0.6622073578595318
Live|macrophage vs Bone|nampt neutrophil,macrophage,nampt neutrophil,Liver,Bone_Marrow,False,False,13.85099774095437,0.012184896251292734,0.2968287469243338,0.3556720018386841,0.8980716253443526
Live|macrophage vs Bone|memory b cell,macrophage,memory b cell,Liver,Bone_Marrow,False,False,18.7396412116652,0.006332124606329393,0.2611709855392573,0.24761992692947388,0.6440677966101696
Live|macrophage vs Bone|myeloid progen..,macrophage,myeloid progenitor,Liver,Bone_Marrow,False,False,16.489239437086614,0.009745570657928627,0.2674728078435088,0.329501211643219,0.7341772151898734
Live|macrophage vs Bone|macrophage,macrophage,macrophage,Liver,Bone_Marrow,False,True,15.933329927391156,0.0046604497012493395,0.23238744699497194,0.16082251071929932,0.5815602836879432
Live|macrophage vs Bone|naive b cell,macrophage,naive b cell,Liver,Bone_Marrow,False,False,21.6410361470728,0.007387565984468795,0.3305877838109058,0.3179985284805298,0.6486486486486487
Live|macrophage vs Bone|neutrophil,macrophage,neutrophil,Liver,Bone_Marrow,False,False,13.49303942266308,0.012330473249278507,0.35917934400288276,0.35453325510025024,0.8888888888888888
Live|macrophage vs Bone|erythrocyte,macrophage,erythrocyte,Liver,Bone_Marrow,False,False,7.34619834661417,0.02049390950886936,0.4662283564746539,0.5828877091407776,0.9417989417989419
Live|macrophage vs Sple|memory b cell,macrophage,memory b cell,Liver,Spleen,False,False,17.112595993168444,0.005981180818891343,0.22183761915852218,0.2222394347190857,0.6111111111111112
Live|macrophage vs Sple|neutrophil,macrophage,neutrophil,Liver,Spleen,False,False,16.03462012644937,0.010663243018776317,0.2416240164566077,0.33283793926239014,0.8505747126436781
Live|macrophage vs Sple|classical mono..,macrophage,classical monocyte,Liver,Spleen,False,False,25.409368497673967,0.0024385632479098076,0.15870244475325568,0.07659763097763062,0.4555984555984556
"Live|macrophage vs Sple|cd8-positive, ..",macrophage,"cd8-positive, alpha-beta memory t cell",Liver,Spleen,False,False,17.432520101893854,0.005875356791901591,0.22927704796418902,0.23000669479370117,0.6394557823129252
Live|macrophage vs Sple|plasma cell,macrophage,plasma cell,Liver,Spleen,False,False,13.156233660265906,0.008842067369547697,0.2544809478053708,0.3047570586204529,0.7261146496815287
Live|macrophage vs Sple|nk cell,macrophage,nk cell,Liver,Spleen,False,False,27.879894617505876,0.00635366211826895,0.22627331746178891,0.23671793937683105,0.6531986531986532
