pair_type,cancer,omega,kn,kf
TT,TCGA-LIHC,45.21872051035156,0.015322088962315218,0.6928452584216744
TT,TCGA-LIHC,402.9329183185168,0.0017199481681502904,0.6930237347493835
TT,TCGA-LIHC,148.1554923817964,0.004677313401722548,0.6929696700561792
TT,TCGA-LIHC,70.09715567367604,0.009886517388121761,0.6930167484256762
TT,TCGA-LIHC,512.7764478773657,0.0013516551552715482,0.6930969292752738
TT,TCGA-LIHC,48.23780195669313,0.014367074602647068,0.6930360993795249
TT,TCGA-LIHC,44.37041565932341,0.015619845876566198,0.6930590540778111
TT,TCGA-LIHC,157.96673671027693,0.004386793756224704,0.6929674942918347
TT,TCGA-LIHC,183.57863129799813,0.0037749916515391196,0.693007800550921
TT,TCGA-LIHC,50.262863976669045,0.013788946415384426,0.6930719380580457
TT,TCGA-LIHC,37.154559138573084,0.01865286418954847,0.6930389456343506
TT,TCGA-LIHC,19.868929551846154,0.03486762546023198,0.6927823939095065
TT,TCGA-LIHC,99.1412027916376,0.006990107035783233,0.6930076191698382
TT,TCGA-LIHC,19.158114398840688,0.036176916692716776,0.6930815085963973
TT,TCGA-LIHC,30.064297495861954,0.023051725519768612,0.6930339338192766
TT,TCGA-LIHC,44.64374369052958,0.015522652067606675,0.6929893003035015
TT,TCGA-LIHC,21.406374566223693,0.0323783141475624,0.6931023204655805
TT,TCGA-LIHC,39.48434968917982,0.017553338250675732,0.6930821457021367
TT,TCGA-LIHC,84.35686883391587,0.008214739452279192,0.6929696984807097
TT,TCGA-LIHC,24.55093949552628,0.028227858852939443,0.6930204547867721
TT,TCGA-LIHC,156.02652006071042,0.004440847272470301,0.6928899460446386
TT,TCGA-LIHC,77.40161242351518,0.0089543241687342,0.6930791288228793
TT,TCGA-LIHC,11.33515021980085,0.06113717257015376,0.6929990350965809
TT,TCGA-LIHC,102.16404733087722,0.006783023167130698,0.6929810998931774
TT,TCGA-LIHC,24.319039105910818,0.028487257187378677,0.6927827215600011
TT,TCGA-LIHC,304.1601966535446,0.002278662146892511,0.6930783267058143
TT,TCGA-LIHC,85.51271429184278,0.00810457337426456,0.6930440674107616
TT,TCGA-LIHC,31.615419825399727,0.02192188140078614,0.6930694838484757
TT,TCGA-LIHC,28.845678579011462,0.024027782754226006,0.6930976982947181
TT,TCGA-LIHC,29.129605539738257,0.02379397912186384,0.6931092260406613
TT,TCGA-LIHC,40.14845795705547,0.01725306833111357,0.6926840885219183
TT,TCGA-LIHC,106.50071153272272,0.006507371017434353,0.6930396435641764
TT,TCGA-LIHC,110.95735144879694,0.00624583739146674,0.6930215745370122
TT,TCGA-LIHC,115.45637337717972,0.006002828308005436,0.6930647864481796
TT,TCGA-LIHC,20.07088845577549,0.03452803989709902,0.6930084373712402
TT,TCGA-LIHC,60.31357217239319,0.011491295928277894,0.6930811063245167
TT,TCGA-LIHC,463.5090491408992,0.0014942946147855367,0.6926190760356103
TT,TCGA-LIHC,54.67807324658966,0.012675372973988948,0.6930649718996107
TT,TCGA-LIHC,55.954647318030354,0.012386908225293742,0.6931050811071207
TT,TCGA-LIHC,52.168724349394495,0.013284824578605282,0.6930523514713198
TT,TCGA-LIHC,43.475473837623866,0.015937159582696956,0.692875564483578
TT,TCGA-LIHC,107.10435743206126,0.0064649696052703695,0.6924264153902897
TT,TCGA-LIHC,98.51763147413182,0.007034809305279449,0.6930527506283141
TT,TCGA-LIHC,116.52853663627842,0.005947506057016232,0.6930541774595038
TT,TCGA-LIHC,391.6379810212196,0.0017695920393870149,0.693039453536753
TT,TCGA-LIHC,62.81128453841517,0.011018882611987153,0.6921101710369204
TT,TCGA-LIHC,71.89267388934594,0.009639647038309978,0.6930200009336187
TT,TCGA-LIHC,59.70309517971475,0.011605786397234918,0.6929013699095551
TT,TCGA-LIHC,40.79853420657218,0.016988287275003067,0.6930972195002875
TT,TCGA-LIHC,77.94444055442176,0.008891901075035999,0.6930742547589424
TT,TCGA-LIHC,49.43742188074283,0.014017556329944243,0.6929918460205307
TT,TCGA-LIHC,544.3609669083148,0.0012730331522289228,0.6929895576536763
TT,TCGA-LIHC,12.035635294494499,0.05758738888501966,0.6931008101823228
TT,TCGA-LIHC,36.00757321370279,0.019247413913163168,0.6930526656526645
TT,TCGA-LIHC,38.99661514955008,0.017771216033206548,0.6930172723864698
TT,TCGA-LIHC,140.82113170948114,0.004920828784193334,0.6929566783386955
TT,TCGA-LIHC,105.71479596230076,0.006555701816354635,0.6930346799056146
TT,TCGA-LIHC,60.113848642102596,0.011529435350910989,0.6930787316135703
TT,TCGA-LIHC,114.0591821993046,0.006076237239996493,0.6930506504429598
TT,TCGA-LIHC,287.17272806452854,0.0024134525700777835,0.6930777586035848
TT,TCGA-LIHC,26.11493625600699,0.02652330992957852,0.6926545481092603
TT,TCGA-LIHC,126.6500000129225,0.005471715079678653,0.6929927149120096
TT,TCGA-LIHC,83.45054348796262,0.008304684352225585,0.6930304226892039
TT,TCGA-LIHC,142.35546217907145,0.0048685438240307945,0.6930638062089677
TT,TCGA-LIHC,33.95206161759595,0.020404993874840932,0.6927916093452673
TT,TCGA-LIHC,64.67317725252408,0.010715995224494585,0.6930374585909399
TT,TCGA-LIHC,119.43706368475256,0.0058022731784726465,0.6930064711335692
TT,TCGA-LIHC,60.56226726711632,0.011444278733631397,0.6930914673455602
TT,TCGA-LIHC,20.161054091855984,0.03436448910307093,0.6928243236460085
TT,TCGA-LIHC,456.3443948586593,0.0015181181347746445,0.6927847015376918
TT,TCGA-LIHC,139.60648337718317,0.004963889067248769,0.6929910965530466
TT,TCGA-LIHC,282.6367017191831,0.00245219272105875,0.693079662659834
TT,TCGA-LIHC,97.46301025152275,0.007111154982343746,0.6930745709443356
TT,TCGA-LIHC,486.3723220232089,0.0014250206727219772,0.6930906135228633
TT,TCGA-LIHC,13.721779153494271,0.05047846796330263,0.6926543893991745
TT,TCGA-LIHC,131.5631344541453,0.005267904585713365,0.6930620393018161
TT,TCGA-LIHC,68.78892053824306,0.010074764006660106,0.6930321406956934
TT,TCGA-LIHC,9.574693093854606,0.07238956897764967,0.6931079061574139
TT,TCGA-LIHC,54.08159839256219,0.012812888216248383,0.6929414747599376
TT,TCGA-LIHC,104.73683643612301,0.006617147896905141,0.6930591369517891
TT,TCGA-LIHC,14.191837990000447,0.04883816444556196,0.6931033175404153
TT,TCGA-LIHC,84.07875806354458,0.008242815912131697,0.6930457248384565
TT,TCGA-LIHC,66.99055776881804,0.010341636331649612,0.6927919860994808
TT,TCGA-LIHC,44.69392068958254,0.015506256961916726,0.6930354188481933
TT,TCGA-LIHC,52.336303309606144,0.013240268418204103,0.6929467038357291
TT,TCGA-LIHC,83.28088830400212,0.008321795563714353,0.6930465268304353
TT,TCGA-LIHC,50.11708205810003,0.01382457631542083,0.692847425618412
TT,TCGA-LIHC,60.84011631660455,0.01139113467260376,0.6930379584593198
TT,TCGA-LIHC,19.888705610861678,0.03483677905618338,0.692858443079063
TT,TCGA-LIHC,105.77142902959942,0.006552547834754964,0.6930723482668399
TT,TCGA-LIHC,19.38250399939054,0.035757498351878615,0.6930698548134879
TT,TCGA-LIHC,23.596325781699832,0.029373672005311477,0.6931107340421259
TT,TCGA-LIHC,9.479157466878045,0.07310426189889303,0.6929668100395
TT,TCGA-LIHC,77.29256742674959,0.008965482436909254,0.6929651557681477
TT,TCGA-LIHC,67.79331441289149,0.010222883510986346,0.6930431560666613
TT,TCGA-LIHC,44.64492536431403,0.015518065924504013,0.6928028949979864
TT,TCGA-LIHC,52.832745457619595,0.013118447275316657,0.6930835856960083
TT,TCGA-LIHC,50.8787736897386,0.01362265169309406,0.6931038125470671
TT,TCGA-LIHC,38.82921782475155,0.01784602122227493,0.6929470453448522
TT,TCGA-LIHC,80.21131251787277,0.008640447452546818,0.6930616309104906
TT,TCGA-LIHC,104.03705907395734,0.006661637656872851,0.6930571904373796
TT,TCGA-LIHC,208.12153289158127,0.0033261296504286603,0.6922392014433522
TT,TCGA-LIHC,86.43569930646666,0.008017751485102996,0.6930199564803391
TT,TCGA-LIHC,46.5583616221293,0.014886217773721521,0.6930779102946951
TT,TCGA-LIHC,238.9073709679005,0.0029010601044987686,0.6930846425856635
TT,TCGA-LIHC,60.64196937725043,0.011426210520170718,0.6929079084622094
TT,TCGA-LIHC,47.08481951255615,0.01471852716744491,0.6930191951697979
TT,TCGA-LIHC,72.97085225874918,0.009497214942803622,0.6930198684609081
TT,TCGA-LIHC,112.39214033954994,0.006166059598641319,0.693016635752524
TT,TCGA-LIHC,55.7648408899842,0.012424542840436401,0.6928526546277283
TT,TCGA-LIHC,21.19773455579517,0.032691983247978444,0.6929959829931495
TT,TCGA-LIHC,28.906492984436973,0.023976395695465065,0.6930735139630457
TT,TCGA-LIHC,57.64562888765904,0.012023107715392698,0.6930796054378776
TT,TCGA-LIHC,22.98019334230355,0.03015873099892623,0.6930534693138483
TT,TCGA-LIHC,43.88547191490254,0.015780586551689596,0.6925384879148625
TT,TCGA-LIHC,64.51054940362673,0.010742771355297642,0.6930220822477946
TT,TCGA-LIHC,24.522281828364555,0.02825970158133253,0.6929923665629157
TT,TCGA-LIHC,44.76364428244449,0.015482250627663095,0.6930419597883637
TT,TCGA-LIHC,81.06339914661352,0.008548622102969639,0.6929803656865905
TT,TCGA-LIHC,50.35910214778624,0.013761711775394758,0.6930274490254973
TT,TCGA-LIHC,45.17191451789973,0.015342971334673987,0.6930713895804792
TT,TCGA-LIHC,459.21076177799955,0.0015089209336002348,0.6929127313813341
TT,TCGA-LIHC,59.56630813534729,0.011634391342518011,0.6930177396756447
TT,TCGA-LIHC,14.245761643326347,0.04865303301230231,0.6930995115181467
TT,TCGA-LIHC,59.98418467024407,0.01154779958593962,0.6926853428979702
TT,TCGA-LIHC,36.965720700813655,0.01873766540151417,0.6926513058176722
TT,TCGA-LIHC,81.20459839109616,0.008535039271517289,0.6930844362957953
TT,TCGA-LIHC,33.71973317551356,0.020549420769820873,0.6929209852697162
TT,TCGA-LIHC,119.11961802362465,0.005815873290676931,0.692784604859237
