,Live|NK cell,Live|hepatocyte,Live|Kupffer cell,Live|liver sinusoid EC,Live|B cell,Kidn|kidney collectin..,Kidn|kidney tubule cell,Kidn|endothelial cell,Kidn|fenestrated cell,Kidn|leukocyte,Kidn|fibroblast,Sple|T cell,Sple|B cell,Sple|myeloid cell,Lung|endothelial cell,Lung|stromal cell,Lung|type II pneumocyte,Lung|B cell,Lung|leukocyte,Lung|monocyte,Lung|dendritic cell,Lung|T cell,Lung|NK cell,Lung|macrophage,Hear|fibroblast,Hear|endothelial cell,Hear|smooth muscle cell,Hear|endocardial cell,Hear|leukocyte,Hear|cardiac muscle,Marr|B cell,Marr|Fraction A pre-p..,Marr|granulocyte,Marr|hematopoietic st..,Marr|monocyte,Marr|T cell,Marr|NK cell,Marr|neutrophil
Kidn|fibroblast,0.44962851734848663,0.4207350790597909,0.45606425665154926,0.4548152647724553,0.42798270597853,0.3757689421606123,0.12267732564777911,0.4643397899035371,0.49257416448093905,0.4748823995827419,0.0,0.44661107662340516,0.44798137817388095,0.47086415221876393,0.4490505841294814,0.3984021844157045,0.4575399268708874,0.45090768813894233,0.5151709916668441,0.4776545040366262,0.45420378823652263,0.44634280286430444,0.48524602274594153,0.44568440818110633,0.4058863755594263,0.4590536749283144,0.4530235850630168,0.44154984354325827,0.46552227838595933,0.4520423138965131,0.4147601428579655,0.4346209479615556,0.5298687170365887,0.4298506603225116,0.4863228824037207,0.4472658673911333,0.46595498370717203,0.518094577444581
Sple|T cell,0.19092802999777794,0.5697693465468214,0.5151418898613542,0.5159165300464179,0.4134973849597593,0.5292447153638069,0.5127773546790299,0.5060493691349095,0.5226267547571807,0.48573937229747577,0.44661107662340516,0.0,0.345283284062259,0.3985617567792118,0.4965586601738491,0.5198968004204403,0.5383868157907508,0.3534158068079053,0.4931416588597135,0.450618614044732,0.40376929028758785,0.14146099008942595,0.19511358174730936,0.4103542561801297,0.5136210140383238,0.4935178267290379,0.4961772877261402,0.4978901961766372,0.4365484959197986,0.5282352771655451,0.3198437740123,0.3011197371443074,0.4973156396007327,0.3747599018358023,0.42553033289760034,0.08633199050198988,0.10559258636773039,0.48309456582139854
Sple|B cell,0.4274217547846879,0.5542093415584893,0.46783699178067206,0.4961151740435581,0.1678332703318417,0.5298151593039107,0.5105052273619092,0.5071349079416629,0.518239395269931,0.41165526057339996,0.44798137817388095,0.345283284062259,0.0,0.3300927772911748,0.4767937667352443,0.5263424648185394,0.4973782209357323,0.07346218943847069,0.4973605027217823,0.4290536756401403,0.37241701940746186,0.36949222536083337,0.4390910400514455,0.3395094400740377,0.508730286285257,0.488827970368523,0.49429867947829753,0.5002249190779863,0.40232403034912967,0.5150849914722588,0.1013181808091996,0.3216842585727042,0.5053111738140125,0.39221660930159513,0.39192385115245043,0.31233628270280844,0.3983138002483074,0.4844100771142279
Sple|myeloid cell,0.3921207783251906,0.5521129804833321,0.2810373101485736,0.4738302823237476,0.3675403934004031,0.5255131891041905,0.5338082737014087,0.509199228792871,0.5187897996885591,0.23675242901332275,0.47086415221876393,0.3985617567792118,0.3300927772911748,0.0,0.4845136381221064,0.5151080070331955,0.49954520025742327,0.3369349370261203,0.38555982296700325,0.21511173756629548,0.1866273515568672,0.3831129855057329,0.416790770572828,0.20378931336472447,0.5063784523243895,0.5029675372871965,0.519393790118629,0.49934063257245387,0.22483984296011567,0.5299844574980389,0.3270002641135126,0.303822016279431,0.3751113902409914,0.3940475001990269,0.20749550856299165,0.3563297505802037,0.39026341373575973,0.40275232547352335
Lung|endothelial cell,0.47125229509274624,0.5473824248976821,0.4848601684665904,0.2832873103340719,0.4905775430542245,0.5382636604333992,0.49785371739004414,0.2391166249533343,0.2585024708134227,0.4819715210846315,0.4490505841294814,0.4965586601738491,0.4767937667352443,0.4845136381221064,0.0,0.3884122519542992,0.47133386485225104,0.47594129387148193,0.5446900752962742,0.4907833612850857,0.435687499775311,0.36880641738263265,0.4836094630240453,0.45079324467059756,0.4117611769610633,0.19366973229228707,0.40953842363989723,0.2466849712970799,0.44079713717006497,0.4514129597106099,0.4510431156344856,0.47430129500915263,0.5603619542275555,0.4287697293735555,0.4970409625593319,0.4933195432017728,0.5027500150485189,0.5493625977960994
Lung|stromal cell,0.5112743080332662,0.50805142827179,0.4953740397770827,0.4648634389451785,0.5082011757075553,0.5177851183034692,0.46255731076019446,0.42754024406957863,0.46630986321605905,0.5123996356714622,0.3984021844157045,0.5198968004204403,0.5263424648185394,0.5151080070331955,0.3884122519542992,0.0,0.46249076697579566,0.5316202828236034,0.5335838158865078,0.48691211754412345,0.4739272700757026,0.5059273208712713,0.5329698299718535,0.48408537481185,0.09530218973696139,0.399355938753823,0.2869302581029315,0.3485697165909737,0.471476478709975,0.4284579695744045,0.49770882150952456,0.5109330374289458,0.5471751418894972,0.4654410512388951,0.5065570974502871,0.5183861561716099,0.528179476485163,0.540360821744208
Lung|type II pneumocyte,0.5257025673422728,0.5098849996726029,0.5101337342114447,0.512035121799636,0.49894587262993056,0.4758922234138124,0.4614296303764921,0.4948030544772047,0.5133358884742929,0.5044594364854841,0.4575399268708874,0.5383868157907508,0.4973782209357323,0.49954520025742327,0.47133386485225104,0.46249076697579566,0.0,0.49318348368335363,0.5268856141902218,0.4725511977139042,0.47954849575196723,0.5225544217084894,0.5618071230611955,0.4471581630991098,0.4731055790195155,0.48221902703206726,0.4948491696086777,0.4806574428228358,0.47927163007309415,0.4833865642725459,0.4734195564864139,0.4984174994691863,0.520595841394479,0.469400419972633,0.48597678035373887,0.5122998954531555,0.5211300995300339,0.5005949188284041
Lung|B cell,0.4366704993708246,0.5581415760311744,0.46792550767856644,0.5030979587390458,0.1894319731238878,0.5307183467935894,0.5121181221852282,0.5170532251419255,0.5355663834858294,0.41918956238564226,0.45090768813894233,0.3534158068079053,0.07346218943847069,0.3369349370261203,0.47594129387148193,0.5316202828236034,0.49318348368335363,0.0,0.5022681508980107,0.41825884289058135,0.37983816156103206,0.36009665937042906,0.4436556057272421,0.3412916273087223,0.5175572147934401,0.5027613088575834,0.5017529498816544,0.5094725570045534,0.4051182412908257,0.5261579154318552,0.10812858776116235,0.3304212794610565,0.5119915173160685,0.4013910681647289,0.39354579286575975,0.32736517553723177,0.40440669650839967,0.48556656326832914
Lung|leukocyte,0.4950122203885031,0.5446908323104657,0.4335001181460516,0.5451410476996106,0.4996011488605232,0.5731444791618667,0.5735194366232388,0.5405406763815659,0.5678300791359301,0.34397793420101386,0.5151709916668441,0.4931416588597135,0.4973605027217823,0.38555982296700325,0.5446900752962742,0.5335838158865078,0.5268856141902218,0.5022681508980107,0.0,0.30598389940026866,0.2820953300403462,0.498406809770369,0.4903664098588851,0.39346229737152755,0.5321639037824504,0.546039658660804,0.5531935511050494,0.5378074941297792,0.34050739429767746,0.5702192301141774,0.46692634427987334,0.48902104232195187,0.14275538847394037,0.45421926244670474,0.35778105915074876,0.4505089350122049,0.4596827162477236,0.2906456594426532
Lung|monocyte,0.4398306768910734,0.5215114061215542,0.29204928526600415,0.4898222240000171,0.4339173270654949,0.5431538990977212,0.528597389261596,0.5118866596515723,0.5276848931446467,0.20926086196098487,0.4776545040366262,0.450618614044732,0.4290536756401403,0.21511173756629548,0.4907833612850857,0.48691211754412345,0.4725511977139042,0.41825884289058135,0.30598389940026866,0.0,0.15654811638216487,0.4349920886780575,0.4472800482952155,0.20808985568287572,0.48467709375566337,0.5139731553990154,0.5165901926971539,0.48777473253899684,0.1738102532424768,0.542946782841855,0.4020263727761003,0.3807627970106944,0.3084699828387598,0.3833487275354588,0.10318407730692081,0.4120611370951544,0.4219982951964769,0.34943937954659837
