pair,omega,kn,kf,same_tissue,same_ct
Hear|endothelial cell vs Marr|Fraction A pre-p..,12.09326397238555,0.0409514250384488,0.4952363930353204,False,False
Live|NK cell vs Hear|endothelial cell,12.084532450860909,0.040152014364142216,0.48521832055090997,False,False
Live|Kupffer cell vs Hear|endothelial cell,12.049227149780195,0.04296151379836148,0.5176530384548736,False,False
Sple|T cell vs Sple|B cell,12.01270989135507,0.028743163464785046,0.345283284062259,True,False
Marr|hematopoietic st.. vs Marr|T cell,11.995887097490945,0.02492105450575792,0.29895015620149,True,False
Lung|B cell vs Marr|NK cell,11.991635600582871,0.03372406483805619,0.40440669650839967,False,False
Hear|fibroblast vs Marr|Fraction A pre-p..,11.988155072218253,0.041830433901470045,0.5014697283489985,False,False
Live|NK cell vs Marr|hematopoietic st..,11.987606283166574,0.029618328881577574,0.3550528653976933,False,False
Lung|type II pneumocyte vs Marr|hematopoietic st..,11.970182485289367,0.039214140682441376,0.469400419972633,False,False
Hear|endothelial cell vs Marr|hematopoietic st..,11.950288021981535,0.03671884070379734,0.4388007222436374,False,False
Sple|B cell vs Lung|macrophage,11.945586023531268,0.028421329803765827,0.3395094400740377,False,False
Live|liver sinusoid EC vs Marr|B cell,11.945271735035986,0.03910510651024378,0.4671211234923867,False,False
Hear|leukocyte vs Marr|Fraction A pre-p..,11.9242809607315,0.032359278115612906,0.38586112393701844,False,False
Live|NK cell vs Marr|monocyte,11.890217033327358,0.0351854782759333,0.4183629731222719,False,False
Hear|endocardial cell vs Marr|hematopoietic st..,11.852983534881005,0.03413725473607783,0.40462831831276913,False,False
Sple|B cell vs Hear|fibroblast,11.79660832704054,0.04312513157863605,0.508730286285257,False,False
Lung|endothelial cell vs Hear|leukocyte,11.754295793233998,0.037500939649978554,0.44079713717006497,False,False
Lung|endothelial cell vs Marr|NK cell,11.730057313031308,0.04285997942141317,0.5027500150485189,False,False
Sple|B cell vs Lung|type II pneumocyte,11.667913015092402,0.04262786500828172,0.4973782209357323,False,False
Live|NK cell vs Hear|leukocyte,11.663525005312785,0.03407548007971649,0.39744021397781093,False,False
Live|NK cell vs Hear|fibroblast,11.658035703155738,0.04332170974258179,0.5050460389007683,False,False
Live|liver sinusoid EC vs Hear|endothelial cell,11.654546030157983,0.023183911973875593,0.2701979692586639,False,False
Lung|stromal cell vs Marr|B cell,11.641269470722367,0.042753827042768436,0.49770882150952456,False,False
