,Live|NK cell,Live|hepatocyte,Live|Kupffer cell,Live|liver sinusoid EC,Live|B cell,Kidn|kidney collectin..,Kidn|kidney tubule cell,Kidn|endothelial cell,Kidn|fenestrated cell,Kidn|leukocyte,Kidn|fibroblast,Sple|T cell,Sple|B cell,Sple|myeloid cell,Lung|endothelial cell,Lung|stromal cell,Lung|type II pneumocyte,Lung|B cell,Lung|leukocyte,Lung|monocyte,Lung|dendritic cell,Lung|T cell,Lung|NK cell,Lung|macrophage,Hear|fibroblast,Hear|endothelial cell,Hear|smooth muscle cell,Hear|endocardial cell,Hear|leukocyte,Hear|cardiac muscle,Marr|B cell,Marr|Fraction A pre-p..,Marr|granulocyte,Marr|hematopoietic st..,Marr|monocyte,Marr|T cell,Marr|NK cell,Marr|neutrophil
Lung|stromal cell,9.648906490302075,9.853009926952012,9.499519326072628,19.11397463213099,6.473564559628954,3.00098806851621,7.728358019989589,4.908270642173112,9.831274881951947,9.055442625210148,4.828033361103321,9.688672898219282,12.747766588070611,6.311979715255613,6.748181515476981,0.0,14.163554275520735,8.03658109032571,2.6890345460072136,8.309954605678408,7.645328993009855,4.676588554375662,5.159875539061252,12.288771195406802,6.157844735385035,12.776902709693573,14.41045719336982,12.118815372443699,15.496767154411394,6.8457816785417585,11.641269470722367,12.269831232393502,5.01267079412449,11.09715876996052,10.926175482842353,14.21435758949409,10.797849855500576,9.460547264932021
Lung|type II pneumocyte,11.524810931953533,11.635284211949694,10.368888514419766,16.187236661463068,6.834689740314023,3.162229069903192,9.235597817111879,5.424437590945069,9.724116314376397,7.614775623799264,5.78830534975994,11.575584657477359,11.667913015092402,6.357555525769294,10.339627697053075,14.163554275520735,0.0,8.84760617553928,2.8454740167635237,9.426623820060083,7.513997979420392,5.997712424558783,6.628999048139268,12.991045798349058,17.814777840246627,16.242646198287737,16.542516341316503,16.861312583143686,15.577784776679755,8.73349103983686,12.5541397102478,12.318088113256872,4.762423596220616,11.970182485289367,13.141173550526213,13.473769326160706,12.774420103160757,8.575569916592372
Lung|B cell,9.65009334987833,7.606537892573184,8.026537651364938,8.310152234441524,3.3324257742296624,3.1178616302808315,6.120905295508169,4.938275793696882,6.902644749479999,5.63601309557453,4.486701124737283,9.992884032238482,2.0738299348226468,4.198099956587274,7.918291680681484,8.03658109032571,8.84760617553928,0.0,2.717988848734428,8.127362531700912,5.714538121060057,4.8214191008517995,5.878996720419075,8.413607440829576,9.988098318972723,10.618112617493692,9.058055766648586,9.600760862016875,10.482431861390767,6.120467634803883,3.6065211151634644,6.582517276565756,4.423089786244412,8.539491953843003,10.115422919070053,8.105399649367554,11.991635600582871,7.183385926466087
Lung|leukocyte,2.6255022627376903,2.61305714557721,2.4684923392549485,3.03678394679842,2.5533358989092485,2.163414613869537,2.7247710059342647,2.6313319103988344,2.9441161786175223,1.8177401226452496,2.455049797022798,2.686746588627413,2.7852801660206676,2.052298207317599,2.823636152155244,2.6890345460072136,2.8454740167635237,2.717988848734428,0.0,1.8109176716514317,1.7728940000101228,2.4532418691012277,2.576174310309386,2.2984617298210632,2.7526304465824802,3.0620009513295097,2.891594487845775,2.8376827283225303,2.0534207247810143,2.4954628401350782,2.5892158450997154,2.683041657813189,1.1725841663845187,2.1140625114997906,2.0503601356462577,2.506248549471876,2.5317435364627703,1.9423792367845127
Lung|monocyte,8.185872164534581,8.40053262837155,6.610322115493843,9.864462145982024,5.8028349483062795,3.440927815471891,7.22724032965449,5.144994389992427,7.162150261882312,3.136117546740774,5.0115630657327594,9.918045023631706,7.990882279963158,2.8634709033479218,9.782939283501182,8.309954605678408,9.426623820060083,8.127362531700912,1.8109176716514317,0.0,2.9251380265013047,5.212983969089852,5.862137198316476,6.022333446151895,10.841502361105455,12.80418976734853,10.09044149269764,11.09542971837751,6.211482741434262,6.624479668539589,8.561002889508522,7.523229615723986,3.2209382992069946,7.354479145615233,3.4649476152602823,8.032066323554725,10.177288428745577,5.882534122616064
Lung|dendritic cell,6.990845204046167,6.596095780496727,5.9338689633629444,8.792665379178148,5.488599878817382,3.0004497437978594,6.341181198743559,4.525444425194212,6.6033173459799945,3.5450559849183447,4.7240058444610735,6.851806575869229,8.067387487886675,2.738289162214595,5.590154574977188,7.645328993009855,7.513997979420392,5.714538121060057,1.7728940000101228,2.9251380265013047,0.0,3.8535742595041667,4.190649812422071,5.593668750973781,7.159562883888576,8.455331006270463,8.783658369245035,6.861758183045848,4.9238638903591125,5.091230196519547,7.090431080745899,7.096664855147766,4.263476736009877,5.050636607863099,4.255641324738613,7.661822086927707,7.001497919458879,7.788335073929437
Lung|T cell,3.2481480087261,5.554324788075803,5.358757636498273,4.922324990627904,4.29663645883922,3.0527736459435695,4.66271820250582,3.6935590150390873,4.168057983194487,3.9603088230738694,3.341158679974419,2.4642718476600254,4.393487198941483,3.3536162641049465,6.34089845580351,4.676588554375662,5.997712424558783,4.8214191008517995,2.4532418691012277,5.212983969089852,3.8535742595041667,0.0,3.6527539086476764,4.935344602035745,5.8977014020038085,5.644909375405114,5.583521902314281,5.828095993959829,5.549952096740386,4.4267095974391815,4.488679912882596,3.630962442548767,3.3396256407050964,5.067945593255788,6.734870945249788,2.429275862837471,3.80360540925135,4.427397959245374
Lung|NK cell,3.3587691860456697,5.801920251360248,6.002463302722479,6.040507450327572,4.973042337808147,3.138124300649503,5.042321435434829,4.35728893867449,5.142028669432113,4.390988203506115,3.5025497583781973,3.2852027860383664,5.221969673406371,3.7069565623658502,8.382273192379147,5.159875539061252,6.628999048139268,5.878996720419075,2.576174310309386,5.862137198316476,4.190649812422071,3.6527539086476764,0.0,5.68996823049217,6.631326361471339,7.17962873110104,6.211833465698179,6.699469759051101,6.5430439602222235,4.715549887765304,5.566617726401475,4.319054320589872,3.5885367478808385,5.275569679884343,7.11212897487314,2.716410858891165,2.1215240307101197,4.835554807281602
Lung|macrophage,11.145435438632626,10.41380667479714,9.702460908244483,13.392652055451316,6.280761391587155,3.211892678506821,8.297942112168686,5.435243994055861,8.696827154213286,4.540499890973577,5.711641707243786,12.546770310614864,11.945586023531268,3.345030559551023,9.409760044638864,12.288771195406802,12.991045798349058,8.413607440829576,2.2984617298210632,6.022333446151895,5.593668750973781,4.935344602035745,5.68996823049217,0.0,13.874256207125464,16.225398322236785,13.978212808263335,13.06839368859786,10.326552465714583,7.585933062065031,13.384945620051335,11.265929586824395,4.454605781589358,10.832885951625926,9.94389738703633,13.523657668115783,13.260409094571276,9.840542983622258
Hear|fibroblast,11.658035703155738,12.697373455806062,11.055483280148833,16.92068709351193,6.83315095213937,3.338476534316771,8.79511927852975,5.365916455335333,9.964552824957535,8.18419471628331,4.8666293916285905,13.277413851592575,11.79660832704054,6.343916125497988,11.522805620584725,6.157844735385035,17.814777840246627,9.988098318972723,2.7526304465824802,10.841502361105455,7.159562883888576,5.8977014020038085,6.631326361471339,13.874256207125464,0.0,21.840124280774038,14.552034719370717,22.740351214167553,26.18746092555897,8.101188861372524,12.631450833879496,11.988155072218253,4.767129435478639,14.606824633611323,15.379639176473047,13.77394134485386,14.72400926191415,8.6796967454293
Hear|endothelial cell,12.084532450860909,11.547377256411762,12.049227149780195,11.654546030157983,7.905096140289225,3.5930277256187897,8.945752744371326,2.651192336605755,4.375269168626216,8.584471800119383,5.681950748723103,15.237976246058334,13.353949181176542,7.024088353725226,6.591750125602605,12.776902709693573,16.242646198287737,10.618112617493692,3.0620009513295097,12.80418976734853,8.455331006270463,5.644909375405114,7.17962873110104,16.225398322236785,21.840124280774038,0.0,15.6926967606748,14.620631399375231,26.4121612522693,6.389816640127929,13.951832305953818,12.09326397238555,5.734357682730938,11.950288021981535,17.262686077280005,15.17324646168028,16.83215137075409,10.574623965865815
Hear|smooth muscle cell,11.512327264219545,11.128177971703172,10.435932571321061,16.604372560966894,7.155950951522623,3.319282954181575,9.301063554543061,5.059927363683428,10.349559858914695,8.768626944520184,5.776523882311574,12.183535486906393,14.358439053679662,7.228221326730962,8.886535708527623,14.41045719336982,16.542516341316503,9.058055766648586,2.891594487845775,10.09044149269764,8.783658369245035,5.583521902314281,6.211833465698179,13.978212808263335,14.552034719370717,15.6926967606748,0.0,13.475347513722328,18.883089767837106,7.353836196939276,14.272073561259921,12.183574038349708,5.452641947558711,13.65468533842102,13.301423623273417,16.72390830782449,13.648517842572794,11.112437494191942
Hear|endocardial cell,10.54480746011086,10.454369034975896,9.954363270860492,10.94869944750997,6.693752215894618,3.3858519656219084,8.529514980141657,3.6694740415146176,6.237881338439095,7.906869547766435,5.089809959272847,13.632710021928132,10.731479101836323,6.332500533917798,7.879014576820344,12.118815372443699,16.861312583143686,9.600760862016875,2.8376827283225303,11.09542971837751,6.861758183045848,5.828095993959829,6.699469759051101,13.06839368859786,22.740351214167553,14.620631399375231,13.475347513722328,0.0,20.346829465018818,7.000921087810851,11.358588393095566,10.70673917117278,4.720349765373743,11.852983534881005,14.391578674213477,12.206691055258556,14.330671569447558,8.415295618784695
