cell_type,region_a,region_b,omega,expected_omega,residual,tier
Astrocyte,Human A32,Human SEP,75.13706091823717,124.3,0.6045,Weak
Astrocyte,Human A32,Human SI,136.32867362184706,157.31,0.8666,None
Astrocyte,Human A32,Human SN,291.44288552085226,279.27,1.0436,None
Astrocyte,Human A32,Human SN-RN,220.3603858282866,236.98,0.9299,None
Astrocyte,Human A32,Human STG,80.92951745930053,96.97,0.8346,None
Astrocyte,Human A32,Human STH,178.1662967915481,165.52,1.0764,None
Astrocyte,Human A32,Human SpC,109.72958102906841,148.99,0.7365,Weak
Astrocyte,Human A32,Human Sub,161.8247059620831,143.46,1.128,None
Astrocyte,Human A32,Human TF,63.02889370379507,63.53,0.9922,None
Astrocyte,Human A32,Human TH-TL,65.9579014959349,86.68,0.761,None
Astrocyte,Human A32,Human V1C,74.11342198782353,111.66,0.6637,Weak
Astrocyte,Human A32,Human V2,80.26838301927734,93.95,0.8543,None
Astrocyte,Human A32,Human VA,172.06290860911605,165.45,1.0399,None
Astrocyte,Human A32,Human VLN,198.41842075072418,196.31,1.0107,None
Astrocyte,Human A32,Human VPL,65.38434595398347,82.5,0.7926,None
Astrocyte,Human A35-36,Human A35-A36,22.997599795548673,46.75,0.492,Moderate
Astrocyte,Human A35-36,Human A35r,24.31917649263581,55.02,0.442,Moderate
Astrocyte,Human A35-36,Human A38,15.465276255525072,38.78,0.3988,Moderate
Astrocyte,Human A35-36,Human A40,21.839664061108987,43.82,0.4984,Moderate
Astrocyte,Human A35-36,Human A43,23.844320192265503,46.51,0.5127,Weak
Astrocyte,Human A35-36,Human A44-A45,22.55973909397967,44.36,0.5086,Weak
Astrocyte,Human A35-36,Human A46,25.255058896042698,47.91,0.5271,Weak
Astrocyte,Human A35-36,Human ANC,54.89861834597035,80.16,0.6848,Weak
Astrocyte,Human A35-36,Human AON,14.27613322756959,35.18,0.4058,Moderate
Astrocyte,Human A35-36,Human BL,21.811278226924898,47.84,0.4559,Moderate
Astrocyte,Human A35-36,Human BM,26.80286448743658,54.47,0.4921,Moderate
Astrocyte,Human A35-36,Human BNST,39.422260272869316,72.06,0.5471,Weak
Astrocyte,Human A35-36,Human CA1-3,20.11440810012065,35.58,0.5653,Weak
Astrocyte,Human A35-36,Human CA1C-CA3C,34.270849279585995,56.1,0.6108,Weak
Astrocyte,Human A35-36,Human CA1R-CA2R,32.2137645472838,57.99,0.5555,Weak
Astrocyte,Human A35-36,Human CA1R-CA2R-CA3R,24.80144010973156,52.76,0.4701,Moderate
Astrocyte,Human A35-36,Human CA1U,33.35132588032207,63.16,0.528,Weak
Astrocyte,Human A35-36,Human CA1U-CA2U-CA3U,25.45337221798759,47.56,0.5351,Weak
Astrocyte,Human A35-36,Human CA2U-CA3U,25.37085349775857,49.29,0.5147,Weak
Astrocyte,Human A35-36,Human CA3R,46.046067318727836,71.71,0.6421,Weak
Astrocyte,Human A35-36,Human CA4C-DGC,37.218854665607786,65.77,0.5659,Weak
Astrocyte,Human A35-36,Human CBL,64.5642339327334,91.94,0.7022,Weak
Astrocyte,Human A35-36,Human CBV,59.393532170764544,89.06,0.6669,Weak
Astrocyte,Human A35-36,Human CEN,33.04859453305131,58.68,0.5632,Weak
Astrocyte,Human A35-36,Human CM,45.05276226255651,81.61,0.552,Weak
Astrocyte,Human A35-36,Human CM-Pf,52.48301433303409,84.72,0.6195,Weak
Astrocyte,Human A35-36,Human CMN,32.76416734579972,59.97,0.5463,Weak
Astrocyte,Human A35-36,Human CaB,31.423208965296535,56.2,0.5591,Weak
Astrocyte,Human A35-36,Human CbDN,47.76018310808523,82.9,0.5761,Weak
Astrocyte,Human A35-36,Human Cla,26.05303106180002,49.08,0.5308,Weak
Astrocyte,Human A35-36,Human CoA,29.369721655932754,57.72,0.5088,Weak
Astrocyte,Human A35-36,Human DGR-CA4Rpy,32.12906005942251,66.98,0.4797,Moderate
Astrocyte,Human A35-36,Human DGU-CA4Upy,30.23435417277931,55.03,0.5494,Weak
Astrocyte,Human A35-36,Human DTg,60.223800646433155,97.47,0.6179,Weak
Astrocyte,Human A35-36,Human ETH,56.35935789709474,87.75,0.6422,Weak
Astrocyte,Human A35-36,Human FI,19.766241144425628,40.58,0.4872,Moderate
Astrocyte,Human A35-36,Human GPe,43.05621259029716,63.43,0.6788,Weak
Astrocyte,Human A35-36,Human GPi,57.027735764321974,87.21,0.6539,Weak
Astrocyte,Human A35-36,Human Gpe,40.12401926681642,64.78,0.6194,Weak
Astrocyte,Human A35-36,Human HTHma,51.913004184402155,79.94,0.6494,Weak
Astrocyte,Human A35-36,Human HTHma-HTHtub,43.60615895748997,68.45,0.6371,Weak
Astrocyte,Human A35-36,Human HTHpo,32.556411640617526,70.86,0.4594,Moderate
Astrocyte,Human A35-36,Human HTHpo-HTHso,46.24661147469995,80.26,0.5762,Weak
Astrocyte,Human A35-36,Human HTHso,40.7643281930205,70.06,0.5819,Weak
Astrocyte,Human A35-36,Human HTHso-HTHtub,47.63457779972989,79.06,0.6025,Weak
Astrocyte,Human A35-36,Human HTHtub,46.46904771075575,81.72,0.5686,Weak
Astrocyte,Human A35-36,Human IC,61.60927094971597,92.11,0.6688,Weak
Astrocyte,Human A35-36,Human IO,65.8742685487524,102.05,0.6455,Weak
Astrocyte,Human A35-36,Human ITG,19.82712673745793,43.71,0.4536,Moderate
Astrocyte,Human A35-36,Human Idg,20.0723488642356,43.53,0.4612,Moderate
Astrocyte,Human A35-36,Human Ig,23.305190094708035,46.7,0.4991,Moderate
Astrocyte,Human A35-36,Human LEC,21.97867612497994,48.49,0.4533,Moderate
Astrocyte,Human A35-36,Human LG,62.65995916780494,102.09,0.6138,Weak
Astrocyte,Human A35-36,Human LP,65.1212116514133,87.15,0.7472,Weak
Astrocyte,Human A35-36,Human LP-VPL,41.02560890113902,77.79,0.5274,Weak
Astrocyte,Human A35-36,Human La,25.82554316039145,51.75,0.499,Moderate
Astrocyte,Human A35-36,Human M1C,26.043224898022974,53.31,0.4885,Moderate
Astrocyte,Human A35-36,Human MD,58.4808069591079,94.3,0.6202,Weak
Astrocyte,Human A35-36,Human MD-Re,46.153329933768774,82.19,0.5615,Weak
Astrocyte,Human A35-36,Human MEC,21.62522044907728,45.58,0.4745,Moderate
Astrocyte,Human A35-36,Human MG,43.46127227730046,64.42,0.6747,Weak
Astrocyte,Human A35-36,Human MN,51.89365202910932,80.9,0.6414,Weak
Astrocyte,Human A35-36,Human MTG,20.633124087030996,42.8,0.4821,Moderate
Astrocyte,Human A35-36,Human MoAN,76.4805359098416,111.69,0.6847,Weak
Astrocyte,Human A35-36,Human MoRF-MoEN,58.827355479103524,89.45,0.6576,Weak
Astrocyte,Human A35-36,Human MoSR,60.625635028075415,96.4,0.6289,Weak
Astrocyte,Human A35-36,Human NAC,27.667095877066465,54.37,0.5089,Weak
Astrocyte,Human A35-36,Human PAG,58.8578424482309,99.15,0.5936,Weak
Astrocyte,Human A35-36,Human PAG-DR,62.9196360640523,92.98,0.6767,Weak
Astrocyte,Human A35-36,Human PB,62.886523676584666,92.92,0.6768,Weak
Astrocyte,Human A35-36,Human PN,52.44654434751158,88.28,0.5941,Weak
Astrocyte,Human A35-36,Human PTR,64.47607406551177,89.13,0.7234,Weak
Astrocyte,Human A35-36,Human Pir,27.85464092559403,52.31,0.5325,Weak
Astrocyte,Human A35-36,Human PnAN,57.587252690566324,93.78,0.6141,Weak
Astrocyte,Human A35-36,Human PnEN,53.15135040992479,82.76,0.6422,Weak
Astrocyte,Human A35-36,Human PnRF,52.93669427938086,87.05,0.6081,Weak
Astrocyte,Human A35-36,Human Pro,21.096954201724973,39.57,0.5332,Weak
Astrocyte,Human A35-36,Human Pu,32.14748660929867,56.65,0.5675,Weak
Astrocyte,Human A35-36,Human Pul,64.44350399892633,100.57,0.6408,Weak
Astrocyte,Human A35-36,Human RN,63.53459810327357,86.14,0.7375,Weak
Astrocyte,Human A35-36,Human S1C,22.643631964664348,43.41,0.5216,Weak
Astrocyte,Human A35-36,Human SC,66.47009623621125,94.45,0.7038,Weak
Astrocyte,Human A35-36,Human SEP,33.16916142081394,57.98,0.572,Weak
Astrocyte,Human A35-36,Human SI,35.03224381811983,65.93,0.5314,Weak
Astrocyte,Human A35-36,Human SN,61.07808635208331,87.5,0.698,Weak
Astrocyte,Human A35-36,Human SN-RN,52.235730593092235,84.62,0.6173,Weak
Astrocyte,Human A35-36,Human STG,22.868590324312606,45.18,0.5062,Weak
Astrocyte,Human A35-36,Human STH,57.22479856290454,77.94,0.7342,Weak
Astrocyte,Human A35-36,Human SpC,56.15659243315582,98.65,0.5692,Weak
Astrocyte,Human A35-36,Human Sub,26.04297588323487,53.07,0.4907,Moderate
Astrocyte,Human A35-36,Human TF,18.673976309327465,40.01,0.4667,Moderate
Astrocyte,Human A35-36,Human TH-TL,18.287606900964104,44.88,0.4074,Moderate
Astrocyte,Human A35-36,Human V1C,28.42905077766878,52.78,0.5387,Weak
Astrocyte,Human A35-36,Human V2,27.272779639069444,50.39,0.5412,Weak
Astrocyte,Human A35-36,Human VA,35.10937003982278,63.98,0.5487,Weak
Astrocyte,Human A35-36,Human VLN,55.29161376694039,81.78,0.6761,Weak
Astrocyte,Human A35-36,Human VPL,32.91160890187957,47.69,0.6901,Weak
Astrocyte,Human A35-A36,Human A35r,46.86275219513456,76.54,0.6123,Weak
Astrocyte,Human A35-A36,Human A38,37.576006079595025,57.18,0.6572,Weak
Astrocyte,Human A35-A36,Human A40,53.010441357703634,61.74,0.8587,None
Astrocyte,Human A35-A36,Human A43,44.69978329641068,70.9,0.6305,Weak
Astrocyte,Human A35-A36,Human A44-A45,42.75929112452871,80.1,0.5338,Weak
Astrocyte,Human A35-A36,Human A46,52.00951856203191,94.57,0.55,Weak
Astrocyte,Human A35-A36,Human ANC,175.96233392316546,175.31,1.0037,None
Astrocyte,Human A35-A36,Human AON,56.100584577407055,65.79,0.8527,None
Astrocyte,Human A35-A36,Human BL,61.36253357490343,59.66,1.0285,None
Astrocyte,Human A35-A36,Human BM,70.3976152574389,66.63,1.0566,None
Astrocyte,Human A35-A36,Human BNST,124.69934472428295,121.91,1.0229,None
Astrocyte,Human A35-A36,Human CA1-3,53.1516953468124,63.84,0.8326,None
Astrocyte,Human A35-A36,Human CA1C-CA3C,94.45640490321925,87.16,1.0837,None
Astrocyte,Human A35-A36,Human CA1R-CA2R,52.75822714558929,75.19,0.7017,Weak
Astrocyte,Human A35-A36,Human CA1R-CA2R-CA3R,29.313141674544394,53.48,0.5481,Weak
Astrocyte,Human A35-A36,Human CA1U,79.40657032838136,85.65,0.9271,None
Astrocyte,Human A35-A36,Human CA1U-CA2U-CA3U,32.55125268362848,39.45,0.8251,None
Astrocyte,Human A35-A36,Human CA2U-CA3U,57.85893893485822,82.87,0.6982,Weak
Astrocyte,Human A35-A36,Human CA3R,121.39414991274299,110.93,1.0943,None
Astrocyte,Human A35-A36,Human CA4C-DGC,95.6356743828101,114.71,0.8337,None
Astrocyte,Human A35-A36,Human CBL,133.73090402290714,160.78,0.8318,None
Astrocyte,Human A35-A36,Human CBV,117.79549373474207,144.56,0.8149,None
Astrocyte,Human A35-A36,Human CEN,60.24012943973491,71.67,0.8405,None
Astrocyte,Human A35-A36,Human CM,130.51339688820525,144.2,0.9051,None
Astrocyte,Human A35-A36,Human CM-Pf,199.4701572807752,146.01,1.3661,None
Astrocyte,Human A35-A36,Human CMN,89.73127570717897,73.67,1.2181,None
Astrocyte,Human A35-A36,Human CaB,147.4509802489799,129.18,1.1415,None
Astrocyte,Human A35-A36,Human CbDN,126.84970699701687,164.82,0.7696,None
Astrocyte,Human A35-A36,Human Cla,84.60378022596919,126.32,0.6698,Weak
Astrocyte,Human A35-A36,Human CoA,57.7503402025615,77.59,0.7443,Weak
Astrocyte,Human A35-A36,Human DGR-CA4Rpy,96.02031272015815,146.65,0.6548,Weak
Astrocyte,Human A35-A36,Human DGU-CA4Upy,117.34820352189763,126.11,0.9305,None
Astrocyte,Human A35-A36,Human DTg,166.42228523187336,121.91,1.3652,None
Astrocyte,Human A35-A36,Human ETH,116.84886065827648,96.87,1.2062,None
Astrocyte,Human A35-A36,Human FI,37.60433457073782,53.87,0.6981,Weak
Astrocyte,Human A35-A36,Human GPe,118.82301849929871,100.74,1.1795,None
Astrocyte,Human A35-A36,Human GPi,131.42638330078316,140.56,0.935,None
Astrocyte,Human A35-A36,Human Gpe,104.33633371611843,116.26,0.8975,None
Astrocyte,Human A35-A36,Human HTHma,94.64491057414172,88.21,1.0729,None
Astrocyte,Human A35-A36,Human HTHma-HTHtub,69.97267262630209,48.0,1.4578,None
Astrocyte,Human A35-A36,Human HTHpo,143.41367834181145,136.19,1.053,None
Astrocyte,Human A35-A36,Human HTHpo-HTHso,92.78091850961319,76.23,1.217,None
Astrocyte,Human A35-A36,Human HTHso,57.84968640035756,88.33,0.6549,Weak
Astrocyte,Human A35-A36,Human HTHso-HTHtub,117.53683148040405,103.6,1.1345,None
Astrocyte,Human A35-A36,Human HTHtub,84.21256932125813,112.77,0.7468,Weak
Astrocyte,Human A35-A36,Human IC,201.1662866181522,171.44,1.1734,None
Astrocyte,Human A35-A36,Human IO,130.12363473751506,112.36,1.1581,None
Astrocyte,Human A35-A36,Human ITG,89.06957736305579,88.96,1.0012,None
Astrocyte,Human A35-A36,Human Idg,41.07793698704864,63.78,0.6441,Weak
Astrocyte,Human A35-A36,Human Ig,33.912809864217955,59.31,0.5718,Weak
Astrocyte,Human A35-A36,Human LEC,47.160770600195285,51.55,0.9149,None
Astrocyte,Human A35-A36,Human LG,177.7393342982773,123.67,1.4372,None
Astrocyte,Human A35-A36,Human LP,152.81875917925805,113.49,1.3466,None
Astrocyte,Human A35-A36,Human LP-VPL,109.14004297010554,152.84,0.7141,Weak
Astrocyte,Human A35-A36,Human La,39.66842437566088,59.08,0.6714,Weak
Astrocyte,Human A35-A36,Human M1C,37.82835103807687,64.23,0.589,Weak
Astrocyte,Human A35-A36,Human MD,145.90729649289776,122.9,1.1872,None
Astrocyte,Human A35-A36,Human MD-Re,173.11680418537898,165.37,1.0468,None
Astrocyte,Human A35-A36,Human MEC,24.496596963578472,39.4,0.6217,Weak
Astrocyte,Human A35-A36,Human MG,73.2813447534036,58.94,1.2433,None
Astrocyte,Human A35-A36,Human MN,94.03702062666359,139.78,0.6727,Weak
Astrocyte,Human A35-A36,Human MTG,71.03972143515398,75.77,0.9376,None
Astrocyte,Human A35-A36,Human MoAN,181.53594350162933,133.81,1.3567,None
Astrocyte,Human A35-A36,Human MoRF-MoEN,159.3986684124605,126.98,1.2553,None
Astrocyte,Human A35-A36,Human MoSR,114.53373880406332,102.83,1.1138,None
Astrocyte,Human A35-A36,Human NAC,123.22094130357243,101.09,1.2189,None
Astrocyte,Human A35-A36,Human PAG,195.1513155970066,158.74,1.2294,None
Astrocyte,Human A35-A36,Human PAG-DR,201.09557864571997,167.73,1.1989,None
Astrocyte,Human A35-A36,Human PB,212.65220061092108,155.87,1.3643,None
Astrocyte,Human A35-A36,Human PN,139.7326035907538,164.36,0.8502,None
Astrocyte,Human A35-A36,Human PTR,162.6406587231843,119.62,1.3596,None
Astrocyte,Human A35-A36,Human Pir,64.32788813587067,70.85,0.908,None
Astrocyte,Human A35-A36,Human PnAN,141.9697826266035,120.68,1.1764,None
Astrocyte,Human A35-A36,Human PnEN,130.18038959679083,103.79,1.2543,None
Astrocyte,Human A35-A36,Human PnRF,148.08645855997315,155.02,0.9553,None
Astrocyte,Human A35-A36,Human Pro,35.76410964865188,71.24,0.502,Weak
Astrocyte,Human A35-A36,Human Pu,112.79998829631474,96.12,1.1735,None
Astrocyte,Human A35-A36,Human Pul,183.7696094958548,126.64,1.4512,None
Astrocyte,Human A35-A36,Human RN,131.49479656023547,107.44,1.2239,None
Astrocyte,Human A35-A36,Human S1C,37.82324266661791,69.24,0.5462,Weak
Astrocyte,Human A35-A36,Human SC,192.8296079161927,150.38,1.2823,None
Astrocyte,Human A35-A36,Human SEP,104.97695206060112,162.08,0.6477,Weak
Astrocyte,Human A35-A36,Human SI,119.5480302327843,133.2,0.8975,None
Astrocyte,Human A35-A36,Human SN,219.16625426845164,188.6,1.1621,None
Astrocyte,Human A35-A36,Human SN-RN,139.89008382936103,151.11,0.9258,None
Astrocyte,Human A35-A36,Human STG,42.08928118454304,64.17,0.6559,Weak
Astrocyte,Human A35-A36,Human STH,132.53679971100215,111.53,1.1883,None
Astrocyte,Human A35-A36,Human SpC,113.43895926223986,134.76,0.8418,None
Astrocyte,Human A35-A36,Human Sub,60.11890866450897,69.83,0.8609,None
Astrocyte,Human A35-A36,Human TF,40.97356880938872,58.75,0.6974,Weak
Astrocyte,Human A35-A36,Human TH-TL,41.312108206281835,63.41,0.6515,Weak
Astrocyte,Human A35-A36,Human V1C,40.15675401398751,79.42,0.5056,Weak
Astrocyte,Human A35-A36,Human V2,54.97238081228837,72.52,0.758,None
Astrocyte,Human A35-A36,Human VA,138.3296062009686,156.13,0.886,None
Astrocyte,Human A35-A36,Human VLN,124.04726578241358,134.65,0.9212,None
Astrocyte,Human A35-A36,Human VPL,44.13420805019383,68.85,0.641,Weak
Astrocyte,Human A35r,Human A38,44.24554529754647,79.84,0.5542,Weak
Astrocyte,Human A35r,Human A40,48.216508344645504,70.39,0.685,Weak
Astrocyte,Human A35r,Human A43,36.91953474008501,70.83,0.5212,Weak
Astrocyte,Human A35r,Human A44-A45,51.950289532309974,71.48,0.7268,Weak
Astrocyte,Human A35r,Human A46,53.02219582080516,82.98,0.639,Weak
Astrocyte,Human A35r,Human ANC,164.2706946905226,158.18,1.0385,None
Astrocyte,Human A35r,Human AON,54.08057948207973,71.91,0.752,None
Astrocyte,Human A35r,Human BL,47.56979165969395,77.45,0.6142,Weak
Astrocyte,Human A35r,Human BM,34.392681015939424,57.99,0.5931,Weak
Astrocyte,Human A35r,Human BNST,126.74510799924947,143.7,0.882,None
Astrocyte,Human A35r,Human CA1-3,55.91047464445642,81.56,0.6855,Weak
Astrocyte,Human A35r,Human CA1C-CA3C,61.29705966673802,82.76,0.7407,Weak
Astrocyte,Human A35r,Human CA1R-CA2R,40.53866560343849,62.94,0.644,Weak
Astrocyte,Human A35r,Human CA1R-CA2R-CA3R,35.66959978000633,73.82,0.4832,Moderate
Astrocyte,Human A35r,Human CA1U,62.77650643911897,104.01,0.6036,Weak
Astrocyte,Human A35r,Human CA1U-CA2U-CA3U,44.58152349178247,65.26,0.6831,Weak
Astrocyte,Human A35r,Human CA2U-CA3U,62.93906370862382,108.46,0.5803,Weak
Astrocyte,Human A35r,Human CA3R,97.53114560205513,98.38,0.9914,None
Astrocyte,Human A35r,Human CA4C-DGC,83.02303832633136,125.04,0.664,Weak
Astrocyte,Human A35r,Human CBL,116.25750898141433,140.45,0.8277,None
Astrocyte,Human A35r,Human CBV,102.98749043851153,126.92,0.8114,None
Astrocyte,Human A35r,Human CEN,75.65783198413071,82.26,0.9197,None
Astrocyte,Human A35r,Human CM,117.61940363265678,128.15,0.9178,None
Astrocyte,Human A35r,Human CM-Pf,174.84699854612344,158.06,1.1062,None
Astrocyte,Human A35r,Human CMN,73.30557282632776,82.49,0.8887,None
Astrocyte,Human A35r,Human CaB,128.51903168647982,119.52,1.0753,None
Astrocyte,Human A35r,Human CbDN,119.34214348055824,155.41,0.7679,None
Astrocyte,Human A35r,Human Cla,61.500065399771614,92.67,0.6637,Weak
Astrocyte,Human A35r,Human CoA,52.06976726008847,68.38,0.7615,None
Astrocyte,Human A35r,Human DGR-CA4Rpy,120.38702704168199,184.52,0.6524,Weak
Astrocyte,Human A35r,Human DGU-CA4Upy,125.66273588193633,126.66,0.9921,None
Astrocyte,Human A35r,Human DTg,170.4525426878043,130.35,1.3077,None
Astrocyte,Human A35r,Human ETH,100.69023442212301,97.62,1.0314,None
Astrocyte,Human A35r,Human FI,43.91304127866702,84.66,0.5187,Weak
Astrocyte,Human A35r,Human GPe,107.42692128269766,127.74,0.841,None
Astrocyte,Human A35r,Human GPi,140.08541850872265,179.14,0.782,None
Astrocyte,Human A35r,Human Gpe,96.64461933405941,155.03,0.6234,Weak
Astrocyte,Human A35r,Human HTHma,93.93110439510453,89.24,1.0526,None
Astrocyte,Human A35r,Human HTHma-HTHtub,61.81575196356795,57.23,1.0801,None
Astrocyte,Human A35r,Human HTHpo,80.86563528439841,96.03,0.8421,None
Astrocyte,Human A35r,Human HTHpo-HTHso,92.7049139241393,90.84,1.0205,None
Astrocyte,Human A35r,Human HTHso,59.08372042426953,90.01,0.6564,Weak
Astrocyte,Human A35r,Human HTHso-HTHtub,94.86533968955938,95.45,0.9939,None
Astrocyte,Human A35r,Human HTHtub,84.82978522824705,109.54,0.7745,None
Astrocyte,Human A35r,Human IC,172.80641824471957,138.34,1.2492,None
Astrocyte,Human A35r,Human IO,118.71486193596786,123.24,0.9633,None
Astrocyte,Human A35r,Human ITG,69.53174861888363,81.5,0.8532,None
Astrocyte,Human A35r,Human Idg,51.00410085399047,83.72,0.6092,Weak
Astrocyte,Human A35r,Human Ig,34.554687207719596,64.27,0.5376,Weak
Astrocyte,Human A35r,Human LEC,32.737959938710574,61.92,0.5287,Weak
Astrocyte,Human A35r,Human LG,143.14328256425793,121.65,1.1766,None
Astrocyte,Human A35r,Human LP,145.87220533149082,127.05,1.1481,None
Astrocyte,Human A35r,Human LP-VPL,87.33130121837405,135.85,0.6429,Weak
Astrocyte,Human A35r,Human La,30.06129434074886,76.05,0.3953,Moderate
Astrocyte,Human A35r,Human M1C,42.89525641450041,80.34,0.5339,Weak
Astrocyte,Human A35r,Human MD,118.44932547969317,120.9,0.9797,None
Astrocyte,Human A35r,Human MD-Re,139.97138893998678,150.9,0.9276,None
Astrocyte,Human A35r,Human MEC,40.12915425735296,72.66,0.5523,Weak
Astrocyte,Human A35r,Human MG,65.66629255335324,66.99,0.9802,None
Astrocyte,Human A35r,Human MN,106.45037017416003,152.11,0.6998,Weak
Astrocyte,Human A35r,Human MTG,63.80283120772712,78.15,0.8164,None
Astrocyte,Human A35r,Human MoAN,167.99750702149004,129.19,1.3004,None
Astrocyte,Human A35r,Human MoRF-MoEN,140.76523129062875,117.94,1.1936,None
Astrocyte,Human A35r,Human MoSR,124.59065878941914,106.87,1.1658,None
Astrocyte,Human A35r,Human NAC,101.97741643281891,102.98,0.9903,None
Astrocyte,Human A35r,Human PAG,147.52717179678422,128.35,1.1494,None
Astrocyte,Human A35r,Human PAG-DR,166.46154955357258,141.72,1.1746,None
Astrocyte,Human A35r,Human PB,192.2857661213244,156.26,1.2305,None
Astrocyte,Human A35r,Human PN,129.97463737885525,155.09,0.8381,None
Astrocyte,Human A35r,Human PTR,151.0620291620803,120.92,1.2493,None
Astrocyte,Human A35r,Human Pir,40.12834633272161,77.12,0.5204,Weak
Astrocyte,Human A35r,Human PnAN,134.4952111764946,120.93,1.1122,None
Astrocyte,Human A35r,Human PnEN,133.23625114704691,114.88,1.1598,None
Astrocyte,Human A35r,Human PnRF,140.85105646448193,146.39,0.9622,None
Astrocyte,Human A35r,Human Pro,44.45856660122419,74.87,0.5938,Weak
Astrocyte,Human A35r,Human Pu,110.36230745107869,116.74,0.9454,None
Astrocyte,Human A35r,Human Pul,136.12290214690194,115.37,1.1799,None
Astrocyte,Human A35r,Human RN,141.69672846375383,118.3,1.1978,None
Astrocyte,Human A35r,Human S1C,40.590825231983565,72.56,0.5594,Weak
Astrocyte,Human A35r,Human SC,161.20910039010613,126.92,1.2702,None
Astrocyte,Human A35r,Human SEP,96.64596343985812,140.36,0.6886,Weak
Astrocyte,Human A35r,Human SI,116.79928155056014,120.26,0.9712,None
Astrocyte,Human A35r,Human SN,184.48948004932598,156.99,1.1752,None
Astrocyte,Human A35r,Human SN-RN,128.03072445323446,143.59,0.8916,None
Astrocyte,Human A35r,Human STG,48.49229049589957,72.26,0.6711,Weak
Astrocyte,Human A35r,Human STH,138.39276788049239,127.86,1.0824,None
Astrocyte,Human A35r,Human SpC,117.89211181377306,129.48,0.9105,None
Astrocyte,Human A35r,Human Sub,41.219298661521734,69.28,0.595,Weak
Astrocyte,Human A35r,Human TF,44.99246097918341,81.89,0.5494,Weak
Astrocyte,Human A35r,Human TH-TL,64.57891109847544,93.7,0.6892,Weak
Astrocyte,Human A35r,Human V1C,48.284686184609335,80.27,0.6015,Weak
Astrocyte,Human A35r,Human V2,52.905324934065526,81.88,0.6461,Weak
Astrocyte,Human A35r,Human VA,93.97250463115725,111.24,0.8447,None
Astrocyte,Human A35r,Human VLN,110.44862663912052,137.59,0.8028,None
Astrocyte,Human A35r,Human VPL,42.69110536394184,71.5,0.5971,Weak
Astrocyte,Human A38,Human A40,29.234890551333613,46.09,0.6343,Weak
Astrocyte,Human A38,Human A43,33.62282502878771,65.05,0.5168,Weak
Astrocyte,Human A38,Human A44-A45,55.40400825083555,76.92,0.7202,Weak
Astrocyte,Human A38,Human A46,51.522279241782165,85.49,0.6027,Weak
Astrocyte,Human A38,Human ANC,178.01148270358928,152.58,1.1667,None
Astrocyte,Human A38,Human AON,51.71802571308321,51.18,1.0105,None
Astrocyte,Human A38,Human BL,69.21907666395565,74.42,0.9301,None
Astrocyte,Human A38,Human BM,80.39737025903455,74.8,1.0748,None
Astrocyte,Human A38,Human BNST,188.888073955372,145.87,1.2949,None
Astrocyte,Human A38,Human CA1-3,61.478793235429265,64.91,0.9472,None
Astrocyte,Human A38,Human CA1C-CA3C,98.41824770217804,102.73,0.958,None
Astrocyte,Human A38,Human CA1R-CA2R,82.23065941897445,100.8,0.8158,None
Astrocyte,Human A38,Human CA1R-CA2R-CA3R,44.23601627493826,71.47,0.6189,Weak
Astrocyte,Human A38,Human CA1U,99.8654597369488,107.4,0.9298,None
Astrocyte,Human A38,Human CA1U-CA2U-CA3U,54.690063221267735,54.31,1.007,None
Astrocyte,Human A38,Human CA2U-CA3U,79.66365361079816,94.86,0.8398,None
Astrocyte,Human A38,Human CA3R,108.19529884129437,100.39,1.0777,None
Astrocyte,Human A38,Human CA4C-DGC,117.65558813877813,139.21,0.8452,None
Astrocyte,Human A38,Human CBL,128.12555688178193,174.63,0.7337,Weak
Astrocyte,Human A38,Human CBV,114.96429285131688,144.58,0.7952,None
Astrocyte,Human A38,Human CEN,99.31228012225996,92.22,1.0769,None
Astrocyte,Human A38,Human CM,123.54095537146925,141.39,0.8737,None
Astrocyte,Human A38,Human CM-Pf,210.75489080250466,153.85,1.3699,None
Astrocyte,Human A38,Human CMN,99.19778244158499,85.01,1.1669,None
Astrocyte,Human A38,Human CaB,189.78596008437373,172.55,1.0999,None
Astrocyte,Human A38,Human CbDN,133.69739390276808,183.56,0.7283,Weak
Astrocyte,Human A38,Human Cla,92.3576671072902,116.67,0.7916,None
Astrocyte,Human A38,Human CoA,39.66384716125708,64.25,0.6174,Weak
Astrocyte,Human A38,Human DGR-CA4Rpy,112.69171665600673,133.96,0.8413,None
Astrocyte,Human A38,Human DGU-CA4Upy,133.48313620946706,122.53,1.0894,None
Astrocyte,Human A38,Human DTg,200.1809773737882,161.02,1.2432,None
Astrocyte,Human A38,Human ETH,144.20126877313714,119.21,1.2097,None
Astrocyte,Human A38,Human FI,62.60843691521638,64.77,0.9666,None
Astrocyte,Human A38,Human GPe,138.94285276339878,128.3,1.083,None
Astrocyte,Human A38,Human GPi,154.86336665285145,185.6,0.8344,None
Astrocyte,Human A38,Human Gpe,107.49715365509014,134.37,0.8,None
Astrocyte,Human A38,Human HTHma,106.04515607829599,100.08,1.0596,None
Astrocyte,Human A38,Human HTHma-HTHtub,79.1450796997666,63.79,1.2407,None
Astrocyte,Human A38,Human HTHpo,133.15708877225006,148.49,0.8968,None
Astrocyte,Human A38,Human HTHpo-HTHso,117.49263380946428,99.76,1.1777,None
