cell_type,region_a,region_b,omega,omega_cal,kn,kf
Microglia,Human A25,Human V1C,21.00500991702761,3.149176899104589,0.0011540873077124,0.0242416153436158
Microglia,Human A25,Human V2,18.81634563798015,2.821041325034505,0.0013182546070472,0.0248047343250604
Microglia,Human A25,Human VA,30.76742120797734,4.612806777807697,0.0018351972066758,0.0564642854574999
Microglia,Human A25,Human VLN,33.75758226558829,5.061106786445021,0.0009630938010126,0.0325117182171631
Microglia,Human A25,Human VPL,29.21494884224667,4.380052300186907,0.00185966424768,0.0543299958597292
Microglia,Human A29-A30,Human A32,9.291822416351376,1.3930768240406861,0.005023247967437,0.0466751280667231
Microglia,Human A29-A30,Human A35-A36,11.114292281883571,1.6663106869390663,0.0057095712049623,0.0634578431761782
Microglia,Human A29-A30,Human A35r,10.209645066137156,1.530681419210968,0.0056343330626224,0.0575245407537771
Microglia,Human A29-A30,Human A38,12.175165926749033,1.8253622079084006,0.0052261329142892,0.0636290353867158
Microglia,Human A29-A30,Human A40,10.67061352599349,1.5997921328326072,0.0055037504471737,0.0587283939653047
Microglia,Human A29-A30,Human A43,10.067122349339714,1.5093136955531805,0.004784534577993,0.0481664949813028
Microglia,Human A29-A30,Human A44-A45,11.50358417167789,1.7246752881076297,0.0054851053430224,0.0630983710039789
Microglia,Human A29-A30,Human A46,9.969507559768372,1.4946787945679718,0.0055048674319111,0.054880817477961
Microglia,Human A29-A30,Human ANC,13.253270285751364,1.9869970443405345,0.0058524127045788,0.077563607397549
Microglia,Human A29-A30,Human AON,9.7869670797541,1.4673114062599852,0.0052303016346821,0.0511887899158183
Microglia,Human A29-A30,Human BL,11.024497970171645,1.6528482713900516,0.0060995534243949,0.0672445143461952
Microglia,Human A29-A30,Human BM,9.884241686631295,1.4818953053420232,0.0055942300409731,0.0552947217755915
Microglia,Human A29-A30,Human BNST,11.930590789924972,1.7886942713530694,0.0059113512267806,0.0705259125022407
Microglia,Human A29-A30,Human CA1-3,13.604505470634514,2.0396559925988775,0.006859053755349,0.0933140343380227
Microglia,Human A29-A30,Human CA1C-CA3C,14.660850761583522,2.1980285999375595,0.0050742379767474,0.0743926457058537
Microglia,Human A29-A30,Human CA1R-CA2R,9.731078338826324,1.4589322846816077,0.0060316853628351,0.0586948027809011
Microglia,Human A29-A30,Human CA1R-CA2R-CA3R,19.694282942288257,2.952666108289094,0.0045901494964305,0.090399702930105
Microglia,Human A29-A30,Human CA1U,9.155128505883498,1.3725829843903297,0.0052392012421664,0.0479655606402186
Microglia,Human A29-A30,Human CA1U-CA2U-CA3U,16.138261292018612,2.419529429088248,0.0061836063683089,0.0997926552987597
Microglia,Human A29-A30,Human CA2U-CA3U,17.969104888234025,2.694018723873167,0.0051623233380312,0.092762329528062
Microglia,Human A29-A30,Human CA3R,10.754519069295617,1.612371674557064,0.006109386691559,0.0657035156760729
Microglia,Human A29-A30,Human CA4C-DGC,10.79571796026926,1.6185484198304736,0.0048517110926374,0.0523777045808234
Microglia,Human A29-A30,Human CBL,12.192751156462966,1.8279986741323788,0.0057294810955498,0.0698581372536984
Microglia,Human A29-A30,Human CBV,9.280373685675563,1.3913603726650021,0.0051059011443123,0.0473846706213367
Microglia,Human A29-A30,Human CEN,11.66760051660472,1.7492654447683238,0.0071847246916776,0.0838284975242806
Microglia,Human A29-A30,Human CM,11.89530142670538,1.7834035122496823,0.0061031604844527,0.0725989336181227
Microglia,Human A29-A30,Human CM-Pf,13.72793956283852,2.0581618534990285,0.0062503472763475,0.0858043896564519
Microglia,Human A29-A30,Human CMN,10.949578026884094,1.6416158960845717,0.0051464535264681,0.0563514944497955
Microglia,Human A29-A30,Human CaB,12.973916817682971,1.9451149651698607,0.0052141800599199,0.0676483383698228
Microglia,Human A29-A30,Human CbDN,17.569835603145243,2.634158261341116,0.0047041099247244,0.0826504380365322
Microglia,Human A29-A30,Human Cla,10.933450172801738,1.6391979269567822,0.0056763543407846,0.0620621373481352
Microglia,Human A29-A30,Human CoA,12.850329378885204,1.9265861137758928,0.0073897219666406,0.094960361289716
Microglia,Human A29-A30,Human DGR-CA4Rpy,14.091838504881176,2.1127194160241642,0.0059585967504259,0.0839675831227124
Microglia,Human A29-A30,Human DGU-CA4Upy,14.090100077298592,2.112458782203687,0.0060739195216135,0.0855821339209918
Microglia,Human A29-A30,Human DTg,11.98763899827284,1.7972472261278623,0.0052092520275993,0.0624466327578812
Microglia,Human A29-A30,Human ETH,13.203070770210113,1.9794708800914713,0.0055599051820523,0.0734078215942949
Microglia,Human A29-A30,Human FI,13.580669372165868,2.0360823646425588,0.0054160212971947,0.0735531945498114
Microglia,Human A29-A30,Human GPe,18.273292290261093,2.739624031523402,0.0051838480031325,0.0947259697495273
Microglia,Human A29-A30,Human GPi,20.90191998005549,3.133721136440103,0.0059160606302144,0.123657025889899
Microglia,Human A29-A30,Human Gpe,27.429282372994045,4.112336187855179,0.006082347426226,0.1668344250446069
Microglia,Human A29-A30,Human HTHma,14.684089603330747,2.2015126841575334,0.0073610338081461,0.1080900800119648
Microglia,Human A29-A30,Human HTHma-HTHtub,14.781969087030484,2.2161872694198625,0.0074288935532558,0.1098136748550677
Microglia,Human A29-A30,Human HTHpo,9.850284474143836,1.4768042689870817,0.0062792506964352,0.0618524056443527
Microglia,Human A29-A30,Human HTHpo-HTHso,12.552949939869244,1.8820014902352689,0.005722214886748,0.0718306770185225
Microglia,Human A29-A30,Human HTHso,17.510295903401285,2.62523176962538,0.0077006845750229,0.1348412655674102
Microglia,Human A29-A30,Human HTHso-HTHtub,12.573668759724647,1.8851077600786579,0.0059426629667,0.0747210756939695
Microglia,Human A29-A30,Human HTHtub,13.593621409520797,2.038024199328455,0.0067939394665562,0.0923542409875669
Microglia,Human A29-A30,Human IC,9.90242517092718,1.4846214649066238,0.0053003538710969,0.0524863575879718
Microglia,Human A29-A30,Human IO,20.128209408454417,3.017722549993166,0.0056489839355333,0.1137039315994112
Microglia,Human A29-A30,Human ITG,10.871245363590356,1.6298718686042513,0.0050260474424097,0.054639394955482
Microglia,Human A29-A30,Human Idg,10.778641726262736,1.615988264807007,0.0051135423358105,0.055117040789779
Microglia,Human A29-A30,Human Ig,10.76070776769413,1.6132995153964214,0.0048528941831556,0.0522205761324802
Microglia,Human A29-A30,Human LEC,12.99262372809993,1.947919599415282,0.0048973804469143,0.0636298214001124
Microglia,Human A29-A30,Human LG,13.027789282087726,1.9531917964149514,0.00542115459407,0.070625659717167
Microglia,Human A29-A30,Human LP,15.775328583974314,2.3651167292315316,0.0061392310608496,0.0968483872378438
Microglia,Human A29-A30,Human LP-VPL,12.483947748043194,1.8716563340394594,0.0059195395049616,0.073899221872419
Microglia,Human A29-A30,Human La,14.600543584476611,2.188987044149417,0.0061118586845594,0.0892364591060725
Microglia,Human A29-A30,Human M1C,10.99305897522827,1.648134778894793,0.0053099893545062,0.0583730261319218
Microglia,Human A29-A30,Human MD,13.915645340297116,2.0863036492199574,0.0053166734844831,0.0739849426002284
Microglia,Human A29-A30,Human MD-Re,12.610639172135269,1.8906505505450177,0.0058295526866173,0.0735143854658833
Microglia,Human A29-A30,Human MEC,14.559888753340498,2.182891867067541,0.0049144543339387,0.0715539083855202
Microglia,Human A29-A30,Human MG,13.233695516240145,1.9840622962878778,0.0066526498018555,0.0880391418539311
Microglia,Human A29-A30,Human MN,24.439455990495343,3.6640863553966034,0.0069924145233616,0.1708908070109983
Microglia,Human A29-A30,Human MTG,8.665092177943047,1.2991142695566786,0.0045699385549016,0.0395989388257583
Microglia,Human A29-A30,Human MoAN,26.299524790108645,3.942957239896349,0.0052979444969395,0.1393334226338803
Microglia,Human A29-A30,Human MoRF-MoEN,14.761792140963744,2.213162240024549,0.0046660755119529,0.0688796368214907
Microglia,Human A29-A30,Human MoSR,18.03748027653084,2.704269906526363,0.0090021753341165,0.1623765600350004
Microglia,Human A29-A30,Human NAC,10.648545639530193,1.5964836041274653,0.0057220721806305,0.0609317467681308
Microglia,Human A29-A30,Human PAG,9.864742933552856,1.4789719540559005,0.0048557136562501,0.0479003669778501
Microglia,Human A29-A30,Human PAG-DR,10.689088957318956,1.6025620625665602,0.0057082439267037,0.061015927122612
Microglia,Human A29-A30,Human PB,14.781499033482234,2.216116796624023,0.0053187898726254,0.0786196873615081
Microglia,Human A29-A30,Human PN,13.64281583965912,2.0453996761108124,0.0048697439044046,0.0664370192740946
Microglia,Human A29-A30,Human PTR,14.08065400658234,2.1110425796975023,0.0059139013752328,0.0832715990937045
Microglia,Human A29-A30,Human Pir,11.07415920371482,1.660293733690378,0.0054363813371876,0.0602033524201204
Microglia,Human A29-A30,Human PnAN,16.609308079773452,2.490151136397819,0.0051508524805717,0.0855520957232808
Microglia,Human A29-A30,Human PnEN,17.515260206776905,2.6259760429950383,0.0050797370490228,0.0889729161956398
Microglia,Human A29-A30,Human PnRF,15.74805991384485,2.3610284728403075,0.0046542218481387,0.0732949645168145
Microglia,Human A29-A30,Human Pro,11.690681658928966,1.7527258858963968,0.0054776029331612,0.0640369121456036
Microglia,Human A29-A30,Human Pu,11.63413605533992,1.7442482841589084,0.0051775217822221,0.0602359928438588
Microglia,Human A29-A30,Human Pul,11.35354015248866,1.7021799329068457,0.004521628090234,0.051336486077093
Microglia,Human A29-A30,Human RN,16.302490594233443,2.4441515133783276,0.0070828742081345,0.1154684901582525
Microglia,Human A29-A30,Human S1C,13.447198049665426,2.016071671614007,0.0048795901460363,0.0656168150949472
Microglia,Human A29-A30,Human SC,11.743343930520318,1.7606212789385784,0.0050742000186381,0.0595880759911201
Microglia,Human A29-A30,Human SEP,20.97528370743856,3.1447201960177753,0.0063619065471427,0.133442794746531
Microglia,Human A29-A30,Human SI,9.115835516832714,1.36669198153414,0.0057890167188064,0.0527717242128344
Microglia,Human A29-A30,Human SN,12.96408959796535,1.9436416188853598,0.0049096455593625,0.0636490849258292
Microglia,Human A29-A30,Human SN-RN,11.47371153361978,1.7201966317271034,0.0045828579885861,0.052582390560583
Microglia,Human A29-A30,Human STG,9.354228602269922,1.4024330738035866,0.0046299813798646,0.0433099042515074
Microglia,Human A29-A30,Human STH,20.579252325680663,3.0853451762639676,0.0057352506983606,0.1180271712725995
Microglia,Human A29-A30,Human SpC,11.623775967564278,1.7426950476108363,0.0057451868593691,0.0667807649451011
Microglia,Human A29-A30,Human Sub,9.129827016388932,1.368789657629525,0.0051501725313118,0.047020184315435
Microglia,Human A29-A30,Human TF,9.878114573938946,1.480976697741971,0.0056341300446929,0.0556545821059485
Microglia,Human A29-A30,Human TH-TL,6.570051790009189,0.9850152608709429,0.0049027825676857,0.0322115353848492
Microglia,Human A29-A30,Human V1C,10.632637123767468,1.5940985193054675,0.004766705746872,0.0506826524822678
Microglia,Human A29-A30,Human V2,10.120273765502928,1.5172824236136324,0.0053188132132353,0.0538278458255163
Microglia,Human A29-A30,Human VA,10.346023681775709,1.5511279882722202,0.0062389416380296,0.0645482379362707
Microglia,Human A29-A30,Human VLN,13.425144908651506,2.0127653536209156,0.0050270049936778,0.0674882704966403
Microglia,Human A29-A30,Human VPL,14.4796271846068,2.1708586483668366,0.0057753321305126,0.083624656117104
Microglia,Human A32,Human A35-A36,14.698270655014156,2.203638778862692,0.0018514454815456,0.0272130467907615
Microglia,Human A32,Human A35r,25.9107445550724,3.884669348586567,0.0017425995134157,0.0451520508539088
Microglia,Human A32,Human A38,19.111556457879303,2.865300818272759,0.0015957709677578,0.0304976669441485
Microglia,Human A32,Human A40,20.00468480723432,2.999203119525385,0.0019328399786957,0.0386658545566307
Microglia,Human A32,Human A43,21.40581018605034,3.2092668944603204,0.0011753425067274,0.0251591586026035
Microglia,Human A32,Human A44-A45,21.707893116694635,3.2545566891596156,0.0021978571847911,0.0477108488532055
Microglia,Human A32,Human A46,15.037794477188289,2.2545419006279293,0.0017008369120375,0.0255768359224361
Microglia,Human A32,Human ANC,25.748548406034057,3.860352084862677,0.0019035472264752,0.049013577904069
Microglia,Human A32,Human AON,20.967771647384865,3.1435939501326633,0.0014696242629901,0.0308147459538347
Microglia,Human A32,Human BL,17.95102644538834,2.691308312651925,0.0020215683704541,0.0362892272791824
Microglia,Human A32,Human BM,14.01814795658632,2.1016713578090434,0.0016272860971742,0.0228115372778847
Microglia,Human A32,Human BNST,27.4610515735285,4.117099186436057,0.0020721536157716,0.0569035173109779
Microglia,Human A32,Human CA1-3,25.923400153755388,3.8865667396934613,0.0030233796181704,0.0783762796585418
Microglia,Human A32,Human CA1C-CA3C,35.27098346232131,5.288003517589402,0.0015313427185935,0.0540119637026582
Microglia,Human A32,Human CA1R-CA2R,20.6086125301242,3.0897470060156222,0.0016520578209043,0.0340466195083795
Microglia,Human A32,Human CA1R-CA2R-CA3R,42.149054111598105,6.3191985174809755,0.0019253125945479,0.0811501047293432
Microglia,Human A32,Human CA1U,23.633397641813744,3.5432380272584325,0.0012943520447493,0.030589936562055
Microglia,Human A32,Human CA1U-CA2U-CA3U,25.691054024314003,3.8517322375283363,0.0039705975259341,0.1020088355475807
Microglia,Human A32,Human CA2U-CA3U,43.78211592334281,6.564035370816013,0.0013731535699888,0.0601195687818036
Microglia,Human A32,Human CA3R,35.62042512165006,5.340393571461778,0.0018630266770103,0.066361802248084
Microglia,Human A32,Human CA4C-DGC,38.02712414597161,5.7012180128892975,0.0011976762867522,0.0455441848430152
Microglia,Human A32,Human CBL,33.944830779030006,5.08918002684108,0.0017310395883013,0.0587598458966904
Microglia,Human A32,Human CBV,29.31420243483908,4.3949328987764735,0.0014890923882053,0.0436515557120295
Microglia,Human A32,Human CEN,21.07926990339581,3.1603103303441995,0.0030375398640851,0.0640291226373743
Microglia,Human A32,Human CM,23.900232627377456,3.583243272470383,0.0021090289759789,0.0504062831437768
Microglia,Human A32,Human CM-Pf,26.765637640797163,4.012839226506322,0.0030615264448525,0.0819437074506412
Microglia,Human A32,Human CMN,21.342529581319173,3.1997795474241637,0.0014726285399396,0.0314296181759564
Microglia,Human A32,Human CaB,23.209177363036364,3.4796367860624233,0.0020005105757284,0.0464302047687104
Microglia,Human A32,Human CbDN,75.05131168409652,11.25207071725585,0.001113819575428,0.0835936201152999
Microglia,Human A32,Human Cla,22.59967559968786,3.388257211347505,0.0019700674674994,0.0445228856749863
Microglia,Human A32,Human CoA,21.92945005707252,3.2877736217500027,0.0029720919051108,0.065176340998157
Microglia,Human A32,Human DGR-CA4Rpy,37.92453421298121,5.685837213340511,0.0020585885560652,0.0780710121249499
Microglia,Human A32,Human DGU-CA4Upy,41.46083795041926,6.216017683721029,0.001834838246634,0.0760739312089264
Microglia,Human A32,Human DTg,22.52688883786028,3.377344653352366,0.0024624074206106,0.055470378237618
Microglia,Human A32,Human ETH,27.97139041031099,4.1936117556688135,0.0026363079334051,0.0737411984470752
Microglia,Human A32,Human FI,26.092311696072244,3.9118908090063336,0.0016406909948491,0.0428094208345429
Microglia,Human A32,Human GPe,44.0135349561002,6.598730877976042,0.00193536522558,0.0851822650088888
Microglia,Human A32,Human GPi,41.07201588446944,6.15772352090996,0.0027641408814828,0.113528838191175
Microglia,Human A32,Human Gpe,52.59415082475413,7.885180033696272,0.0029929032784454,0.1574092064304592
Microglia,Human A32,Human HTHma,24.033360689368536,3.603202502154203,0.0039316373379075,0.0944904582417207
Microglia,Human A32,Human HTHma-HTHtub,17.629784125662244,2.6431460458264233,0.0058282638411667,0.1027510333471728
Microglia,Human A32,Human HTHpo,23.49264498353249,3.5221356796900283,0.002222007959986,0.0522008441545343
Microglia,Human A32,Human HTHpo-HTHso,25.094241342735437,3.7622550738733787,0.0026942616439329,0.0676104519333291
Microglia,Human A32,Human HTHso,35.15060176366962,5.269955286906989,0.0031712056020033,0.1114697852267378
Microglia,Human A32,Human HTHso-HTHtub,27.110035836373992,4.0644731388866555,0.0027988720609773,0.0758775218745221
Microglia,Human A32,Human HTHtub,35.36656027205957,5.30233287437175,0.0026546727996631,0.0938866455718829
Microglia,Human A32,Human IC,31.749564877723127,4.760054704306316,0.0015271158918742,0.0484852650848621
Microglia,Human A32,Human IO,36.877560385059205,5.528869622947407,0.0026891991380725,0.0991711036017181
Microglia,Human A32,Human ITG,19.073381084397667,2.8595773739726638,0.001420167071475,0.027087387757756
Microglia,Human A32,Human Idg,26.919578429269496,4.03591880498793,0.0014496383662747,0.0390236536950102
Microglia,Human A32,Human Ig,23.446918361857016,3.515280114221442,0.0011392301374865,0.0267114360290144
Microglia,Human A32,Human LEC,23.70162481612264,3.5534669889239336,0.0013840070801905,0.0328032165575347
Microglia,Human A32,Human LG,24.992212332600868,3.7469583707047778,0.0026028525072467,0.0650510425315544
Microglia,Human A32,Human LP,26.74654680044039,4.009977031550283,0.0028863989865248,0.0772012055778294
Microglia,Human A32,Human LP-VPL,22.515363387373377,3.3756166997561285,0.0018933019133899,0.0426283805819831
Microglia,Human A32,Human La,22.693492485424223,3.4023227114579044,0.0025945994314948,0.0588805227013147
Microglia,Human A32,Human M1C,18.43438808263597,2.763776324233279,0.002575554913541,0.0474787788043553
Microglia,Human A32,Human MD,38.23783413801808,5.73280871634454,0.0018808769657983,0.0719206614522144
Microglia,Human A32,Human MD-Re,33.12898872103456,4.9668648757173255,0.001885067503543,0.0624503800632669
Microglia,Human A32,Human MEC,21.5267555008912,3.227399625321019,0.001322712115422,0.0284737003067565
Microglia,Human A32,Human MG,21.265305299464547,3.188201694072646,0.0041449425879998,0.08814346958257
Microglia,Human A32,Human MN,40.09791048285829,6.011680732062712,0.0037881445553611,0.1518966812769965
Microglia,Human A32,Human MTG,27.024400304272245,4.051634228526574,0.0010460469595583,0.0282687917721725
Microglia,Human A32,Human MoAN,50.8217239067764,7.619448861585667,0.0026949036702204,0.136959650283302
Microglia,Human A32,Human MoRF-MoEN,48.66085556784888,7.2954805948798915,0.001506570157946,0.0733109928586437
Microglia,Human A32,Human MoSR,28.091893969809924,4.211678256343317,0.0059163652465368,0.1662019051923827
Microglia,Human A32,Human NAC,21.63634087643566,3.2438292168569207,0.0019952761533205,0.0431704749958665
Microglia,Human A32,Human PAG,38.17838701696091,5.723896104491891,0.0012528046708681,0.0478300615810621
Microglia,Human A32,Human PAG-DR,29.249806771992308,4.3852783766105405,0.0018040778650974,0.0527689289557274
Microglia,Human A32,Human PB,30.377270234704756,4.554313378516455,0.0020481482787289,0.0622171537436961
Microglia,Human A32,Human PN,47.3487388955278,7.0987614536023695,0.0013393209282429,0.0634151569286933
Microglia,Human A32,Human PTR,26.775742467210872,4.014354192985138,0.0026857102015877,0.0719118846992734
Microglia,Human A32,Human Pir,25.89670885111902,3.8825650451452804,0.0014618856657741,0.0378580274601782
Microglia,Human A32,Human PnAN,31.837109570280617,4.773179845619283,0.0027487277529905,0.0875115466508303
Microglia,Human A32,Human PnEN,36.87661978823785,5.528728603933711,0.0021809054677769,0.0804244217292987
Microglia,Human A32,Human PnRF,48.68047153379037,7.298421519308901,0.0014688354368475,0.0715036016712786
Microglia,Human A32,Human Pro,23.07598869885189,3.4596684705924874,0.001657328419612,0.038244491881253
Microglia,Human A32,Human Pu,25.4100325630883,3.8096000844210347,0.0018558936199521,0.0471583173166107
Microglia,Human A32,Human Pul,35.91483251487977,5.384532610926502,0.0012707148872652,0.0456375123502951
Microglia,Human A32,Human RN,26.42351796069112,3.9615469206433467,0.0037542357362061,0.0992001154043119
Microglia,Human A32,Human S1C,30.470832748363677,4.56834074188361,0.0015808586917146,0.048170080794034
Microglia,Human A32,Human SC,31.696831572528005,4.752148661548427,0.0017612731660978,0.0558267788990161
Microglia,Human A32,Human SEP,59.61873946151759,8.938341748353462,0.0023627976237281,0.1408670159293406
Microglia,Human A32,Human SI,33.54385268279177,5.029063370733399,0.0016063853351899,0.0538843530354076
Microglia,Human A32,Human SN,50.52748097253389,7.575334478640762,0.001224156508556,0.0618535446934711
Microglia,Human A32,Human SN-RN,45.48341598488967,6.819102846310295,0.0012158905488839,0.0553028556269863
Microglia,Human A32,Human STG,39.71563724966121,5.954368403247558,0.0011949485094119,0.0474581415318267
Microglia,Human A32,Human STH,39.451606903040265,5.914783643634222,0.0027913037083236,0.1101214166477848
Microglia,Human A32,Human SpC,25.93339878442469,3.888065784771318,0.0026754086470195,0.069382439354457
Microglia,Human A32,Human Sub,21.59041646900584,3.2369439983517005,0.0010799651461082,0.0233168972764878
Microglia,Human A32,Human TF,18.422346957085217,2.7619710580337657,0.0017719629105655,0.0326437155335243
Microglia,Human A32,Human TH-TL,17.727002278667243,2.6577214810595566,0.001169941869629,0.0207395621888226
Microglia,Human A32,Human V1C,21.465328604230788,3.2181901955368497,0.0012262553711493,0.0263219744944245
Microglia,Human A32,Human V2,17.492954519732088,2.6226318620287987,0.0014277671003495,0.0249758649511836
Microglia,Human A32,Human VA,25.036596953779245,3.7536127366985377,0.0020451190764263,0.051202822038972
Microglia,Human A32,Human VLN,36.493802522789714,5.471334711062926,0.0012706313780218,0.0463701705887911
Microglia,Human A32,Human VPL,25.47298287689628,3.819037912578153,0.0028201528734223,0.0718377058549171
Microglia,Human A35-A36,Human A35r,26.18936469512193,3.9264414835265264,0.0012549669008478,0.0328667858466125
Microglia,Human A35-A36,Human A38,22.827365080104297,3.422393565233028,0.0012527849396941,0.0285977791852537
Microglia,Human A35-A36,Human A40,13.529658461072875,2.0284345518849887,0.0014109163732874,0.0190892166477148
Microglia,Human A35-A36,Human A43,13.482811754762729,2.0214110576855666,0.001611193199705,0.0217234146121765
Microglia,Human A35-A36,Human A44-A45,11.138014759134188,1.6698672802300132,0.001916126537471,0.0213418456547215
Microglia,Human A35-A36,Human A46,12.414238680334565,1.8612051994504595,0.0017283139580028,0.0214557019892011
Microglia,Human A35-A36,Human ANC,25.25911282594783,3.7869734371735877,0.0011294814486619,0.0285296993465682
Microglia,Human A35-A36,Human AON,20.360728617674887,3.0525830011506576,0.0016672268728897,0.0339459539030035
Microglia,Human A35-A36,Human BL,12.086692059742374,1.8120977600813155,0.0013853549693048,0.016744358907421
Microglia,Human A35-A36,Human BM,16.42558687950262,2.4626067285611124,0.0008966570543552,0.0147281183474309
Microglia,Human A35-A36,Human BNST,35.95752408087618,5.390933145558648,0.0014081164670376,0.0506323817721835
Microglia,Human A35-A36,Human CA1-3,24.039258888216064,3.604086789837491,0.0028635453995895,0.0688375091988926
Microglia,Human A35-A36,Human CA1C-CA3C,28.61797924565324,4.290551611042464,0.0018596261711311,0.0532187431701055
Microglia,Human A35-A36,Human CA1R-CA2R,16.01486134447508,2.401028687327598,0.0015814857960901,0.0253272757426401
Microglia,Human A35-A36,Human CA1R-CA2R-CA3R,22.314781663718943,3.345544477319182,0.0026050397895132,0.0581308941282893
Microglia,Human A35-A36,Human CA1U,31.77448989074551,4.763791587817917,0.0011038395761629,0.035073939453795
Microglia,Human A35-A36,Human CA1U-CA2U-CA3U,13.937636360442395,2.0896006537394896,0.0044782074710642,0.0624156272783099
Microglia,Human A35-A36,Human CA2U-CA3U,30.23641726133339,4.533195991204407,0.0013444873512453,0.04065248055484
Microglia,Human A35-A36,Human CA3R,33.11379793133156,4.9645873960017335,0.0014657359292285,0.0485360833811679
Microglia,Human A35-A36,Human CA4C-DGC,38.95011557775165,5.839597537893801,0.0011275913661594,0.0439198140363869
Microglia,Human A35-A36,Human CBL,35.04138672650769,5.2535812183669695,0.0014717291299747,0.0515714296001111
Microglia,Human A35-A36,Human CBV,24.809009715587653,3.719491711482407,0.0011792192139898,0.0292552609366826
Microglia,Human A35-A36,Human CEN,28.219481643962077,4.230806843172725,0.0017161754341996,0.0484295811632163
Microglia,Human A35-A36,Human CM,32.34803063017728,4.849779704674255,0.0016329422248263,0.0528224651059921
Microglia,Human A35-A36,Human CM-Pf,24.63498828786892,3.6934015424091338,0.0016975121702293,0.0418181924321161
Microglia,Human A35-A36,Human CMN,14.972632423808212,2.2447724773325657,0.0011237463485629,0.0168254410146299
Microglia,Human A35-A36,Human CaB,22.22216324803292,3.331658657876,0.0021311095900547,0.0473578652096452
Microglia,Human A35-A36,Human CbDN,72.11198279040889,10.811391722699984,0.0011810709353096,0.0851693669612983
Microglia,Human A35-A36,Human Cla,45.44190320806964,6.812879041689601,0.0011109081014162,0.0504817784176159
Microglia,Human A35-A36,Human CoA,24.88148256079848,3.7303572055170138,0.0022727012360492,0.0565481761706645
Microglia,Human A35-A36,Human DGR-CA4Rpy,64.12662569826311,9.614186761358788,0.0011082668272307,0.0710694120036283
Microglia,Human A35-A36,Human DGU-CA4Upy,46.510347914644086,6.973065654369428,0.0010644442453672,0.0495076721877707
Microglia,Human A35-A36,Human DTg,16.768811856822488,2.5140647461502983,0.0026972622921148,0.045229883904976
Microglia,Human A35-A36,Human ETH,25.962237518614508,3.8923894330756386,0.0027074426778886,0.07029126987138
Microglia,Human A35-A36,Human FI,16.494647575769957,2.4729606560374746,0.0012113002410835,0.0199799705851188
Microglia,Human A35-A36,Human GPe,37.95265501262826,5.6900532252815985,0.0013418965475026,0.0509285367300057
Microglia,Human A35-A36,Human GPi,36.30431380324488,5.4429256076828905,0.0020388643440483,0.0740195709485766
Microglia,Human A35-A36,Human Gpe,44.110241478137866,6.613229606917221,0.0019100987559658,0.0842549173727444
Microglia,Human A35-A36,Human HTHma,23.507851637656405,3.5244155378795208,0.0033435233516533,0.0785990508977055
Microglia,Human A35-A36,Human HTHma-HTHtub,6.537027167353656,0.9800640430815077,0.0068275107372951,0.0446316231750973
Microglia,Human A35-A36,Human HTHpo,22.15682202107467,3.321862371975213,0.0018242016448349,0.0404185111751594
Microglia,Human A35-A36,Human HTHpo-HTHso,20.42174781898456,3.061731307194087,0.0029982067486115,0.0612286221293231
Microglia,Human A35-A36,Human HTHso,29.739519556602872,4.4586985841983315,0.0026710618275667,0.0794360954578179
Microglia,Human A35-A36,Human HTHso-HTHtub,13.786143035816664,2.0668880113668164,0.0031872701314292,0.04394016192567
Microglia,Human A35-A36,Human HTHtub,38.56701699528099,5.782161468557869,0.0019499749529647,0.0752047171513646
Microglia,Human A35-A36,Human IC,25.971660702722247,3.893802204306184,0.0011557991152166,0.0300180224609136
Microglia,Human A35-A36,Human IO,26.074682041729435,3.909247682418206,0.0022276729029228,0.0580858626366907
Microglia,Human A35-A36,Human ITG,16.89008075276833,2.5322459899202894,0.001188915891811,0.0200808854209384
Microglia,Human A35-A36,Human Idg,13.789418355804775,2.0673790638387968,0.0012145436254692,0.016747850162971
Microglia,Human A35-A36,Human Ig,15.581219135395344,2.3360148628778625,0.00142265233104,0.0221666577234164
Microglia,Human A35-A36,Human LEC,14.981210491373693,2.2460585444338372,0.001483976512035,0.0222317644910511
Microglia,Human A35-A36,Human LG,15.643889730607915,2.3454107542140803,0.0034220702860489,0.0535344902053393
Microglia,Human A35-A36,Human LP,26.46116051944071,3.967190482674769,0.0019804173178729,0.0524041405437153
Microglia,Human A35-A36,Human LP-VPL,46.126307803049706,6.915488426244334,0.0012116335753856,0.0558881832427502
Microglia,Human A35-A36,Human La,14.262104837983538,2.1382466023963325,0.001429131185693,0.0203824187975863
Microglia,Human A35-A36,Human M1C,11.182337521034654,1.6765123719692134,0.0029334881118145,0.032803254180253
Microglia,Human A35-A36,Human MD,33.16661530311502,4.972506042446031,0.0018491338539553,0.0613295111781028
Microglia,Human A35-A36,Human MD-Re,34.43489510965172,5.162652939977769,0.0013786336301207,0.0474731044478457
Microglia,Human A35-A36,Human MEC,12.338176793420134,1.849801618203918,0.0014400061197599,0.0177670500892048
Microglia,Human A35-A36,Human MG,12.313326354547412,1.8460759152244997,0.0050755162166064,0.0624964875928726
Microglia,Human A35-A36,Human MN,37.5010829428493,5.622351265794498,0.0022667556812741,0.085005792814635
Microglia,Human A35-A36,Human MTG,18.7161870813464,2.8060250496771215,0.0010445819591727,0.019550591369677
