series,rep,delta,eta,eps,dropout,depth,n_b,module_size,module_seed,omega,k_f,k_n,k_total,cosine,kf_over_kt
signal,6,0.25,0.0,0.0,0.0,1.0,200,200,137,11.635633636350368,0.02757485900453245,0.002369863117586227,0.002991438725158519,0.012746559967257154,9.21792539911418
signal,7,0.25,0.0,0.0,0.0,1.0,200,200,137,15.18459605204532,0.03383298083520959,0.002228112010306154,0.003227563555719487,0.013636167646488895,10.48251420959782
signal,8,0.25,0.0,0.0,0.0,1.0,200,200,137,9.65350619212631,0.025823905151483313,0.0026750803943696713,0.002908367638222777,0.012955201114621007,8.879174975026055
signal,9,0.25,0.0,0.0,0.0,1.0,200,200,137,8.318535592597481,0.021270967986186013,0.0025570567979675022,0.002485754455586202,0.012302536439932843,8.557147685437737
signal,10,0.25,0.0,0.0,0.0,1.0,200,200,137,9.446053704582974,0.022876510775873785,0.0024218061310380557,0.002537416989035226,0.011635933763798567,9.01566864048304
signal,11,0.25,0.0,0.0,0.0,1.0,200,200,137,10.219449407855627,0.022971702863087806,0.0022478415368864784,0.002206613175817656,0.010478257877275854,10.410389602869877
signal,12,0.25,0.0,0.0,0.0,1.0,200,200,137,9.249660746584988,0.02206040436928968,0.002384996052685983,0.002477490987872977,0.011612607783062612,8.904332842086097
signal,13,0.25,0.0,0.0,0.0,1.0,200,200,137,14.587387704440314,0.0306318352984776,0.0020998849087389,0.002688177364863574,0.0120813731012277,11.395020171978933
signal,14,0.25,0.0,0.0,0.0,1.0,200,200,137,12.863138822119664,0.03249542412641632,0.002526243755570503,0.0031391673970871657,0.013527000452012383,10.351606020299787
signal,15,0.25,0.0,0.0,0.0,1.0,200,200,137,8.417758545249233,0.022111471912316858,0.0026267648084056777,0.0031245125371818366,0.012724724081611849,7.07677490462572
signal,16,0.25,0.0,0.0,0.0,1.0,200,200,137,8.395481540530152,0.019062224246434865,0.002270533757284771,0.0023976025951623296,0.011082857740265961,7.950535374334735
signal,17,0.25,0.0,0.0,0.0,1.0,200,200,137,8.678351419026404,0.022208044520401985,0.0025590165053368434,0.002743458559490551,0.012400528063700178,8.094907956082242
signal,18,0.25,0.0,0.0,0.0,1.0,200,200,137,17.907217945559374,0.04561231632148046,0.002547146991796757,0.0032388869846825766,0.013394205037594586,14.082713147198819
signal,19,0.25,0.0,0.0,0.0,1.0,200,200,137,18.82436666305577,0.039131769559544165,0.0020787827957231197,0.002921044397068975,0.01226785370508976,13.396499416034086
signal,20,0.25,0.0,0.0,0.0,1.0,200,200,137,7.888042367021457,0.01707643980272023,0.002164851430579769,0.0019613126111698654,0.009928295963859357,8.706638455016426
signal,21,0.25,0.0,0.0,0.0,1.0,200,200,137,6.616708761086944,0.017957970502203147,0.0027140336911629682,0.002653937015779981,0.011597749303060123,6.766539821942751
signal,22,0.25,0.0,0.0,0.0,1.0,200,200,137,12.837768938902196,0.03051523182304195,0.002376988709507917,0.002840485125664489,0.012498916772759716,10.742964836298295
signal,23,0.25,0.0,0.0,0.0,1.0,200,200,137,11.256934310448248,0.0303791787911142,0.0026987080099523573,0.0026924001143489498,0.012101902580994972,11.28330764406471
signal,24,0.25,0.0,0.0,0.0,1.0,200,200,137,9.796204475650297,0.023169397101893377,0.00236514020909668,0.002415694042394262,0.011825382763356873,9.591196854933473
signal,25,0.25,0.0,0.0,0.0,1.0,200,200,137,8.201852771010685,0.020007465738705245,0.0024393836730916833,0.0024899193339885995,0.011773289167562706,8.03538711700162
signal,26,0.25,0.0,0.0,0.0,1.0,200,200,137,9.372366657765717,0.020564714521340434,0.002194185873458227,0.0025019804340513235,0.011983002870018744,8.219374636771674
signal,27,0.25,0.0,0.0,0.0,1.0,200,200,137,9.6242800322713,0.024113116733927305,0.0025054462934446316,0.002479438698708298,0.0119722249160098,9.72523206421252
signal,28,0.25,0.0,0.0,0.0,1.0,200,200,137,7.089163707102294,0.01936184570445379,0.0027311889673327875,0.0024397534861596583,0.01214394065460711,7.935984440350439
signal,29,0.25,0.0,0.0,0.0,1.0,200,200,137,14.02034381163838,0.03448227965100609,0.0024594460816561516,0.003575222337632273,0.013538560836744096,9.644793077076802
signal,30,0.25,0.0,0.0,0.0,1.0,200,200,137,7.498986622212028,0.017440257693910763,0.0023256819317763085,0.0023050926438093504,0.011463954366449647,7.565968222903761
signal,31,0.25,0.0,0.0,0.0,1.0,200,200,137,11.222873311741496,0.0328240797197621,0.0029247483071399532,0.004883948938384412,0.016277160960067705,6.720807308567022
signal,32,0.25,0.0,0.0,0.0,1.0,200,200,137,8.61447303298782,0.01984113334798785,0.002303232394135919,0.0021654636630733352,0.010784504787252347,9.162533496326747
signal,33,0.25,0.0,0.0,0.0,1.0,200,200,137,8.075380103277386,0.020330075575527705,0.0025175379134508803,0.002627610509782775,0.012129138285916552,7.73709630854247
signal,34,0.25,0.0,0.0,0.0,1.0,200,200,137,9.753246923470615,0.02466381068564783,0.0025287794802257924,0.002680272828183191,0.012418240752850918,9.201977659254213
signal,35,0.25,0.0,0.0,0.0,1.0,200,200,137,8.272601365510358,0.021319910311773785,0.0025771712391049685,0.0022706598987202132,0.011512139507743324,9.389301464208748
signal,36,0.25,0.0,0.0,0.0,1.0,200,200,137,7.823170561463224,0.019576845324667663,0.0025024183188722482,0.0025068788907204823,0.011866467223451416,7.809250537444686
signal,37,0.25,0.0,0.0,0.0,1.0,200,200,137,11.782329233305408,0.03106047099727819,0.002636191060548433,0.0028561679217750796,0.013274145450621333,10.874875654360833
signal,38,0.25,0.0,0.0,0.0,1.0,200,200,137,12.886286348955768,0.03070603762935818,0.002382846135639879,0.0026502003392289203,0.01230332262899203,11.586308089558296
signal,39,0.25,0.0,0.0,0.0,1.0,200,200,137,13.437783216632106,0.03245192426907606,0.0024149760228986223,0.002804422049353242,0.01242834956276273,11.571697732358134
signal,40,0.25,0.0,0.0,0.0,1.0,200,200,137,20.232359284133558,0.054667399225341376,0.0027019784720911,0.004025716771363582,0.014847955463956453,13.57954429735616
signal,41,0.25,0.0,0.0,0.0,1.0,200,200,137,11.927880722996651,0.03595362792613415,0.0030142511281837743,0.0032811946862956343,0.015003286085627288,10.957480845711313
signal,42,0.25,0.0,0.0,0.0,1.0,200,200,137,9.51185506458651,0.024362766927404536,0.0025613055247350547,0.003129025328190591,0.012635485421134796,7.7860561587376775
signal,43,0.25,0.0,0.0,0.0,1.0,200,200,137,8.988253139618108,0.01900319948131859,0.002114226111140212,0.0023667704017592242,0.010926153198563826,8.029168975238782
signal,44,0.25,0.0,0.0,0.0,1.0,200,200,137,9.279188124554633,0.02165088916722871,0.002333274083530651,0.002357129880196304,0.011432781347811338,9.185276275665217
signal,45,0.25,0.0,0.0,0.0,1.0,200,200,137,8.174081883717557,0.01978209141082523,0.0024200994915686324,0.002429406914203649,0.011349135598654359,8.142765748779361
signal,46,0.25,0.0,0.0,0.0,1.0,200,200,137,8.22355362705257,0.020383483473022324,0.0024786709490125904,0.0029980552637637863,0.012759628342518314,6.798901847937489
signal,47,0.25,0.0,0.0,0.0,1.0,200,200,137,9.856742129695009,0.027156377394946543,0.0027551068129431553,0.00283328803844091,0.013466012270868633,9.58475701252388
signal,48,0.25,0.0,0.0,0.0,1.0,200,200,137,8.595589256369168,0.021846865427471836,0.0025416367366883803,0.0024884367172423164,0.011569392993352245,8.779353429442446
signal,49,0.25,0.0,0.0,0.0,1.0,200,200,137,10.553080050578835,0.025788276647668897,0.0024436729868503567,0.002363754946276021,0.011702939215666563,10.909877391604002
signal,0,0.25,0.0,0.0,0.0,1.0,200,200,2024,15.810196081178766,0.04684793148152955,0.002963146771930275,0.0035017108007369332,0.014207963176477989,13.378583825846048
signal,1,0.25,0.0,0.0,0.0,1.0,200,200,2024,11.952509590671625,0.0340208575721111,0.0028463359358994193,0.003121175206490451,0.01429757148619959,10.900015321589473
signal,2,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.465339702730764,0.022253750062875936,0.002351077801936226,0.0025394585244171387,0.011894809631421865,8.763187053028817
signal,3,0.25,0.0,0.0,0.0,1.0,200,200,2024,10.417453917800703,0.023100029645650173,0.0022174352608537356,0.002610495834094741,0.011185940461199362,8.84890500262404
signal,4,0.25,0.0,0.0,0.0,1.0,200,200,2024,11.44539355211555,0.026267404235403236,0.0022950197488445477,0.0023837933454926587,0.011526610208082433,11.019161658904014
signal,5,0.25,0.0,0.0,0.0,1.0,200,200,2024,10.466613960671294,0.02710410341031151,0.002589577060179751,0.0026382974335134313,0.012747497383775563,10.27333122718346
signal,6,0.25,0.0,0.0,0.0,1.0,200,200,2024,12.297618506742971,0.029108480312351456,0.002367001407336781,0.0029054363998071847,0.012650328139194311,10.018625881565743
signal,7,0.25,0.0,0.0,0.0,1.0,200,200,2024,14.993599247216165,0.033342739672468036,0.0022237982436844658,0.0031434252001874404,0.013636356285787965,10.60713633983714
signal,8,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.723848041018721,0.025966144341025676,0.0026703568619636025,0.00287907524975235,0.0130115029277873,9.018918259694397
signal,9,0.25,0.0,0.0,0.0,1.0,200,200,2024,8.476496132735283,0.021644780569525686,0.002553505626686474,0.0024339074560776495,0.012195844760447883,8.89301707650266
signal,10,0.25,0.0,0.0,0.0,1.0,200,200,2024,8.993418608960967,0.021726606986065156,0.0024158340594106166,0.002618289047799454,0.011623949063856887,8.298016983390479
signal,11,0.25,0.0,0.0,0.0,1.0,200,200,2024,10.19955485621413,0.02288348949375073,0.002243577275316957,0.0022884758327470526,0.010482990545780169,9.999445555115052
signal,12,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.28062075751436,0.022078109907794505,0.002378947538602764,0.00240090096119709,0.011578073989789162,9.195760368551959
signal,13,0.25,0.0,0.0,0.0,1.0,200,200,2024,14.290202112886021,0.029976711001263402,0.002097710778648278,0.002810238945474334,0.012080393373740117,10.666961629557695
signal,14,0.25,0.0,0.0,0.0,1.0,200,200,2024,12.960277404606437,0.032672169913619674,0.0025209468048891523,0.0030852313433799706,0.013513494371708346,10.589860622194463
signal,15,0.25,0.0,0.0,0.0,1.0,200,200,2024,8.765350083633303,0.023038953211243593,0.0026284122130229596,0.003456373271709008,0.01276301660034762,6.665643841138707
signal,16,0.25,0.0,0.0,0.0,1.0,200,200,2024,8.750913139204462,0.01986428826559454,0.0022699674822049924,0.0024031003880753713,0.011079072787638533,8.266108384054538
signal,17,0.25,0.0,0.0,0.0,1.0,200,200,2024,8.72518893986229,0.022294780256429628,0.002555220340796598,0.002668338689383181,0.012347472940715254,8.355303749533887
signal,18,0.25,0.0,0.0,0.0,1.0,200,200,2024,17.33808543127578,0.04410800618007153,0.0025439952037902697,0.0032216858806290486,0.013361076848822484,13.690970446646787
signal,19,0.25,0.0,0.0,0.0,1.0,200,200,2024,18.15526884760082,0.03769265195371645,0.0020761274465344783,0.0030445902444759506,0.012232982055140673,12.380205192506713
signal,20,0.25,0.0,0.0,0.0,1.0,200,200,2024,7.9193569989080315,0.017124185925459702,0.0021623202398655455,0.0019496236078673406,0.0099138165135495,8.78332918023677
signal,21,0.25,0.0,0.0,0.0,1.0,200,200,2024,6.8310638866162305,0.01850093970972186,0.0027083540743880093,0.0025539980018932807,0.01156510426375612,7.2439131495040705
signal,22,0.25,0.0,0.0,0.0,1.0,200,200,2024,12.79370129630974,0.030393982413433485,0.0023756989247670206,0.0028614589944887343,0.012489047100188722,10.621847970553942
signal,23,0.25,0.0,0.0,0.0,1.0,200,200,2024,11.115287102491736,0.029958175051279158,0.0026952227841747223,0.0027273718996569376,0.012048218117529319,10.984264762369754
signal,24,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.740943247374451,0.023013054164624035,0.0023625077757050803,0.0025118040767769835,0.011789919619280442,9.161962263455353
signal,25,0.25,0.0,0.0,0.0,1.0,200,200,2024,7.855106931185945,0.01913395595556408,0.002435861933285647,0.00254343181294161,0.011825131284436963,7.522889293986881
signal,26,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.819110574616737,0.021523662776870053,0.0021920175573244497,0.0026258022932619356,0.012067887347669282,8.196985291734213
signal,27,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.593481761244396,0.024032123611161717,0.0025050470943976076,0.0025452389967571894,0.011998206207323947,9.441990965005765
signal,28,0.25,0.0,0.0,0.0,1.0,200,200,2024,7.151328742507003,0.019495615402846833,0.0027261528737962002,0.0024469781563232172,0.012151303222034504,7.9672208566588
signal,29,0.25,0.0,0.0,0.0,1.0,200,200,2024,13.128650136952697,0.03224741408546365,0.0024562627344831226,0.0034231331511921197,0.013487804906306744,9.420438136983764
signal,30,0.25,0.0,0.0,0.0,1.0,200,200,2024,8.184690596376495,0.019012098245057105,0.002322885394528425,0.002450355676486395,0.011597377708210455,7.758913706894528
signal,31,0.25,0.0,0.0,0.0,1.0,200,200,2024,10.916806799701801,0.03188724447848486,0.002920931464991748,0.004706427661910897,0.01623154438658647,6.775254347697346
signal,32,0.25,0.0,0.0,0.0,1.0,200,200,2024,8.053668231930288,0.018534880497232332,0.002301420913236443,0.0022363858740645504,0.010733586030457931,8.28787228187319
signal,33,0.25,0.0,0.0,0.0,1.0,200,200,2024,7.906258479402696,0.019897791873738913,0.002516714059573999,0.0025941792598946772,0.012074394309582015,7.670168434908679
signal,34,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.61450244582371,0.0243021695512524,0.0025276575348741662,0.00276396458486657,0.012358721844383025,8.792503957653128
signal,35,0.25,0.0,0.0,0.0,1.0,200,200,2024,8.215436100912328,0.02113467879741908,0.0025725571397326144,0.0022940522132637786,0.011486673572414952,9.212815068123707
signal,36,0.25,0.0,0.0,0.0,1.0,200,200,2024,7.683701412807223,0.019187431734670305,0.002497159988893975,0.002577121069748464,0.011843747068477573,7.445296986587854
signal,37,0.25,0.0,0.0,0.0,1.0,200,200,2024,11.547011505330484,0.03043896416549998,0.002636090225721897,0.0029906944718800883,0.013321125560163072,10.1778916073512
signal,38,0.25,0.0,0.0,0.0,1.0,200,200,2024,11.192724121620506,0.02663364727708316,0.0023795500530238286,0.002731445620779301,0.01231089803404739,9.750751424252915
signal,39,0.25,0.0,0.0,0.0,1.0,200,200,2024,12.218352701459752,0.029491335431379433,0.002413691612278965,0.002958550467150268,0.012492489423149844,9.968170480385973
signal,40,0.25,0.0,0.0,0.0,1.0,200,200,2024,16.48852305352192,0.04456803114046756,0.002702972910053815,0.0042605317106617245,0.014882397121182889,10.4606734950332
signal,41,0.25,0.0,0.0,0.0,1.0,200,200,2024,11.556664157120089,0.03484937534717185,0.0030155220289672484,0.003390019925010654,0.014948356998942591,10.279991303314338
signal,42,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.514965038154044,0.02432669365354649,0.0025566771455280096,0.003276177406883509,0.012737156480044365,7.425328555906092
signal,43,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.22110241516922,0.019465488460606514,0.002110971940685174,0.00236107234216672,0.010906149222965844,8.244342247787008
signal,44,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.643298216889269,0.0224515708428015,0.002328204555935004,0.002313349826625627,0.01138101420695159,9.705220794708136
signal,45,0.25,0.0,0.0,0.0,1.0,200,200,2024,7.490879554011789,0.018099517543829366,0.002416207257549089,0.0025939667244519087,0.011354314755895323,6.977544227231248
signal,46,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.371130971198236,0.02322303791810805,0.0024781467668612304,0.0032440453279992676,0.012823163144265903,7.158666285477159
signal,47,0.25,0.0,0.0,0.0,1.0,200,200,2024,9.868904986196718,0.027148772353695276,0.0027509406962238758,0.0028038700361590154,0.013497226702504639,9.682607254823417
signal,48,0.25,0.0,0.0,0.0,1.0,200,200,2024,8.269495087897967,0.020981487121185017,0.002537215017140584,0.002469116618308475,0.011576160071062214,8.497568306659758
signal,49,0.25,0.0,0.0,0.0,1.0,200,200,2024,10.732974518223285,0.026184412313518257,0.0024396230764416995,0.002411945653850178,0.011700982343301525,10.856136941444015
signal,0,0.5,0.0,0.0,0.0,1.0,200,200,42,13.645485794387836,0.040435998035275506,0.0029633241824124842,0.0037108560211306057,0.01464543618268499,10.896676617206953
signal,1,0.5,0.0,0.0,0.0,1.0,200,200,42,11.030080848444024,0.031402518871951085,0.0028469890024768883,0.0033476563226681466,0.014865370634618569,9.380448840973816
signal,2,0.5,0.0,0.0,0.0,1.0,200,200,42,8.988231834473073,0.021103664778820894,0.0023479217233673055,0.002730845037500323,0.01254624105431279,7.727888067254859
signal,3,0.5,0.0,0.0,0.0,1.0,200,200,42,10.518843906844042,0.023330418593685343,0.0022179641413354848,0.0027014172282303454,0.011578002019437372,8.636362554394724
signal,4,0.5,0.0,0.0,0.0,1.0,200,200,42,10.549512708372697,0.024148402200922365,0.0022890538045190287,0.0026986427208738166,0.012059748310740082,8.948350967001348
signal,5,0.5,0.0,0.0,0.0,1.0,200,200,42,10.474611573461402,0.027098736893580326,0.0025870875214349717,0.002887227376884539,0.0133400336292826,9.385730098895504
signal,6,0.5,0.0,0.0,0.0,1.0,200,200,42,11.015571858791306,0.02602000201242169,0.0023621108686841027,0.003250754436492146,0.013214830270081301,8.004296393577976
signal,7,0.5,0.0,0.0,0.0,1.0,200,200,42,14.404980280448603,0.031934805962852315,0.0022169281277112443,0.003485926688444715,0.014073241143549242,9.161066429971418
signal,8,0.5,0.0,0.0,0.0,1.0,200,200,42,10.23440327683076,0.027258921849886736,0.0026634598141737366,0.003190009562873861,0.013466281822936299,8.545090951178633
signal,9,0.5,0.0,0.0,0.0,1.0,200,200,42,7.718083649181558,0.019667844151158083,0.0025482807708677403,0.0028054493512375215,0.012801193477629869,7.010586073308482
signal,10,0.5,0.0,0.0,0.0,1.0,200,200,42,8.971836968200806,0.02160821930876467,0.0024084498397988546,0.0028519098612784623,0.012057044556007868,7.5767539507991595
signal,11,0.5,0.0,0.0,0.0,1.0,200,200,42,9.070653612217729,0.020309910064344246,0.0022390790049559147,0.002496324415321683,0.010906887052909542,8.135925739334267
signal,12,0.5,0.0,0.0,0.0,1.0,200,200,42,8.116856000592344,0.019232882450354198,0.0023694990337330907,0.002677371598636881,0.011929862086834997,7.1834938639620125
signal,13,0.5,0.0,0.0,0.0,1.0,200,200,42,14.327668235693357,0.03001128596926278,0.0020946385326328326,0.0030740851357511528,0.01263298997897333,9.762672354202552
signal,14,0.5,0.0,0.0,0.0,1.0,200,200,42,12.428115971751836,0.031237764459002774,0.002513475455974489,0.0033170741008977803,0.014048578339228235,9.41726458584333
signal,15,0.5,0.0,0.0,0.0,1.0,200,200,42,8.571835703771029,0.02254878632050438,0.0026305667886966657,0.0035865798532401577,0.013262590780152017,6.2869885080443835
signal,16,0.5,0.0,0.0,0.0,1.0,200,200,42,8.555789545500257,0.019415894028934046,0.0022693281462428487,0.0026584410429572047,0.011642823636476063,7.303488666927943
signal,17,0.5,0.0,0.0,0.0,1.0,200,200,42,9.462143300054658,0.02412809810310137,0.0025499611808840385,0.0029290204738031222,0.012934146897347065,8.237599675011069
signal,18,0.5,0.0,0.0,0.0,1.0,200,200,42,17.68698897335918,0.044927210023310904,0.0025401276662173526,0.0034175735219538735,0.013928016760143547,13.145938115071012
signal,19,0.5,0.0,0.0,0.0,1.0,200,200,42,17.303613665974012,0.03587659806973488,0.002073358707741086,0.0032808964637052454,0.012784052310240823,10.934998548908194
signal,20,0.5,0.0,0.0,0.0,1.0,200,200,42,8.70142398907005,0.018779199559764634,0.0021581754415545525,0.002162287036539149,0.010394467137672114,8.684878206466845
signal,21,0.5,0.0,0.0,0.0,1.0,200,200,42,7.823978027603147,0.021129462318327907,0.002700603483775485,0.0028103087305456228,0.012120121998403288,7.518555555362635
signal,22,0.5,0.0,0.0,0.0,1.0,200,200,42,11.517833179521897,0.027344404906177296,0.0023740928072125763,0.0031064906358497894,0.013145849125462239,8.802345833789117
signal,23,0.5,0.0,0.0,0.0,1.0,200,200,42,10.350005046028434,0.02783994734974348,0.0026898486740763853,0.0029349245896039605,0.012635895573485767,9.485745374296043
signal,24,0.5,0.0,0.0,0.0,1.0,200,200,42,9.2175839864864,0.021744373193734616,0.002359010042719799,0.0027490844075728645,0.012335285698820808,7.909678267366289
signal,25,0.5,0.0,0.0,0.0,1.0,200,200,42,7.0905988412469645,0.01723521156640916,0.0024307131107389156,0.0027303477341339717,0.012186498489038522,6.312460259526587
signal,26,0.5,0.0,0.0,0.0,1.0,200,200,42,9.645803957593373,0.02112562399616561,0.0021901361554767127,0.0027675039955509058,0.01231026764353782,7.633457451236776
signal,27,0.5,0.0,0.0,0.0,1.0,200,200,42,10.001955906338328,0.025052621586303198,0.0025047722486386016,0.0028351024402192187,0.01258980033828494,8.836584255617252
signal,28,0.5,0.0,0.0,0.0,1.0,200,200,42,6.008758498697082,0.016330391891569193,0.002717764725460379,0.002763861635315436,0.012576096495535927,5.908541760161386
signal,29,0.5,0.0,0.0,0.0,1.0,200,200,42,15.53501487349317,0.03806338684993334,0.0024501673902404503,0.0038590226263506425,0.014233997187785952,9.863478537291888
signal,30,0.5,0.0,0.0,0.0,1.0,200,200,42,9.00052174688892,0.02087556863736171,0.0023193731679585646,0.0026376556686029872,0.012025587460908094,7.914440419896917
signal,31,0.5,0.0,0.0,0.0,1.0,200,200,42,12.165762208054543,0.03544547206264143,0.002913543060966141,0.0051369598395017224,0.016912776392955076,6.900087438892571
signal,32,0.5,0.0,0.0,0.0,1.0,200,200,42,7.620852776361702,0.017521180104089623,0.0022991101676227985,0.0024094022313967227,0.011191028421939864,7.272002937397734
signal,33,0.5,0.0,0.0,0.0,1.0,200,200,42,7.4155028710413795,0.018654993951347745,0.0025156748336243274,0.0029070566335049524,0.01262999015314148,6.417141563855937
signal,34,0.5,0.0,0.0,0.0,1.0,200,200,42,8.712174040662589,0.022009474557653737,0.0025262895868388606,0.0030047409891391756,0.01289540538485856,7.324915737232713
signal,35,0.5,0.0,0.0,0.0,1.0,200,200,42,8.261475382904024,0.02118909593458925,0.0025648077313692834,0.002566465070827658,0.012072089067718506,8.25614039148251
signal,36,0.5,0.0,0.0,0.0,1.0,200,200,42,7.374905110580733,0.01836390982148539,0.0024900537086421353,0.0028327085078432616,0.012470991746922788,6.482809569229951
signal,37,0.5,0.0,0.0,0.0,1.0,200,200,42,10.852975053909113,0.02861086295975881,0.002636223046458908,0.0031619994987335605,0.013985014945481988,9.048345191458123
signal,38,0.5,0.0,0.0,0.0,1.0,200,200,42,10.055115129189637,0.023879674872455337,0.0023748783147329163,0.0029241911678452755,0.012801633828928405,8.166249571860705
signal,39,0.5,0.0,0.0,0.0,1.0,200,200,42,11.772457368147514,0.028396373127728216,0.002412102438744835,0.0031671364702424098,0.012884911741068428,8.965945545616096
signal,40,0.5,0.0,0.0,0.0,1.0,200,200,42,17.94084669951442,0.04852055112313571,0.002704473871038035,0.004364442938832196,0.015319178346354434,11.117238053779774
signal,41,0.5,0.0,0.0,0.0,1.0,200,200,42,11.567270494333856,0.034904819504329936,0.003017550209569994,0.0036087991964173175,0.01537478672453263,9.672142340028826
signal,42,0.5,0.0,0.0,0.0,1.0,200,200,42,9.093846470267788,0.02320008644826535,0.002551185191449815,0.0034221961720374105,0.013163503201430782,6.779297644545355
signal,43,0.5,0.0,0.0,0.0,1.0,200,200,42,8.78360329639214,0.018502007250389065,0.0021064256462935606,0.0026218415101556007,0.011459324858814846,7.056874787710188
signal,44,0.5,0.0,0.0,0.0,1.0,200,200,42,8.465451970237543,0.01963363606301608,0.0023192661339339164,0.0025723274267652747,0.011803966691849466,7.6326348888273365
signal,45,0.5,0.0,0.0,0.0,1.0,200,200,42,6.982240837716063,0.016838183665291946,0.0024115730260028997,0.0027688498078547665,0.011747745169349733,6.081291812045861
signal,46,0.5,0.0,0.0,0.0,1.0,200,200,42,8.09166107030434,0.020050005300509065,0.002477860247272437,0.003335098779547893,0.01331508372536283,6.011817528003488
signal,47,0.5,0.0,0.0,0.0,1.0,200,200,42,9.83123395454522,0.026992127480410667,0.002745548280633841,0.0029947330716364236,0.01388767032622884,9.013199786003383
signal,48,0.5,0.0,0.0,0.0,1.0,200,200,42,9.486134239870035,0.02399937564195693,0.002529942654731579,0.0026955712184220347,0.012165422496741796,8.903261571403023
signal,49,0.5,0.0,0.0,0.0,1.0,200,200,42,9.253039445222878,0.022513459311000746,0.0024330880079219703,0.0027073020196271176,0.012270521080940733,8.315828506677498
signal,0,0.5,0.0,0.0,0.0,1.0,200,200,137,15.415453950032308,0.04568076725558073,0.0029633098969158145,0.0036032259442538433,0.014732157619373631,12.677741546690687
signal,1,0.5,0.0,0.0,0.0,1.0,200,200,137,11.162393623759689,0.03177825823559002,0.002846903568061646,0.0033342910728501006,0.014860951624373286,9.530739081044432
signal,2,0.5,0.0,0.0,0.0,1.0,200,200,137,8.595316867986936,0.020184236377286162,0.002348282987967773,0.0026111833830826303,0.012316191311510405,7.729919127111509
signal,3,0.5,0.0,0.0,0.0,1.0,200,200,137,10.671956502814634,0.0236703522640477,0.0022179955716465725,0.002646019016559355,0.011556955863058382,8.945647070528803
signal,4,0.5,0.0,0.0,0.0,1.0,200,200,137,9.80544033486049,0.022443799001793857,0.0022889129131713985,0.002700872962368146,0.012092647137737722,8.309831419140485
signal,5,0.5,0.0,0.0,0.0,1.0,200,200,137,10.489764697375113,0.027137728586852896,0.002587067429038104,0.0028597719483847484,0.013226875132633875,9.489472963807755
signal,6,0.5,0.0,0.0,0.0,1.0,200,200,137,12.23522787838017,0.028900094834009616,0.0023620397692041776,0.0032661817295743393,0.013297815836139204,8.848281334846602
signal,7,0.5,0.0,0.0,0.0,1.0,200,200,137,13.638108076295119,0.030233490994340344,0.0022168390824597035,0.003518758280085659,0.014147407630918485,8.592090899066916
signal,8,0.5,0.0,0.0,0.0,1.0,200,200,137,10.110037803646236,0.026929697029791227,0.002663659380193306,0.003172002416140351,0.013396188330409675,8.489809746916558
signal,9,0.5,0.0,0.0,0.0,1.0,200,200,137,7.114179022354931,0.018130998202092213,0.002548572104401514,0.0027745578217098993,0.012802918057927326,6.534734313418805
signal,10,0.5,0.0,0.0,0.0,1.0,200,200,137,8.553983394299213,0.02060094159328165,0.002408344819445302,0.002851861126438441,0.012153579414305615,7.223683300108384
signal,11,0.5,0.0,0.0,0.0,1.0,200,200,137,9.162344266017918,0.020515299854307775,0.0022390885191245938,0.0024959415142001423,0.011061586330550544,8.21946337187399
signal,12,0.5,0.0,0.0,0.0,1.0,200,200,137,9.32559543758086,0.022085723362669243,0.0023682909590594966,0.0027955869653419887,0.012123279843774704,7.900209736443474
signal,13,0.5,0.0,0.0,0.0,1.0,200,200,137,13.7303931720436,0.028759327329317515,0.0020945742025708534,0.0029456464033299715,0.01259745700988213,9.763333201434461
signal,14,0.5,0.0,0.0,0.0,1.0,200,200,137,10.820419399874924,0.027192692233280323,0.002513090410672497,0.0034226222403604197,0.014048402777150137,7.944987884615859
signal,15,0.5,0.0,0.0,0.0,1.0,200,200,137,8.448425066340334,0.022222952803033054,0.002630425508722602,0.0034070822551085372,0.013262408309471563,6.52257595768703
signal,16,0.5,0.0,0.0,0.0,1.0,200,200,137,9.542240531527197,0.02165427222313751,0.0022693068940771955,0.002669691220020901,0.01162104890922877,8.111152353779692
signal,17,0.5,0.0,0.0,0.0,1.0,200,200,137,8.79521212349699,0.022423816689115125,0.0025495481375836767,0.0030364530192660603,0.0129537940640011,7.3848719367096205
signal,18,0.5,0.0,0.0,0.0,1.0,200,200,137,15.862746610330497,0.04029342393403018,0.002540129078768073,0.003489094949492809,0.013862184337952943,11.548388483921144
signal,19,0.5,0.0,0.0,0.0,1.0,200,200,137,17.4138427501919,0.03610520261244268,0.0020733621596557028,0.0032106948155349035,0.012811078143952215,11.245292588304608
