pair_type,cancer,sample_a,sample_b,kn,kf,omega_floor,omega_raw
TT,TCGA-LUSC,TCGA-56-8626-01,TCGA-85-7698-01,0.0017031569085939977,0.3285412435313886,192.9013362618529,192.9013362618529
TT,TCGA-LUSC,TCGA-22-1016-01,TCGA-77-8009-01,0.0019768823209612985,0.21517043342837244,108.84331917326345,108.84331917326345
TT,TCGA-LUSC,TCGA-IE-A4EI-01,TCGA-NK-A5CT-01,0.0039897673417271864,0.4770317672983059,119.5638057159987,119.5638057159987
TT,TCGA-LUSC,TCGA-22-4609-01,TCGA-77-8140-01,0.002611601982586017,0.2001123337346504,76.6243612422512,76.6243612422512
TT,TCGA-LUSC,TCGA-43-3394-01,TCGA-94-8491-01,0.003208012858835883,0.24518570832055414,76.42915384370579,76.42915384370579
TT,TCGA-LUSC,TCGA-22-1000-01,TCGA-85-8351-01,0.0016001203422615004,0.1792419983058165,112.0178236422444,112.0178236422444
TT,TCGA-LUSC,TCGA-18-3414-01,TCGA-39-5036-01,0.001785139918298479,0.20880842162573618,116.97033912320087,116.97033912320087
TT,TCGA-LUSC,TCGA-43-3920-01,TCGA-CC-A123-01,0.017616116177875295,0.2109456712803821,11.974584474262054,11.974584474262054
TT,TCGA-LUSC,TCGA-18-5595-01,TCGA-22-5474-01,0.0017173049955326086,0.2405217600104036,140.05768377550643,140.05768377550643
TT,TCGA-LUSC,TCGA-33-4587-01,TCGA-56-A4BY-01,0.0020718541383117958,0.3120288216446247,150.60366262022404,150.60366262022404
TT,TCGA-LUSC,TCGA-68-8251-01,TCGA-L5-A893-01,0.0023809877890405952,0.3807694335049487,159.92078382660563,159.92078382660563
TT,TCGA-LUSC,TCGA-39-5019-01,TCGA-IE-A4EK-01,0.003426572291724354,0.03833386992467676,11.187235132105153,11.187235132105153
TT,TCGA-LUSC,TCGA-IG-A5S3-01,TCGA-L5-A8NE-01,0.002951086481046748,0.32666099191153153,110.69177199973657,110.69177199973657
TT,TCGA-LUSC,TCGA-63-A5MN-01,TCGA-94-A4VJ-01,0.0019168394024603598,0.33362103465054993,174.0474628298701,174.0474628298701
TT,TCGA-LUSC,TCGA-66-2791-01,TCGA-85-8582-01,0.0020326936275636767,0.28937812811482,142.36190057901624,142.36190057901624
TT,TCGA-LUSC,TCGA-98-A53J-01,TCGA-L5-A8NK-01,0.0031753691524410623,0.3430392763640993,108.03130593505583,108.03130593505583
TT,TCGA-LUSC,TCGA-37-3789-01,TCGA-CC-A7IF-01,0.007287330689327312,0.28984183749987386,39.773388893187295,39.773388893187295
TT,TCGA-LUSC,TCGA-77-8136-01,TCGA-85-7699-01,0.0011647363016389087,0.2720176403408774,233.54439967065457,233.54439967065457
TT,TCGA-LUSC,TCGA-18-3419-01,TCGA-IG-A8O2-01,0.0028684641699735017,0.4251505801470006,148.21540551121058,148.21540551121058
TT,TCGA-LUSC,TCGA-18-3416-01,TCGA-85-A4CL-01,0.004095801349985203,0.33410438091871686,81.57240851535046,81.57240851535046
TT,TCGA-LUSC,TCGA-IG-A4QT-01,TCGA-L5-A4OI-01,0.0026647827849763705,0.37127878873863246,139.32797480974597,139.32797480974597
TT,TCGA-LUSC,TCGA-77-A5FZ-01,TCGA-Q1-A5R1-01,0.0014678879723221154,0.3396966887509099,231.41867441936256,231.41867441936256
TT,TCGA-LUSC,TCGA-56-8624-01,TCGA-85-8052-01,0.0021095687105155583,0.3095561115225155,146.73905143713614,146.73905143713614
TT,TCGA-LUSC,TCGA-33-4586-01,TCGA-L5-A8NR-01,0.004079456718218874,0.4195190481196767,102.8369896035672,102.8369896035672
TT,TCGA-LUSC,TCGA-33-AAS8-01,TCGA-34-5236-01,0.001976290002484932,0.28650974079745317,144.973531433749,144.973531433749
TT,TCGA-LUSC,TCGA-68-8250-01,TCGA-IG-A97I-01,0.00240620769785553,0.36070354850373254,149.9054087580221,149.9054087580221
TT,TCGA-LUSC,TCGA-66-2781-01,TCGA-L5-A8NM-01,0.0043101963975631045,0.37830798162782736,87.77047418111036,87.77047418111036
TT,TCGA-LUSC,TCGA-43-8115-01,TCGA-43-A474-01,0.0017121930103348535,0.14926119055592665,87.17544672532897,87.17544672532897
TT,TCGA-LUSC,TCGA-22-5477-01,TCGA-56-5898-01,0.002040711900651828,0.24498130574429916,120.04698246040961,120.04698246040961
TT,TCGA-LUSC,TCGA-22-5471-01,TCGA-CC-A9FS-01,0.004603795002368479,0.31189104666654055,67.74651054316806,67.74651054316806
TT,TCGA-LUSC,TCGA-37-A5EM-01,TCGA-63-A5MV-01,0.002087993133173363,0.2426494655066177,116.2118120272912,116.2118120272912
