pair,omega,kn,kf,same_organ,same_ct
Live|EC vs Hear|fibroblast of ..,44.96744113221634,0.006888424523152017,0.3097548242385537,False,False
Sple|macrophage vs Lung|respiratory go..,44.88776638830101,0.006223569303115234,0.27936212497963797,False,False
Live|fibroblast vs Lung|capillary EC,44.83207373210457,0.006234811354572059,0.2795195223539373,False,False
Live|fibroblast vs Lung|type ii pneumo..,44.8207705761415,0.006762773802641635,0.30311273306654074,False,False
Lung|capillary EC vs Lung|bronchial smoo..,44.777606395837466,0.0061011052452531155,0.2731928892515234,True,False
Lung|lung microvasc.. vs Lung|intermediate m..,44.762573497447534,0.006258895805272994,0.28016428349639844,True,False
Live|intrahepatic c.. vs Lung|vein EC,44.758079867140495,0.0076341127239302805,0.34168822701242496,False,False
Bone|memory b cell vs Sple|type i nk t cell,44.72183206428044,0.004215592479480665,0.18852901891877788,False,False
Lung|capillary aero.. vs Lung|EC of artery,44.716284640126716,0.0020199688761925795,0.09032550323202426,True,False
Lung|capillary aero.. vs Lung|alveolar fibro..,44.68689970907854,0.006761714095626991,0.302160039652746,True,False
Live|fibroblast vs Lung|EC of artery,44.667937962018755,0.005536133639087335,0.24728767394019818,False,False
Live|hepatocyte vs Sple|EC,44.631683014545104,0.007056855952436257,0.3149593579484408,False,False
Lung|type ii pneumo.. vs Lung|bronchial smoo..,44.63113496179588,0.00718298650263771,0.3205848400279818,True,False
Live|t cell vs Sple|macrophage,44.612110810676754,0.008050172604702727,0.3591351922860724,False,False
Lung|respiratory go.. vs Lung|bronchial vess..,44.60512492359682,0.006022370290601441,0.26862857914843535,True,False
"Bone|cd4-positive, .. vs Bone|naive b cell",44.47997113204118,0.004856989024485065,0.21603873159773654,True,False
"Live|t cell vs Lung|cd4-positive, ..",44.43988900433744,0.004515999986811656,0.20069053815749935,False,False
Lung|capillary EC vs Lung|respiratory go..,44.42085975541462,0.006116812348724325,0.2717140634928715,True,False
Lung|alveolar fibro.. vs Lung|type i pneumoc..,44.38397620095756,0.006539553687570388,0.29025139523400834,True,False
Lung|type i pneumoc.. vs Lung|EC of artery,44.35626395453132,0.007477019931949255,0.331652669694833,True,False
Hear|cardiac EC vs Lung|EC of artery,44.35208938579741,0.0026532405583928023,0.11767676240786061,False,False
Lung|vein EC vs Lung|vascular assoc..,44.283421810017686,0.0066769485303860366,0.29567812817486255,True,False
Sple|naive thymus-d.. vs Sple|mature nk t cell,44.26395725894907,0.0017341745548345618,0.07676142837475407,True,False
Hear|cardiac EC vs Lung|type i pneumoc..,44.08309044182793,0.007636071561357467,0.33662163325959144,False,False
Lung|lung ciliated .. vs Lung|capillary aero..,44.038599980299885,0.008903734496252338,0.3921080018112536,True,False
