pair_type,cancer,sample_a,sample_b,kn,kf,omega_floor,omega_raw
TT,TCGA-LUAD,TCGA-05-4402-01,TCGA-97-A4M1-01,0.0019466311913636076,0.30650231103381187,157.45268666896692,157.45268666896692
TT,TCGA-LUAD,TCGA-49-AARE-01,TCGA-50-5045-01,0.0032001614241184153,0.3165927628300785,98.93024784438612,98.93024784438612
TT,TCGA-LUAD,TCGA-44-2661-01,TCGA-44-3918-01,0.0027725042374343173,0.25057318283441654,90.37792601042068,90.37792601042068
TT,TCGA-LUAD,TCGA-50-5072-01,TCGA-93-7347-01,0.001631328587894461,0.2824717618649918,173.15442392239027,173.15442392239027
TT,TCGA-LUAD,TCGA-78-7146-01,TCGA-J2-A4AE-01,0.002876150350264486,0.32698356429073094,113.68792464575507,113.68792464575507
TT,TCGA-LUAD,TCGA-78-7156-01,TCGA-TQ-A7RJ-01,0.0031802271928847133,0.45913157334897803,144.37068344557798,144.37068344557798
TT,TCGA-LUAD,TCGA-44-2661-01,TCGA-50-5936-01,0.0027225042839198834,0.2971379932715641,109.14142358804389,109.14142358804389
TT,TCGA-LUAD,TCGA-55-6970-01,TCGA-78-7536-01,0.001613637599737501,0.34118388715315473,211.4377399291247,211.4377399291247
TT,TCGA-LUAD,TCGA-78-7537-01,TCGA-KN-8433-01,0.00659005853515627,0.1728224281328934,26.224718219258616,26.224718219258616
TT,TCGA-LUAD,TCGA-55-6712-01,TCGA-55-8615-01,0.0025251423138329086,0.38009693788302895,150.5249568710765,150.5249568710765
TT,TCGA-LUAD,TCGA-49-AAR0-01,TCGA-49-AARN-01,0.0012838536804299714,0.254353737832823,198.11738807154268,198.11738807154268
TT,TCGA-LUAD,TCGA-50-5944-01,TCGA-97-A4M3-01,0.0021471080654819224,0.32544559728263317,151.57392518554315,151.57392518554315
TT,TCGA-LUAD,TCGA-91-6847-01,TCGA-91-A4BD-01,0.004160976426359098,0.4174226329396315,100.3184325427388,100.3184325427388
TT,TCGA-LUAD,TCGA-93-A4JN-01,TCGA-MP-A4TF-01,0.0017423860147656625,0.2419514395431916,138.86213358739118,138.86213358739118
TT,TCGA-LUAD,TCGA-49-4490-01,TCGA-73-4659-01,0.0024949604000585237,0.3199191772358084,128.22615430221023,128.22615430221023
TT,TCGA-LUAD,TCGA-05-4418-01,TCGA-44-2668-01,0.003519947999907803,0.30209569312883183,85.82390794885167,85.82390794885167
TT,TCGA-LUAD,TCGA-49-4514-01,TCGA-50-5946-01,0.005736234958876572,0.35728395468099816,62.285446332374676,62.285446332374676
TT,TCGA-LUAD,TCGA-44-6777-01,TCGA-97-7554-01,0.0008429403520392349,0.2675417160080951,317.3910412057748,317.3910412057748
TT,TCGA-LUAD,TCGA-55-8513-01,TCGA-93-A4JO-01,0.0014023402697205083,0.23373137143524197,166.67236653043238,166.67236653043238
TT,TCGA-LUAD,TCGA-50-6591-01,TCGA-97-A4M3-01,0.0027369058639869466,0.33600435332003065,122.76796134689168,122.76796134689168
TT,TCGA-LUAD,TCGA-49-6761-01,TCGA-55-8091-01,0.0021099221099130806,0.27352604646950107,129.63798293045477,129.63798293045477
TT,TCGA-LUAD,TCGA-38-6178-01,TCGA-86-A456-01,0.0017144471972484075,0.27703547270440787,161.58880433823475,161.58880433823475
TT,TCGA-LUAD,TCGA-55-8207-01,TCGA-73-4668-01,0.0013689537859991174,0.2549433280507323,186.232238559218,186.232238559218
TT,TCGA-LUAD,TCGA-50-6592-01,TCGA-55-6975-01,0.0015102670289273675,0.27142495869733785,179.71984655595057,179.71984655595057
TT,TCGA-LUAD,TCGA-55-1592-01,TCGA-67-6216-01,0.0014781405615564157,0.23856583251450347,161.3959042320741,161.3959042320741
TT,TCGA-LUAD,TCGA-64-5775-01,TCGA-MP-A5C7-01,0.00311088839654286,0.33006066459303074,106.09852316136708,106.09852316136708
TT,TCGA-LUAD,TCGA-50-6595-01,TCGA-MP-A4TA-01,0.0018501747249845776,0.30657968619612774,165.703099310625,165.703099310625
TT,TCGA-LUAD,TCGA-38-4626-01,TCGA-49-AAR3-01,0.0020293842326628486,0.2534642589943154,124.89712638682191,124.89712638682191
TT,TCGA-LUAD,TCGA-35-3615-01,TCGA-78-7155-01,0.005399526062424919,0.4506391618332416,83.45902151842938,83.45902151842938
TT,TCGA-LUAD,TCGA-73-4659-01,TCGA-91-6829-01,0.0015780775296713868,0.316348372712651,200.46440479925357,200.46440479925357
TT,TCGA-LUAD,TCGA-55-6982-01,TCGA-KN-8435-01,0.0039740978524543235,0.20637358826747973,51.92966955758966,51.92966955758966
TT,TCGA-LUAD,TCGA-64-1677-01,TCGA-97-7941-01,0.004637282184526779,0.17958307582629926,38.72593227677931,38.72593227677931
TT,TCGA-LUAD,TCGA-75-6203-01,TCGA-97-7547-01,0.0013419887063259041,0.3235189960567359,241.07430601444182,241.07430601444182
TT,TCGA-LUAD,TCGA-49-4510-01,TCGA-91-6830-01,0.00368076085948259,0.19996921849400934,54.32822889833688,54.32822889833688
TT,TCGA-LUAD,TCGA-05-4384-01,TCGA-97-7552-01,0.0008665886186353748,0.3282607845802029,378.7965564296451,378.7965564296451
