cancer,pair_type,sample_a,sample_b,kn,kf,omega,d_immune,d_stromal,d_epithelial,d_overall
TCGA-LUSC,TT,TCGA-85-8049-01,TCGA-94-7557-01,0.0029530722046348795,0.46741895233932934,158.28226333433707,1.6511059,0.28645885,0.8243371,0.920634
TCGA-LUSC,TT,TCGA-18-4083-01,TCGA-39-5021-01,0.0041220397290175955,0.46831010954686875,113.61125567280278,0.3754461,0.3671537,0.4452684,0.39595607
TCGA-LUSC,TT,TCGA-66-2737-01,TCGA-L5-A88T-01,0.00597524676625763,0.5467448322510049,91.50163225701185,0.58595574,2.5178487,0.020019263,1.0412747
TCGA-LUSC,TT,TCGA-94-8490-01,TCGA-IF-A3RQ-01,0.009470749917126578,0.544825504689301,57.52717677657788,2.4607153,1.6613903,7.866038,3.996048
TCGA-LUSC,TT,TCGA-56-6546-01,TCGA-56-8622-01,0.004167672554374339,0.5253040567844779,126.04254531300091,1.9589032,0.4933018,0.6455654,1.03259
TCGA-LUSC,TT,TCGA-43-A56V-01,TCGA-IG-A5B8-01,0.005747404974542951,0.28174555692947406,49.021351057984084,0.545879,0.08598822,0.9416494,0.52450556
TCGA-LUSC,TT,TCGA-33-AASJ-01,TCGA-60-2697-01,0.004794440619936035,0.5516104213023383,115.05209158471078,1.3373011,2.7334707,0.9765234,1.6824317
TCGA-LUSC,TT,TCGA-92-8064-01,TCGA-L5-A4OS-01,0.004822357396714514,0.6112926407340931,126.76220164655746,0.87006855,0.3180071,0.15775228,0.44860932
TCGA-LUSC,TT,TCGA-77-A5FZ-01,TCGA-94-8491-01,0.004603226143468532,0.5312011988837029,115.39758906640259,0.8922821,1.3191595,0.5013833,0.90427494
TCGA-LUSC,TT,TCGA-22-5472-01,TCGA-85-8276-01,0.002827779563319901,0.6104111521671172,215.86235365902266,1.4549723,0.7282773,0.3735359,0.8522618
TCGA-LUSC,TT,TCGA-22-5485-01,TCGA-85-8481-01,0.004234952694430694,0.5702302562270662,134.6485539205586,1.0179313,1.4258306,0.20283103,0.8821976
TCGA-LUSC,TT,TCGA-63-A5MW-01,TCGA-IF-A4AK-01,0.006369022620435663,0.5409036285710905,84.92725820058257,0.20957422,0.93837774,3.4824615,1.5434712
TCGA-LUSC,TT,TCGA-33-4582-01,TCGA-L5-A4OU-01,0.009937165387994946,0.6227760865258027,62.67140197527318,1.5519748,0.45046312,0.3104851,0.77097434
TCGA-LUSC,TT,TCGA-68-7756-01,TCGA-77-A5G6-01,0.003066053553412162,0.49963467520897925,162.95693030310701,0.30450448,1.558455,0.2514956,0.7048184
TCGA-LUSC,TT,TCGA-94-8491-01,TCGA-L5-A4OU-01,0.007043704226444937,0.5938727659362745,84.31256436160876,0.56949854,0.55642223,0.47388756,0.53326946
TCGA-LUSC,TT,TCGA-43-2576-01,TCGA-60-2716-01,0.006748736836307761,0.6462306959119473,95.75580017215496,3.3715172,2.6061394,0.31568873,2.0977817
TCGA-LUSC,TT,TCGA-22-5472-01,TCGA-51-4079-01,0.0033928473206519304,0.5426832911802808,159.94922255328748,0.96004605,0.07112943,0.13063374,0.38726974
TCGA-LUSC,TT,TCGA-56-7222-01,TCGA-66-2783-01,0.004388165725644987,0.5317420936781712,121.17639280818501,2.712145,0.64312065,0.39222395,1.2491632
TCGA-LUSC,TT,TCGA-21-1070-01,TCGA-60-2698-01,0.0034563162328779384,0.43947131931846606,127.15020551014095,0.19987267,0.16033837,0.29531652,0.2185092
TCGA-LUSC,TT,TCGA-39-5028-01,TCGA-92-8063-01,0.004898685647179903,0.576118914058084,117.60683488432181,0.37438145,0.40050882,0.92591405,0.56693476
TCGA-LUSC,TT,TCGA-22-5480-01,TCGA-85-8287-01,0.003351544858460525,0.41223504498528485,122.99851632439078,0.35268945,1.0791491,0.2338291,0.5552226
TCGA-LUSC,TT,TCGA-18-3409-01,TCGA-21-1082-01,0.005026518570721763,0.4926211414900924,98.00444075935373,1.0422647,1.1121738,0.9310869,1.0285085
TCGA-LUSC,TT,TCGA-34-2596-01,TCGA-L5-A8NL-01,0.005284788752053507,0.5811804165110082,109.97230802937568,1.3212545,1.7328398,0.37816572,1.1440867
TCGA-LUSC,TT,TCGA-22-5491-01,TCGA-77-8146-01,0.005200148338611477,0.5867204676936277,112.82764057655545,0.24100517,2.6780047,0.18117195,1.033394
TCGA-LUSC,TT,TCGA-77-7140-01,TCGA-L5-A8NT-01,0.011332898553231028,0.5701258413991879,50.30715123066588,1.2451282,0.9934828,0.21288657,0.81716585
TCGA-LUSC,TT,TCGA-L5-A8NU-01,TCGA-Q1-A73S-01,0.009733027210517917,0.6547321271565809,67.26911504460297,4.2322917,1.5780817,1.025513,2.2786288
TCGA-LUSC,TT,TCGA-22-4607-01,TCGA-63-A5MH-01,0.008397366729481187,0.5880661957922126,70.02983372485687,0.23931402,0.5904902,0.48318744,0.43766388
TCGA-LUSC,TT,TCGA-43-A474-01,TCGA-IG-A6QS-01,0.004869874023462291,0.5642441232991167,115.86421344385435,3.369199,0.628892,1.2051352,1.7344087
TCGA-LUSC,TT,TCGA-18-3410-01,TCGA-56-8624-01,0.0060525852655267665,0.5583741719761797,92.25382997187458,1.5685992,0.74353445,0.82761085,1.0465816
TCGA-LUSC,TT,TCGA-22-4594-01,TCGA-66-2757-01,0.00508485562871948,0.40948826818850437,80.53095271293392,0.04487431,0.23554404,0.4382401,0.23955281
TCGA-LUSC,TT,TCGA-34-8456-01,TCGA-77-8156-01,0.0031277256736737856,0.4537587244573908,145.0762540579244,1.0695475,1.0764527,0.23760673,0.7945357
TCGA-LUSC,TT,TCGA-18-5592-01,TCGA-34-5231-01,0.004054788330469659,0.5240890649062049,129.25189237818995,0.2210694,0.60120016,0.17760754,0.33329237
TCGA-LUSC,TT,TCGA-98-A53B-01,TCGA-Q1-A73R-01,0.00413675135657534,0.4545738487626315,109.88667424743556,1.0985277,1.7830445,0.021560788,0.967711
TCGA-LUSC,TT,TCGA-33-4533-01,TCGA-77-7463-01,0.00520980992811602,0.5679950108316427,109.02413306219063,0.6385177,1.6831081,0.12526841,0.8156314
TCGA-LUSC,TT,TCGA-33-A5GW-01,TCGA-56-8626-01,0.004250573283857543,0.4725978848188767,111.18450459698408,2.4353087,3.238828,0.28621796,1.9867849
TCGA-LUSC,TT,TCGA-90-6837-01,TCGA-Q1-A5R1-01,0.004478590385592632,0.647959402606582,144.67931800394834,0.42455733,2.47541,0.83162004,1.2438624
TCGA-LUSC,TT,TCGA-21-5783-01,TCGA-37-4135-01,0.022918256883122674,0.4158337565920616,18.144213964993448,0.29951003,2.1056714,0.1507075,0.851963
TCGA-LUSC,TT,TCGA-90-7964-01,TCGA-92-8064-01,0.0039050481302961,0.6140061150534354,157.23394298007756,2.185461,0.30809757,0.34657666,0.9467118
TCGA-LUSC,TT,TCGA-94-7033-01,TCGA-L5-A4OF-01,0.013346738903843936,0.6676061080302058,50.02016693665383,0.41072053,0.7733762,0.56484395,0.5829802
TCGA-LUSC,TT,TCGA-85-7697-01,TCGA-L5-A4OH-01,0.0055505809540141605,0.30637480431126285,55.196889631831006,1.915015,1.5987914,0.6845824,1.3994628
TCGA-LUSC,TT,TCGA-56-A49D-01,TCGA-IE-A4EJ-01,0.005810420559189831,0.4920654253932465,84.68671421984935,0.37871423,1.9664327,6.6802397,3.0084622
TCGA-LUSC,TT,TCGA-43-5670-01,TCGA-60-2715-01,0.004395550988478095,0.33504869011787175,76.2245031387699,3.9361215,1.4157269,0.71636456,2.0227377
TCGA-LUSC,TT,TCGA-21-1079-01,TCGA-51-4079-01,0.003492428120690866,0.4569465774381073,130.83922178123882,1.1208708,1.1726403,2.3976257,1.5637122
TCGA-LUSC,TT,TCGA-37-4129-01,TCGA-68-A59J-01,0.007319728782385081,0.3400794075910456,46.46065690431677,3.4964976,3.878291,1.0317388,2.8021755
TCGA-LUSC,TT,TCGA-22-1016-01,TCGA-22-5471-01,0.006471525336766568,0.4806607917418694,74.27318394491934,1.1090102,0.9923936,0.1300901,0.7438312
TCGA-LUSC,TT,TCGA-43-2576-01,TCGA-L5-A43J-01,0.010744566657476072,0.6531695980853376,60.79068788045184,2.0987957,0.43271935,0.65249825,1.0613378
TCGA-LUSC,TT,TCGA-43-8115-01,TCGA-60-2709-01,0.0019740254158674723,0.40775023957647893,206.55774555835484,0.1578651,0.4338721,0.17305827,0.25493184
TCGA-LUSC,TT,TCGA-18-3417-01,TCGA-70-6722-01,0.007901328788925997,0.3876770512190203,49.064791704702124,0.24420582,0.095137954,0.17756724,0.17230368
TCGA-LUSC,TT,TCGA-77-8148-01,TCGA-98-A53C-01,0.004334673178582955,0.6529421391186478,150.63238039369344,1.2246282,0.20078701,0.7716919,0.7323691
TCGA-LUSC,TT,TCGA-43-3394-01,TCGA-77-8150-01,0.005442458382245987,0.45414555622558495,83.44492953902363,1.4709954,0.5890294,0.2327365,0.7642538
TCGA-LUSC,TT,TCGA-33-AASI-01,TCGA-63-A5ML-01,0.005920226736421061,0.47614794874791766,80.42731637602145,0.4563379,1.4132192,0.049785554,0.63978094
TCGA-LUSC,TT,TCGA-22-1005-01,TCGA-60-2710-01,0.007000639809436677,0.34162545195299965,48.79917568284225,0.49465823,0.3049771,0.44483843,0.41482458
TCGA-LUSC,TT,TCGA-56-8309-01,TCGA-56-A5DS-01,0.0021929587272862426,0.4779266523226571,217.93691161442194,0.88759756,0.45725685,0.49080727,0.6118872
TCGA-LUSC,TT,TCGA-66-2783-01,TCGA-77-8143-01,0.004731791006854691,0.5221433168887262,110.34792452420768,0.15246587,1.150767,0.66471416,0.6559823
TCGA-LUSC,TT,TCGA-63-5131-01,TCGA-98-7454-01,0.004347710069736184,0.5681798201387573,130.68484582120124,1.8878942,1.0002066,0.6541914,1.1807641
TCGA-LUSC,TT,TCGA-43-7656-01,TCGA-Q1-A6DW-01,0.0035522387705262458,0.6322063620259719,177.97406167387612,1.0245049,1.2116686,0.32124594,0.8524732
TCGA-LUSC,TT,TCGA-60-2706-01,TCGA-L5-A4OP-01,0.007294882662943496,0.6321996411518475,86.66344208156927,1.0609158,1.5160983,0.11663413,0.8978827
TCGA-LUSC,TT,TCGA-85-8351-01,TCGA-IG-A3YC-01,0.004250460335953065,0.586529284099103,137.9919438696721,1.901978,0.96415156,1.213567,1.3598989
TCGA-LUSC,TT,TCGA-66-2770-01,TCGA-66-2792-01,0.0029327181710971945,0.4569559906142062,155.81312760211424,0.73318875,0.1082921,0.74501693,0.5288326
TCGA-LUSC,TT,TCGA-51-4080-01,TCGA-L5-A88V-01,0.007498203384627631,0.6335186401638925,84.48939134709184,0.89702237,1.1021659,0.2790861,0.75942487
TCGA-LUSC,TT,TCGA-22-5482-01,TCGA-60-2719-01,0.00339439867879367,0.5378892788161097,158.4637898242611,0.8047817,1.1613573,0.44273436,0.8029578
TCGA-LUSC,TT,TCGA-21-1070-01,TCGA-Q1-A73O-01,0.0031163643788517034,0.40074669467871005,128.59429962627618,0.33126652,1.033259,0.5532161,0.63924724
TCGA-LUSC,TT,TCGA-68-A59J-01,TCGA-85-A50Z-01,0.006146791559604868,0.44348507598164905,72.14903444849486,0.79296434,0.027449965,0.4973771,0.43926382
TCGA-LUSC,TT,TCGA-56-A5DR-01,TCGA-85-A4JC-01,0.00512344982899474,0.5035867312386025,98.29055578698038,0.35508892,0.18497059,0.6886822,0.40958056
TCGA-LUSC,TT,TCGA-56-8305-01,TCGA-IG-A3YC-01,0.004504277796100615,0.520661849693087,115.5927483300048,2.225707,0.734209,0.93746847,1.2991282
TCGA-LUSC,TT,TCGA-33-AASD-01,TCGA-63-5131-01,0.0049546531746776385,0.5523488604186115,111.48083245091088,0.12222952,0.60127556,0.6951082,0.47287107
TCGA-LUSC,TT,TCGA-90-7769-01,TCGA-L5-A43E-01,0.007822026085133544,0.6819248780168643,87.18008232073313,1.0600051,0.37729323,0.001037538,0.4794453
TCGA-LUSC,TT,TCGA-18-3419-01,TCGA-43-8115-01,0.003909865055179035,0.3518268313402884,89.98439239591046,0.28345108,2.9455056,0.006836921,1.0785979
TCGA-LUSC,TT,TCGA-77-8143-01,TCGA-85-A510-01,0.005251163502790968,0.6578380182039447,125.27471632797321,0.89384556,0.91748595,0.7017846,0.8377054
TCGA-LUSC,TT,TCGA-60-2710-01,TCGA-L5-A8NJ-01,0.004303540505522249,0.355527341094129,82.6127558548411,1.8160957,3.5129607,0.5201602,1.9497389
TCGA-LUSC,TT,TCGA-22-1012-01,TCGA-22-4599-01,0.003962013832141482,0.47756814725132485,120.53671882139736,1.0001465,0.2621081,0.19986236,0.4873723
TCGA-LUSC,TT,TCGA-43-A56U-01,TCGA-66-2794-01,0.005761669802884853,0.5307626077281545,92.11958093509682,0.3069793,0.9707052,1.2987281,0.8588042
TCGA-LUSC,TT,TCGA-IE-A6BZ-01,TCGA-IF-A4AJ-01,0.006885044157079289,0.6153935602116403,89.38120746529779,1.0851691,1.6529258,0.43983936,1.0593114
TCGA-LUSC,TT,TCGA-18-3408-01,TCGA-Q1-A6DT-01,0.011988441330209928,0.6737163464857947,56.19715924105017,1.8521285,1.1159557,0.6763301,1.2148048
TCGA-LUSC,TT,TCGA-43-6647-01,TCGA-94-A5I6-01,0.003664525672052327,0.5551823497146797,151.50183117798937,1.3050088,1.4936887,0.78819644,1.1956314
TCGA-LUSC,TT,TCGA-77-A5G6-01,TCGA-L5-A8NH-01,0.006096632504822775,0.5992115536824805,98.28566068374153,0.80756485,0.34954435,0.30554974,0.487553
TCGA-LUSC,TT,TCGA-98-7454-01,TCGA-98-8020-01,0.0053051003927915685,0.4748336635881079,89.50512307614376,0.5567901,0.3292349,0.2393454,0.37512347
TCGA-LUSC,TT,TCGA-33-4566-01,TCGA-51-4079-01,0.0049531072455022435,0.18138615348993742,36.620679605645186,0.286845,0.42932206,0.36595458,0.3607072
TCGA-LUSC,TT,TCGA-22-1000-01,TCGA-22-4607-01,0.006113201025031102,0.3691593227836889,60.38723759813064,1.306722,1.3089591,0.4253065,1.0136626
TCGA-LUSC,TT,TCGA-21-1071-01,TCGA-IG-A4P3-01,0.004410846397269389,0.5439159686131472,123.31328720716002,0.8920654,1.6607684,0.26599085,0.9396083
TCGA-LUSC,TT,TCGA-18-5592-01,TCGA-77-A5G8-01,0.0036492114750840804,0.45807530995775403,125.52720309178564,0.11788572,0.27036273,0.1426151,0.17695451
TCGA-LUSC,TT,TCGA-34-2608-01,TCGA-96-8169-01,0.0022437834671061516,0.4039115741539922,180.013615429177,0.4056964,0.59912014,0.29558003,0.4334655
TCGA-LUSC,TT,TCGA-33-AASI-01,TCGA-66-2780-01,0.00446591776820043,0.5078281660701089,113.71193838052722,0.61907905,2.2868721,0.4238035,1.1099182
TCGA-LUSC,TT,TCGA-56-6545-01,TCGA-Q1-A5R1-01,0.005628119782221919,0.5588456714009562,99.29526965048532,0.6857543,3.1106727,1.155236,1.6505543
TCGA-LUSC,TT,TCGA-39-5024-01,TCGA-96-7544-01,0.005562396885693346,0.5082192355905798,91.3669495425138,0.08699305,1.8473377,0.27827954,0.7375367
TCGA-LUSC,TT,TCGA-22-4613-01,TCGA-L5-A4OT-01,0.009020576114567455,0.6462643684710094,71.64335850205266,0.8597342,1.2223978,0.20324025,0.7617907
TCGA-LUSC,TT,TCGA-18-3419-01,TCGA-IG-A3QL-01,0.005405896345760422,0.6382475845937852,118.06508001107554,3.8373852,2.1680899,0.11202505,2.0391667
TCGA-LUSC,TT,TCGA-22-5477-01,TCGA-56-A5DS-01,0.0037608711766385426,0.5000180811698819,132.95272762221992,0.14488533,1.3378655,0.6989231,0.72722465
TCGA-LUSC,TT,TCGA-39-5040-01,TCGA-L5-A88T-01,0.004973284564062431,0.6500406218268231,130.70650059401325,0.15874723,0.63246506,0.8545666,0.548593
TCGA-LUSC,TT,TCGA-77-A5G7-01,TCGA-IG-A3YC-01,0.005166510808021662,0.5255207392945442,101.7167598834027,1.4287469,1.802006,1.1690822,1.4666117
TCGA-LUSC,TT,TCGA-22-1012-01,TCGA-L5-A4OQ-01,0.007899008633823465,0.6113795148864662,77.39952483005857,0.33035642,0.16356182,0.49384165,0.3292533
TCGA-LUSC,TT,TCGA-21-1078-01,TCGA-77-7142-01,0.006049177365468143,0.45186594780692463,74.6987434004516,1.7783605,2.75061,0.158425,1.5624652
TCGA-LUSC,TT,TCGA-18-3407-01,TCGA-85-A4QQ-01,0.00414412793330193,0.45267217938606064,109.23219231443552,0.8409631,1.7956107,0.45256668,1.0297135
TCGA-LUSC,TT,TCGA-18-3417-01,TCGA-IF-A4AK-01,0.014261252935606629,0.6807869024772364,47.73682267267619,0.783365,0.72505116,4.0137043,1.8407068
TCGA-LUSC,TT,TCGA-43-A475-01,TCGA-63-A5MP-01,0.0030641763459212075,0.3944176677743868,128.71898456477703,0.6453302,0.330015,0.7008146,0.55871993
TCGA-LUSC,TT,TCGA-IF-A3RQ-01,TCGA-L5-A8NI-01,0.010762231562723478,0.473464406619399,43.99314434557517,2.247548,0.03101927,8.090669,3.456412
TCGA-LUSC,TT,TCGA-85-7710-01,TCGA-IE-A4EI-01,0.0059252971879660745,0.5247325131347766,88.55800755453703,3.00533,0.88677025,7.1104264,3.667509
TCGA-LUSC,TT,TCGA-33-AASJ-01,TCGA-L5-A8NJ-01,0.006945304710859093,0.6586254744495124,94.83032089574718,1.0446067,0.7247622,0.26492375,0.67809755
TCGA-LUSC,TT,TCGA-60-2725-01,TCGA-66-2793-01,0.0049491811757635135,0.41598681427693684,84.05164400003244,2.300865,2.53423,0.3098988,1.7149979
TCGA-LUSC,TT,TCGA-L5-A4OS-01,TCGA-L5-A4OU-01,0.003619030690967027,0.57951615795482,160.13021370646894,0.47013485,0.12197982,0.4874513,0.35985532
TCGA-LUSC,TT,TCGA-34-5234-01,TCGA-66-2742-01,0.013055974355926404,0.45632982230531627,34.95180136426798,0.76749766,0.49861622,1.2917893,0.85263443
TCGA-LUSC,TT,TCGA-21-1072-01,TCGA-52-7622-01,0.0036062766936228547,0.29305245416627196,81.26177746829302,1.3831123,0.23850991,0.12773195,0.583118
TCGA-LUSC,TT,TCGA-43-6647-01,TCGA-98-8022-01,0.003877757674658895,0.44445822492221854,114.6173284181083,0.27160594,1.4661697,0.8121876,0.84998775
TCGA-LUSC,TT,TCGA-22-4607-01,TCGA-85-8350-01,0.008316590461487205,0.2383596527899376,28.660741910250707,0.9899418,0.59658206,0.14755936,0.5780277
TCGA-LUSC,TT,TCGA-22-5479-01,TCGA-85-7950-01,0.005084794967687139,0.6121403835484716,120.38644378750806,0.5676281,1.2377598,0.31490943,0.70676583
TCGA-LUSC,TT,TCGA-34-2608-01,TCGA-56-8304-01,0.004403835046565295,0.36237828627160934,82.28697997084174,0.30132872,2.5126362,0.54310846,1.1190244
TCGA-LUSC,TT,TCGA-51-6867-01,TCGA-66-2773-01,0.0026746336985538815,0.46260630173291706,172.960619610468,0.12568969,0.13804464,0.07234067,0.112025
TCGA-LUSC,TT,TCGA-77-6844-01,TCGA-85-7843-01,0.0033517713419325794,0.49489686119445236,147.65233385792436,0.2550171,1.1992614,0.085493356,0.51325727
TCGA-LUSC,TT,TCGA-33-4538-01,TCGA-51-6867-01,0.0028781812431502795,0.5046804154666802,175.34698923765072,0.62086666,0.9020679,0.059213966,0.52738285
TCGA-LUSC,TT,TCGA-22-1000-01,TCGA-85-6561-01,0.0022800581100824386,0.4055913216578642,177.88639678275547,0.15527391,0.24995482,0.0017250776,0.13565128
TCGA-LUSC,TT,TCGA-33-A5GW-01,TCGA-60-2719-01,0.004012999349628694,0.452776375627304,112.82742312659421,2.9524286,1.7403548,0.31373924,1.6688409
TCGA-LUSC,TT,TCGA-43-A475-01,TCGA-90-7769-01,0.0047659632033742695,0.587130923112662,123.19250024779404,2.660896,1.0198638,0.88204515,1.520935
TCGA-LUSC,TT,TCGA-18-3411-01,TCGA-77-8009-01,0.007716727820925214,0.5451564831914344,70.64606862421016,0.68523765,0.26267478,0.21544784,0.38778678
TCGA-LUSC,TT,TCGA-56-A4BY-01,TCGA-IG-A97I-01,0.0037157473509240365,0.5842936377959016,157.24794573307003,1.4058206,0.97223234,0.8813138,1.0864556
TCGA-LUSC,TT,TCGA-63-A5MN-01,TCGA-IG-A625-01,0.005918691192133588,0.6310053705445513,106.61231513196832,1.4155893,1.090755,0.4593141,0.9885528
TCGA-LUSC,TT,TCGA-63-A5MI-01,TCGA-L5-A4OP-01,0.008166362203636528,0.6374873510881369,78.06258590933673,0.7872579,1.6374756,0.037109524,0.8206144
TCGA-LUSC,TT,TCGA-98-7454-01,TCGA-IG-A7DP-01,0.004981577762042302,0.47664623615582896,95.68178174145733,0.7051493,0.34954154,0.2957891,0.45016
TCGA-LUSC,TT,TCGA-22-4605-01,TCGA-66-2734-01,0.0017372287777872764,0.30312334595948315,174.48671691104153,0.88622856,0.16149288,0.083683014,0.3771348
TCGA-LUSC,TT,TCGA-52-7622-01,TCGA-77-8128-01,0.002105531113198611,0.29829375992537,141.6715041898469,2.7604108,0.7285422,0.14389187,1.2109483
TCGA-LUSC,TT,TCGA-39-5027-01,TCGA-85-8287-01,0.006152892569202921,0.503404700726291,81.81594186220364,2.4795816,3.926702,0.96115994,2.4558144
TCGA-LUSC,TT,TCGA-39-5039-01,TCGA-85-8481-01,0.0030571024945904987,0.4551962103342587,148.89792250659644,0.20170987,0.011627972,0.278382,0.16390662
TCGA-LUSC,TT,TCGA-37-4130-01,TCGA-56-8623-01,0.019318263838320672,0.3946651939841363,20.429640949475942,0.7619879,2.076168,0.06636831,0.96817476
TCGA-LUSC,TT,TCGA-56-8309-01,TCGA-56-8626-01,0.00240616882957716,0.5752024933211948,239.05325605197703,1.737411,0.09336704,0.19965747,0.6768119
TCGA-LUSC,TT,TCGA-43-2576-01,TCGA-77-7335-01,0.005435160505611034,0.5835132168219842,107.35896690071792,0.49668753,0.5707853,0.6416225,0.5696984
TCGA-LUSC,TT,TCGA-56-1622-01,TCGA-77-8140-01,0.005693088891760342,0.5278919713109779,92.72505336689906,0.3762462,0.9599208,0.20028815,0.5121518
TCGA-LUSC,TT,TCGA-68-7755-01,TCGA-98-A539-01,0.003619273625841717,0.5411301847684847,149.5134772084652,0.29233682,0.21799259,1.2458105,0.58538
TCGA-LUSC,TT,TCGA-77-7138-01,TCGA-85-7710-01,0.004980059668503874,0.48688454028876194,97.76680857220198,1.212817,0.02851525,0.43481013,0.5587141
TCGA-LUSC,TT,TCGA-22-5485-01,TCGA-77-8144-01,0.00457157071720757,0.5722118052782438,125.16744039951439,0.22436178,0.63495713,0.4973836,0.45223418
TCGA-LUSC,TT,TCGA-43-7656-01,TCGA-63-A5MN-01,0.004079896342207182,0.5481063393156791,134.3432022145835,0.15710866,0.43360987,0.52656126,0.3724266
TCGA-LUSC,TT,TCGA-77-8139-01,TCGA-85-7950-01,0.0045981892117530595,0.5674731337767428,123.41230594127589,0.68817395,0.63581824,0.6435857,0.6558593
TCGA-LUSC,TT,TCGA-85-8582-01,TCGA-L5-A4OR-01,0.0051003415454637345,0.6128603067292072,120.1606404720656,0.016496494,2.426868,0.773825,1.0723964
TCGA-LUSC,TT,TCGA-34-5231-01,TCGA-85-6798-01,0.005211270415821752,0.5249836488801545,100.740051271619,1.8573102,0.59335214,0.5986751,1.0164458
TCGA-LUSC,TT,TCGA-43-A56V-01,TCGA-IG-A97I-01,0.005929621092225794,0.502561489048831,84.75440188037128,0.50744414,0.9342822,0.22725037,0.55632555
TCGA-LUSC,TT,TCGA-56-7823-01,TCGA-98-A53B-01,0.004338133975899879,0.4564890317030454,105.22704790562716,1.5148672,1.7571979,0.09247595,1.1215137
TCGA-LUSC,TT,TCGA-66-2742-01,TCGA-L5-A4OE-01,0.006466319319216203,0.6232396417652623,96.38244123100412,0.7527205,0.8758065,0.60183096,0.7434526
TCGA-LUSC,TT,TCGA-34-7107-01,TCGA-L5-A4OF-01,0.006343059319632704,0.6661443256115586,105.01940657400817,1.0651194,1.4860027,0.56932336,1.0401485
TCGA-LUSC,TT,TCGA-85-8350-01,TCGA-85-8351-01,0.0032353671952571033,0.15982634822110886,49.39975544519546,1.2857108,0.77020985,0.0986402,0.7181869
TCGA-LUSC,TT,TCGA-77-7465-01,TCGA-L5-A4OI-01,0.00818993367309815,0.6358940286458972,77.64336733698435,2.2741754,0.855624,0.90391743,1.3445722
TCGA-LUSC,TT,TCGA-85-8352-01,TCGA-98-A53C-01,0.005018059868869747,0.2811614530091778,56.02991202903001,2.0395777,3.509428,0.37107354,1.9733597
TCGA-LUSC,TT,TCGA-22-5485-01,TCGA-37-4135-01,0.019400065237152722,0.6665578525953257,34.358536656815595,0.73875546,0.4507823,0.45410633,0.54788136
TCGA-LUSC,TT,TCGA-43-8118-01,TCGA-66-2791-01,0.0032092954896157516,0.5047769427010758,157.28590412891916,1.7080114,0.15984625,0.10714535,0.6583343
TCGA-LUSC,TT,TCGA-56-6546-01,TCGA-66-2757-01,0.0034656750402234132,0.4884841647772955,140.94921165655668,0.48427212,0.41191322,0.51905155,0.47174564
TCGA-LUSC,TT,TCGA-77-7465-01,TCGA-96-7545-01,0.0036184781333177644,0.5079873974026698,140.38702976405685,0.5053307,0.22351956,0.51859146,0.41581392
TCGA-LUSC,TT,TCGA-37-4130-01,TCGA-90-A4ED-01,0.022717507484471995,0.5142855032704412,22.63828915306702,1.340994,1.9445161,1.0732661,1.4529253
TCGA-LUSC,TT,TCGA-60-2706-01,TCGA-92-8064-01,0.0037935665963649725,0.619138706909469,163.2075491972997,0.3822478,0.51874906,0.31695783,0.40598488
TCGA-LUSC,TT,TCGA-63-A5MS-01,TCGA-IG-A3QL-01,0.013604870265914113,0.6512335226743982,47.867676056126044,2.1079757,1.5282415,1.0669326,1.5677166
TCGA-LUSC,TT,TCGA-22-5482-01,TCGA-Q1-A6DW-01,0.004311439230754209,0.5527557119775512,128.20677328226114,0.6159136,1.1712301,0.10584073,0.6309948
TCGA-LUSC,TT,TCGA-56-8503-01,TCGA-L5-A88W-01,0.0039707325796520445,0.24147786855059092,60.81443756450394,3.8783789,1.5303638,2.819207,2.74265
TCGA-LUSC,TT,TCGA-21-1077-01,TCGA-85-A5B5-01,0.005174433458179136,0.3889225931402582,75.16235280318371,0.37921074,0.19517727,0.030783683,0.20172389
TCGA-LUSC,TT,TCGA-22-0940-01,TCGA-92-7340-01,0.003180199164974126,0.49299215292328236,155.01926997307837,0.49178147,0.9191796,0.09986604,0.50360906
TCGA-LUSC,TT,TCGA-33-4589-01,TCGA-L5-A8NT-01,0.03453217402325774,0.5706875558323562,16.526256222616993,0.5311863,2.5485165,4.0564327,2.378712
TCGA-LUSC,TT,TCGA-56-1622-01,TCGA-70-6723-01,0.004990265270701287,0.5279611036766844,105.7982041107986,0.23390979,1.5142226,0.23387176,0.6606681
TCGA-LUSC,TT,TCGA-22-A5C4-01,TCGA-77-A5GF-01,0.0044307056528271405,0.5941778599012867,134.1045662832859,0.655037,0.3211606,0.2607001,0.41229925
TCGA-LUSC,TT,TCGA-21-1072-01,TCGA-85-8666-01,0.003459702104647684,0.4972994710677016,143.74054644752246,0.675334,0.9428827,0.16574758,0.5946548
TCGA-LUSC,TT,TCGA-33-AASL-01,TCGA-85-8052-01,0.005398119373617955,0.4860858202754082,90.04725287310964,0.22786018,1.5173872,0.30708706,0.6841114
TCGA-LUSC,TT,TCGA-IE-A4EK-01,TCGA-IG-A97I-01,0.006433726426104008,0.4367318112599846,67.8816260337092,1.8764167,3.8274179,7.3773694,4.360401
TCGA-LUSC,TT,TCGA-21-1071-01,TCGA-L5-A4OH-01,0.00644786114674826,0.5102465697625526,79.1342366328525,1.6254742,1.7797437,0.4166527,1.2739569
