scenario,n_genes_shifted,fold,rep,seed,cell_type,is_target,cki_omega,cki_k_n,cki_k_f,meld_auc_within_type,scdist_approx_dist
null,0,0.0,8,50,CD4 T cells,False,38.48109349812757,0.005915525160733418,0.2276358768007088,0.5743,4.04939578408461
null,0,0.0,8,50,CD8 T cells,False,35.42132907845676,0.007084815442553134,0.2509535792508068,0.5585,3.557164564619587
null,0,0.0,8,50,FCGR3A+ Monocytes,False,27.291245586013538,0.0025747039515318076,0.07026687785253406,0.6141,9.02450291862561
null,0,0.0,8,50,NK cells,False,6.276539724721584,0.008097639275157501,0.050825154586991744,0.5538,4.89456567428205
null,0,0.0,9,51,B cells,False,19.08587454130283,0.005018380785856844,0.09578018607934842,0.5485,1.928684419252735
null,0,0.0,9,51,CD14+ Monocytes,True,80.07555028008152,0.002941214321436023,0.23551935528064608,0.5806,11.01375597267699
null,0,0.0,9,51,CD4 T cells,False,8.097341068627113,0.005540634528945674,0.044864407517485244,0.5529,2.4621278206791284
null,0,0.0,9,51,CD8 T cells,False,36.72891090853149,0.007269367837140321,0.2669959636516711,0.5814,3.285635358224688
null,0,0.0,9,51,FCGR3A+ Monocytes,False,8.129655166616987,0.0025573170830922387,0.0207901060372387,0.5468,2.2107111282834975
null,0,0.0,9,51,NK cells,False,28.765893894379747,0.007662148189409336,0.22040854181956285,0.6411,4.146902974957354
null,0,0.0,10,52,B cells,False,6.993856456061746,0.005793975181095715,0.040522230726567784,0.5673,4.64556830666593
null,0,0.0,10,52,CD14+ Monocytes,True,31.883057246414207,0.002790293355559582,0.08896308278959535,0.5742,4.383651964007796
null,0,0.0,10,52,CD4 T cells,False,7.090790313028546,0.005943972528835787,0.04214746282837659,0.6007,10.176456091848902
null,0,0.0,10,52,CD8 T cells,False,30.908000510217313,0.008557511521730274,0.26449557047982986,0.5802,4.549307216940945
null,0,0.0,10,52,FCGR3A+ Monocytes,False,27.5127533987009,0.0028151741618508436,0.07745319248939676,0.6233,6.759488110071033
null,0,0.0,10,52,NK cells,False,30.00786491441967,0.00827165366879978,0.24821466591220764,0.5466,5.24917476067228
null,0,0.0,11,53,B cells,False,8.003865650898659,0.006181540763089491,0.04947622178332186,0.5954,7.354886246619469
null,0,0.0,11,53,CD14+ Monocytes,True,31.310146365690223,0.0027813306993277522,0.08708387128733946,0.4798,10.307040524860842
null,0,0.0,11,53,CD4 T cells,False,7.78928085929576,0.006092856901456982,0.047458973640946936,0.5753,4.538050119756799
null,0,0.0,11,53,CD8 T cells,False,6.113170497898162,0.007531116952607419,0.046039001970900384,0.5606,6.18504100476954
null,0,0.0,11,53,FCGR3A+ Monocytes,False,50.806158031748396,0.0026767969578514053,0.13599776925950186,0.5676,14.54046908597579
null,0,0.0,11,53,NK cells,False,6.667093333003546,0.0076931309477035826,0.05129082205135781,0.5765,3.1419710617289094
null,0,0.0,12,54,B cells,False,6.173887219744012,0.006734694961737301,0.04157924715314431,0.5739,5.637966366658605
null,0,0.0,12,54,CD14+ Monocytes,True,7.929149143159363,0.003081673584332598,0.024435049460707663,0.5665,3.372992030065837
null,0,0.0,12,54,CD4 T cells,False,23.165524413816538,0.005749672141412582,0.13319417036333397,0.5223,5.380776026916512
null,0,0.0,12,54,CD8 T cells,False,34.4775113128786,0.0069998722879195535,0.24133817599545182,0.5718,6.448552384269007
null,0,0.0,12,54,FCGR3A+ Monocytes,False,53.64776942773761,0.002536338991667879,0.13606892941557885,0.5511,4.190480327876353
null,0,0.0,12,54,NK cells,False,30.786317258383523,0.0072543718216090585,0.22333539241033407,0.6437,5.047020075006099
null,0,0.0,13,55,B cells,False,6.609877088938727,0.005671528242977969,0.037488104592528985,0.5682,3.7629771879838776
null,0,0.0,13,55,CD14+ Monocytes,True,9.37936693531116,0.002912753423995048,0.027319783155733517,0.5052,3.762162026944762
null,0,0.0,13,55,CD4 T cells,False,8.848503583778092,0.0058721612229158775,0.05195983962549389,0.5668,5.540698178188038
null,0,0.0,13,55,CD8 T cells,False,34.791626622217954,0.008085023206647026,0.2812911086376306,0.6036,5.823574266489603
null,0,0.0,13,55,FCGR3A+ Monocytes,False,68.69835275566035,0.0025585836879279808,0.17577048474815482,0.5694,7.117952752868275
null,0,0.0,13,55,NK cells,False,32.70719714158792,0.0071156485756300025,0.23273292075338975,0.5497,6.166952603280811
null,0,0.0,14,56,B cells,False,7.588758466449152,0.006470042835764389,0.049099592348195685,0.5427,7.8098090774297395
null,0,0.0,14,56,CD14+ Monocytes,True,12.244997009238533,0.003002885457074364,0.03677032344096147,0.5811,12.196252896939912
null,0,0.0,14,56,CD4 T cells,False,30.046170533438616,0.006324442628160275,0.19002528173465233,0.5106,5.567657425189218
null,0,0.0,14,56,CD8 T cells,False,37.116806717524724,0.007770427004054845,0.2884134372221384,0.5702,6.104028913306489
null,0,0.0,14,56,FCGR3A+ Monocytes,False,49.52426163716293,0.0030146688861200184,0.14929925066562233,0.5355,5.95128057590778
null,0,0.0,14,56,NK cells,False,27.920146515006195,0.008092319635701603,0.2259387498750503,0.5795,5.377724783112822
null,0,0.0,15,57,B cells,False,7.1704705592108775,0.005494765939394339,0.03940005739818181,0.549,6.025088877253493
null,0,0.0,15,57,CD14+ Monocytes,True,77.5272577307799,0.003204130001831885,0.24840741245494477,0.5754,6.794935572676117
null,0,0.0,15,57,CD4 T cells,False,20.922394935851266,0.006172943766161516,0.12915276739243234,0.5162,3.2041407050855395
null,0,0.0,15,57,CD8 T cells,False,7.009404909899359,0.007094679991765315,0.04972948476844455,0.6256,3.902843326667986
null,0,0.0,15,57,FCGR3A+ Monocytes,False,6.924558953252284,0.0026532272294549665,0.018372428366735142,0.5091,3.9063327474418443
null,0,0.0,15,57,NK cells,False,28.36385383844677,0.008188927071743844,0.2322695305566423,0.5481,3.7656414744885236
null,0,0.0,16,58,B cells,False,6.909635511434808,0.005576451667926904,0.03853124847250761,0.572,6.448519749840488
null,0,0.0,16,58,CD14+ Monocytes,True,8.32993833051024,0.0028082107699021757,0.023392222532359806,0.5306,3.241301772784926
null,0,0.0,16,58,CD4 T cells,False,30.835883754206876,0.005694360755946995,0.17559064632489912,0.5617,2.661793185812751
null,0,0.0,16,58,CD8 T cells,False,7.581498461861526,0.0070895944935840585,0.05374974974832948,0.6353,5.009359591075332
null,0,0.0,16,58,FCGR3A+ Monocytes,False,26.42304011027221,0.002872229042810073,0.07589302320405933,0.5516,3.8626518954162146
null,0,0.0,16,58,NK cells,False,6.845760934632622,0.007826756284483533,0.05358010241720774,0.6112,3.8945873500955632
null,0,0.0,17,59,B cells,False,7.156582501330922,0.005725205856635717,0.04097290805011648,0.5755,6.950253449920333
null,0,0.0,17,59,CD14+ Monocytes,True,9.63691408694773,0.0031346467332011184,0.030208321260790538,0.5923,5.691276146334762
null,0,0.0,17,59,CD4 T cells,False,7.074450473260167,0.0060878073706578766,0.043067891734467345,0.5519,3.856869119124908
null,0,0.0,17,59,CD8 T cells,False,7.824944612965726,0.006803337055464648,0.0532357356423482,0.5762,4.595994923083569
null,0,0.0,17,59,FCGR3A+ Monocytes,False,7.152247036562121,0.0028950805075546766,0.0207063309807667,0.576,5.228181982211943
null,0,0.0,17,59,NK cells,False,28.809927129808806,0.007881336645251223,0.22706073443517955,0.5742,2.7828698220136396
null,0,0.0,18,60,B cells,False,30.743521432112072,0.005946495620726708,0.18281621556177213,0.5796,3.461740149231702
null,0,0.0,18,60,CD14+ Monocytes,True,26.376438820368953,0.003039177915930583,0.08016269036375943,0.5645,7.144734038069791
null,0,0.0,18,60,CD4 T cells,False,45.77995300630669,0.005980620547353693,0.27379252760640427,0.5199,3.469250996194082
null,0,0.0,18,60,CD8 T cells,False,36.247722886692905,0.007346107709407549,0.2662796765464032,0.6225,5.84897151173908
null,0,0.0,18,60,FCGR3A+ Monocytes,False,46.58514293136873,0.0030829315335213804,0.1436188061367173,0.5597,2.788730338237582
null,0,0.0,18,60,NK cells,False,6.254847031515311,0.008508546966160234,0.05321965973379594,0.6077,6.809783879222886
null,0,0.0,19,61,B cells,False,7.347564943031499,0.005710442565540146,0.041957847603757634,0.5784,4.575005732453454
null,0,0.0,19,61,CD14+ Monocytes,True,30.15042460098699,0.0029653107120122518,0.08940537704102444,0.5518,3.5372615676536516
null,0,0.0,19,61,CD4 T cells,False,7.065768934537101,0.006212395542880994,0.04389535143594528,0.5727,5.1141972063893695
null,0,0.0,19,61,CD8 T cells,False,6.994053937962504,0.006603041900163677,0.04618203120437118,0.592,6.517304549770495
null,0,0.0,19,61,FCGR3A+ Monocytes,False,52.958888661579905,0.002574769029709059,0.1363569063736462,0.5829,12.608880873864367
null,0,0.0,19,61,NK cells,False,7.206870972949551,0.007986600674037848,0.05755840057026268,0.5973,4.552632163689468
effect,100,2.0,0,100042,B cells,False,6.489330229820482,0.0062355937781916684,0.0404648272056997,0.5256,6.101564992693483
effect,100,2.0,0,100042,CD14+ Monocytes,True,13.379957108405726,0.0032208042615030625,0.04309422287348136,0.859,21.052036896188543
effect,100,2.0,0,100042,CD4 T cells,False,22.89384168893003,0.006078993010621769,0.13917150361328692,0.5674,5.827465291509427
effect,100,2.0,0,100042,CD8 T cells,False,5.99361227682247,0.00778566564772708,0.046664261209451996,0.5131,5.539175313862119
effect,100,2.0,0,100042,FCGR3A+ Monocytes,False,8.733159945096293,0.002818122638876006,0.024611115750201,0.566,5.2586434837580915
effect,100,2.0,0,100042,NK cells,False,31.98649328714005,0.007694230453916007,0.2461114507638929,0.5877,6.223182212577293
effect,100,2.0,1,100043,B cells,False,57.947684578597666,0.005973720416425682,0.34616326645176454,0.5589,3.0374163565250116
effect,100,2.0,1,100043,CD14+ Monocytes,True,7.222480830701311,0.0032012229761600825,0.023120771580116797,0.9024,24.456431771382928
effect,100,2.0,1,100043,CD4 T cells,False,7.026027585871313,0.006190261010990722,0.04349294462696446,0.5726,3.87252322361966
effect,100,2.0,1,100043,CD8 T cells,False,6.349730759873464,0.008017637260013668,0.05090983793141638,0.588,5.472489842016911
effect,100,2.0,1,100043,FCGR3A+ Monocytes,False,8.82768272410722,0.0028381391231274344,0.02505419170584487,0.5826,9.283444124216986
effect,100,2.0,1,100043,NK cells,False,27.031981523610057,0.008716200647903441,0.23561617487020384,0.5496,3.2017559362171624
effect,100,2.0,2,100044,B cells,False,12.169637333902477,0.005231791347224229,0.06366900330236791,0.5414,6.405273075360625
effect,100,2.0,2,100044,CD14+ Monocytes,True,16.505256934686447,0.003023722003576582,0.04990730856809638,0.9123,19.523950425585948
effect,100,2.0,2,100044,CD4 T cells,False,6.632468587367255,0.0061496888902347,0.040787618386563036,0.5619,4.314063139653999
effect,100,2.0,2,100044,CD8 T cells,False,5.379487613722981,0.007513911879743724,0.04042099588768732,0.5852,3.4535896310625604
effect,100,2.0,2,100044,FCGR3A+ Monocytes,False,25.671604809704206,0.0028587969879948875,0.07338990650697745,0.5467,7.7082647161923346
effect,100,2.0,2,100044,NK cells,False,28.780455912348483,0.008187619734561289,0.23564342879761555,0.6023,4.479416030228357
effect,100,2.0,3,100045,B cells,False,6.758635324660872,0.005720552697423106,0.03866312953738784,0.5662,5.610798335870591
effect,100,2.0,3,100045,CD14+ Monocytes,True,27.118378998494745,0.003203304325563276,0.08686842074814252,0.8404,20.617302612266297
effect,100,2.0,3,100045,CD4 T cells,False,6.837104885433074,0.006295422015870364,0.0430424606205702,0.5573,4.656543166543362
effect,100,2.0,3,100045,CD8 T cells,False,7.384284334709437,0.006900997192124438,0.0509589254596783,0.6032,5.7894015313546
effect,100,2.0,3,100045,FCGR3A+ Monocytes,False,24.303230787960857,0.0028719769764766682,0.0697983192770225,0.5386,9.110851286810552
effect,100,2.0,3,100045,NK cells,False,6.428661160064547,0.007998171602098631,0.05141753512994271,0.5823,3.47046479946886
effect,100,2.0,4,100046,B cells,False,7.098692333953992,0.00627110370966317,0.04451663582921639,0.5231,7.797892477221365
effect,100,2.0,4,100046,CD14+ Monocytes,True,4.892195559048979,0.003309558680238681,0.016191008277875674,0.9444,16.42301465835731
effect,100,2.0,4,100046,CD4 T cells,False,33.4672564735924,0.006577678242955095,0.2201368447577468,0.5856,6.557236635653801
effect,100,2.0,4,100046,CD8 T cells,False,35.0204810256429,0.00734881494465924,0.2573590343303999,0.5379,4.228070045788334
effect,100,2.0,4,100046,FCGR3A+ Monocytes,False,9.020146198597024,0.003057312683959664,0.027577407384141227,0.5042,8.005404028400157
effect,100,2.0,4,100046,NK cells,False,5.989687688512395,0.008751409054014688,0.05241820706796768,0.6112,7.495752768315245
effect,100,2.0,5,100047,B cells,False,8.15823606048274,0.006092639915283208,0.04970519466039997,0.5523,6.365123156202499
effect,100,2.0,5,100047,CD14+ Monocytes,True,15.73470172396308,0.003027161298544725,0.047631480102926005,0.9918,24.635569278331364
effect,100,2.0,5,100047,CD4 T cells,False,6.9825490784304725,0.005865921351336386,0.04095908372591951,0.5647,4.542367451073964
effect,100,2.0,5,100047,CD8 T cells,False,38.423680789989774,0.0067299273519319525,0.2585885803104545,0.5341,7.258542835830885
effect,100,2.0,5,100047,FCGR3A+ Monocytes,False,92.80108909164719,0.002829766026730267,0.26260536915511196,0.4903,5.993253570553998
effect,100,2.0,5,100047,NK cells,False,5.837920968557064,0.008872777107346078,0.051798571524308765,0.4957,3.6795665421923704
effect,100,2.0,6,100048,B cells,False,6.7296818170070924,0.005731336808340889,0.03857007310623514,0.5769,2.9377248824898894
effect,100,2.0,6,100048,CD14+ Monocytes,True,27.563334998548974,0.0028351249361813395,0.07814549837870605,0.9102,24.332948233207624
effect,100,2.0,6,100048,CD4 T cells,False,31.17432535358878,0.006513843613927302,0.20306468012296627,0.5519,7.229980556553345
effect,100,2.0,6,100048,CD8 T cells,False,7.005813634448606,0.007273521594092287,0.050956936754348106,0.6056,3.2979454595267406
effect,100,2.0,6,100048,FCGR3A+ Monocytes,False,7.436519277523127,0.003027404520025422,0.0225133520740297,0.5364,4.839066704675713
effect,100,2.0,6,100048,NK cells,False,7.777161342365043,0.007427301400013445,0.05776332132627833,0.6181,6.706222483059808
effect,100,2.0,7,100049,B cells,False,7.065234669346617,0.005710907140805259,0.040348899124636475,0.5776,2.5178599713553713
effect,100,2.0,7,100049,CD14+ Monocytes,True,6.513683437829764,0.0033644800356173892,0.021915157884909883,0.7743,20.424841730745758
effect,100,2.0,7,100049,CD4 T cells,False,41.399634974800755,0.006400626227833344,0.26498358944243633,0.5936,8.300342903962887
effect,100,2.0,7,100049,CD8 T cells,False,32.019565253296776,0.007671079862310976,0.24562464221451716,0.515,5.422072824225639
effect,100,2.0,7,100049,FCGR3A+ Monocytes,False,8.443073957356148,0.003030437703011225,0.02558620964968426,0.6112,9.826059873040414
effect,100,2.0,7,100049,NK cells,False,25.753908203439703,0.00897441150644036,0.23112617011675804,0.6099,5.56917626351365
effect,100,2.0,8,100050,B cells,False,33.89408677273543,0.005636029326831082,0.19102806705729433,0.597,4.377166474704458
effect,100,2.0,8,100050,CD14+ Monocytes,True,11.191026789944182,0.0028764983228351197,0.032190969792077334,0.8206,16.16083284820548
effect,100,2.0,8,100050,CD4 T cells,False,7.130477536889685,0.005521006527010784,0.03936741302187173,0.58,6.448532431288906
effect,100,2.0,8,100050,CD8 T cells,False,40.03127936431948,0.007095214950034662,0.28403053181473364,0.5307,5.418301593788679
effect,100,2.0,8,100050,FCGR3A+ Monocytes,False,12.925106790934,0.00301543722767894,0.03897484818910826,0.6046,10.010018636459451
effect,100,2.0,8,100050,NK cells,False,40.530908162460236,0.008493713225516829,0.34425791070169653,0.6458,11.971306542428483
effect,100,2.0,9,100051,B cells,False,33.18409831593321,0.00608510304731529,0.20192865778469538,0.5686,8.641889343133501
effect,100,2.0,9,100051,CD14+ Monocytes,True,42.36493619662398,0.0030212532603600527,0.1279952016089958,0.9656,24.67493323402249
effect,100,2.0,9,100051,CD4 T cells,False,28.332880995445343,0.005717031551976689,0.16197997460936173,0.5967,3.7319251002219236
effect,100,2.0,9,100051,CD8 T cells,False,7.972256174898513,0.007330808509934161,0.05844308341032119,0.5649,3.8943923812052956
effect,100,2.0,9,100051,FCGR3A+ Monocytes,False,7.294493145215059,0.0031171951684984415,0.022738358788909382,0.5398,7.52144275284355
effect,100,2.0,9,100051,NK cells,False,6.824745071581098,0.007862125247364453,0.053657000534103876,0.6111,7.160745585690254
effect,100,2.0,10,100052,B cells,False,7.403468598140761,0.005493970352765995,0.040674436985819365,0.5688,5.80712009007696
effect,100,2.0,10,100052,CD14+ Monocytes,True,5.605223116127977,0.0033837595250123184,0.01896672710901727,0.7184,18.162294044421472
effect,100,2.0,10,100052,CD4 T cells,False,6.929738296249033,0.005618500842611709,0.03893474045655382,0.5822,2.671960742141571
effect,100,2.0,10,100052,CD8 T cells,False,52.61705249092466,0.0077182023879201435,0.4061090601807742,0.5354,7.869996152502929
effect,100,2.0,10,100052,FCGR3A+ Monocytes,False,10.479860530373347,0.0027849779028176792,0.029186180001700937,0.5367,7.932933444978046
effect,100,2.0,10,100052,NK cells,False,42.81046012142963,0.00803533936352956,0.34399657538453593,0.6174,7.754976427834743
effect,100,2.0,11,100053,B cells,False,15.551410473171437,0.005987478844538575,0.09311374121084962,0.5742,4.007066107177277
effect,100,2.0,11,100053,CD14+ Monocytes,True,19.589417715169194,0.0032584072650461296,0.06383030100113066,0.9467,15.837023576238892
effect,100,2.0,11,100053,CD4 T cells,False,8.277052730498687,0.005691740597051666,0.04711083705011672,0.5808,5.810602235303426
effect,100,2.0,11,100053,CD8 T cells,False,6.969928297715812,0.007777693275660165,0.05420996445297778,0.542,4.331409252332223
effect,100,2.0,11,100053,FCGR3A+ Monocytes,False,40.27534791544978,0.002776346547350184,0.11181832312838642,0.5685,7.138299447516409
effect,100,2.0,11,100053,NK cells,False,28.55318956111556,0.008505167633567996,0.24284966369033162,0.5194,4.64956433839547
effect,100,2.0,12,100054,B cells,False,31.578773709994355,0.006399112951221834,0.20207613983132844,0.601,3.830547863157079
effect,100,2.0,12,100054,CD14+ Monocytes,True,10.44831263727798,0.0029959053160768427,0.03130215537405395,0.959,21.515000234124887
effect,100,2.0,12,100054,CD4 T cells,False,7.164789789161381,0.005823924234734867,0.04172719288987789,0.5811,4.1661036555512245
effect,100,2.0,12,100054,CD8 T cells,False,33.44459395986632,0.007468890993791947,0.2497940266178741,0.6588,4.156721152033921
effect,100,2.0,12,100054,FCGR3A+ Monocytes,False,44.02879148221059,0.0029075665406903765,0.12801664094070897,0.4948,12.540471835994284
effect,100,2.0,12,100054,NK cells,False,28.446006144486752,0.008351603717453991,0.23756977066301463,0.6601,5.08624119868679
effect,100,2.0,13,100055,B cells,False,6.355685850846536,0.005804118958578981,0.036889156741670565,0.5313,6.72659865443691
effect,100,2.0,13,100055,CD14+ Monocytes,True,10.700267932182314,0.0030563930339330063,0.03270422436913876,0.8428,19.57782533833307
effect,100,2.0,13,100055,CD4 T cells,False,7.287392185977051,0.005199171416464894,0.037888401153901505,0.5844,5.021756623082872
effect,100,2.0,13,100055,CD8 T cells,False,6.709341957932835,0.00770043542509952,0.05166485449197258,0.5534,5.870329694427176
effect,100,2.0,13,100055,FCGR3A+ Monocytes,False,110.01008190205214,0.0025286547818388285,0.2781775196521053,0.5371,7.829769168649616
effect,100,2.0,13,100055,NK cells,False,29.219305869330523,0.008491618573432945,0.24811920042282531,0.5799,5.12084607323039
effect,100,2.0,14,100056,B cells,False,6.4803703765486365,0.006849416991981048,0.04438675897146285,0.5234,7.968727135350647
effect,100,2.0,14,100056,CD14+ Monocytes,True,24.303143740429817,0.0030387338536773684,0.07385078563483131,0.7205,26.005212286791103
effect,100,2.0,14,100056,CD4 T cells,False,37.203722643231565,0.0062028029183365425,0.23076735938442006,0.5555,7.31100110100372
effect,100,2.0,14,100056,CD8 T cells,False,34.35396137700389,0.007468457138375938,0.25657108807757595,0.5664,4.027938627894427
effect,100,2.0,14,100056,FCGR3A+ Monocytes,False,12.773789225212308,0.0027572061479271067,0.03521997018408041,0.5127,4.103992640687365
effect,100,2.0,14,100056,NK cells,False,6.359269783224859,0.00836999796867666,0.053227075167858934,0.5884,6.465178674001671
effect,100,2.0,15,100057,B cells,False,6.752460795150187,0.005917442248173869,0.03995729678835943,0.5733,4.7379202160760014
effect,100,2.0,15,100057,CD14+ Monocytes,True,10.404498923487624,0.002903637138990469,0.030210889486825022,0.8572,17.92923786308224
effect,100,2.0,15,100057,CD4 T cells,False,33.54765988398264,0.0061610408411633105,0.20668850267067304,0.515,3.253438660903
effect,100,2.0,15,100057,CD8 T cells,False,37.37758179279155,0.0066922416134046515,0.25013980828215565,0.4988,3.503522463146364
effect,100,2.0,15,100057,FCGR3A+ Monocytes,False,16.495225497524,0.0030254883066327684,0.04990611185802955,0.5849,7.844079759436843
effect,100,2.0,15,100057,NK cells,False,26.713346889783352,0.008900447269947907,0.23776073539634363,0.5796,5.162238285151046
effect,100,2.0,16,100058,B cells,False,6.265974578362768,0.006482296854110623,0.04061790729725811,0.5359,3.6095959193725253
effect,100,2.0,16,100058,CD14+ Monocytes,True,18.544254285666533,0.00301024791175055,0.05582280273839887,0.948,18.14207982370972
effect,100,2.0,16,100058,CD4 T cells,False,9.277975185237333,0.005615558305494504,0.05210101060963142,0.6021,5.481626286423323
effect,100,2.0,16,100058,CD8 T cells,False,51.25390878622049,0.007510333163186613,0.3849339309000935,0.563,4.593188489565147
effect,100,2.0,16,100058,FCGR3A+ Monocytes,False,26.26516860564899,0.002867098351625711,0.0753048216144276,0.629,11.793894426551418
effect,100,2.0,16,100058,NK cells,False,7.305410916954066,0.007882861042685398,0.05758753911806582,0.5691,3.5219993273019248
effect,100,2.0,17,100059,B cells,False,13.082945527370832,0.005450096795282593,0.0713033194915805,0.5765,7.970763003373539
effect,100,2.0,17,100059,CD14+ Monocytes,True,18.11990183364573,0.00270938894457088,0.049093861704789354,0.9215,21.931033492737573
effect,100,2.0,17,100059,CD4 T cells,False,12.471115517917772,0.006605659148225043,0.08237993830950482,0.5744,4.247583500106127
effect,100,2.0,17,100059,CD8 T cells,False,6.078567506220264,0.007064582664303531,0.04294254262824243,0.535,5.785155848973305
effect,100,2.0,17,100059,FCGR3A+ Monocytes,False,7.426145183357081,0.002993998228830827,0.022233865526011677,0.545,6.645666411180514
effect,100,2.0,17,100059,NK cells,False,6.436314936474947,0.00838239728547817,0.053951748851990194,0.5227,4.576977392304518
effect,100,2.0,18,100060,B cells,False,7.248856553658854,0.005598841641291297,0.04058519992437251,0.5268,5.486683172147941
effect,100,2.0,18,100060,CD14+ Monocytes,True,26.928028583500172,0.0031001018212864365,0.08347963045536211,0.935,23.78446818613105
effect,100,2.0,18,100060,CD4 T cells,False,25.04085423951379,0.005646810319902749,0.14140095413886697,0.613,6.724289465706816
effect,100,2.0,18,100060,CD8 T cells,False,6.4907145637605606,0.0068957729253395425,0.044758493754887135,0.5437,3.275795364962339
effect,100,2.0,18,100060,FCGR3A+ Monocytes,False,12.588521281041292,0.0029093516392578182,0.03662443502482941,0.5189,8.52843171241876
effect,100,2.0,18,100060,NK cells,False,6.9155731572273265,0.008451940466435926,0.0584500126161677,0.5775,5.3272833683471745
effect,100,2.0,19,100061,B cells,False,16.59396634752483,0.0066947102394251425,0.11109179641945072,0.5187,4.365912317609126
effect,100,2.0,19,100061,CD14+ Monocytes,True,14.90170249844003,0.0030494344461516948,0.0454417649050478,0.9488,28.99999223504751
effect,100,2.0,19,100061,CD4 T cells,False,6.372325508723458,0.00597461681017252,0.03807220310431032,0.5816,6.455078502689279
effect,100,2.0,19,100061,CD8 T cells,False,51.06879449628992,0.007395954323950949,0.3777024714737979,0.5664,3.44301624133836
effect,100,2.0,19,100061,FCGR3A+ Monocytes,False,8.913451370384792,0.0026403472397756892,0.02353460672267032,0.5335,3.935649095922063
effect,100,2.0,19,100061,NK cells,False,6.015614207823045,0.009023256884122793,0.05428043231296617,0.5633,5.3763257841406515
effect,100,4.0,0,100042,B cells,False,6.489330229820482,0.0062355937781916684,0.0404648272056997,0.5396,6.119057281011691
effect,100,4.0,0,100042,CD14+ Monocytes,True,20.039113533212912,0.003288456911939028,0.06589776140742493,1.0,57.16349717612685
effect,100,4.0,0,100042,CD4 T cells,False,22.89384168893003,0.006078993010621769,0.13917150361328692,0.5762,5.755837391369836
effect,100,4.0,0,100042,CD8 T cells,False,5.99361227682247,0.00778566564772708,0.046664261209451996,0.5209,5.566394444626192
effect,100,4.0,0,100042,FCGR3A+ Monocytes,False,8.733159945096293,0.002818122638876006,0.024611115750201,0.4805,5.276372210332941
effect,100,4.0,0,100042,NK cells,False,31.98649328714005,0.007694230453916007,0.2461114507638929,0.5755,6.297376079256874
effect,100,4.0,1,100043,B cells,False,57.947684578597666,0.005973720416425682,0.34616326645176454,0.554,3.0237829228854123
effect,100,4.0,1,100043,CD14+ Monocytes,True,19.125935888467964,0.003446702004071208,0.06592140155651997,1.0,61.350375913552405
effect,100,4.0,1,100043,CD4 T cells,False,7.026027585871313,0.006190261010990722,0.04349294462696446,0.5639,3.870315218994275
effect,100,4.0,1,100043,CD8 T cells,False,6.349730759873464,0.008017637260013668,0.05090983793141638,0.5767,5.421337169964088
effect,100,4.0,1,100043,FCGR3A+ Monocytes,False,8.82768272410722,0.0028381391231274344,0.02505419170584487,0.407,9.323720309328284
effect,100,4.0,1,100043,NK cells,False,27.031981523610057,0.008716200647903441,0.23561617487020384,0.5586,3.1633601121585473
effect,100,4.0,2,100044,B cells,False,12.169637333902477,0.005231791347224229,0.06366900330236791,0.5439,6.565892041252357
effect,100,4.0,2,100044,CD14+ Monocytes,True,23.567750782430288,0.0032332065950049114,0.07619940725918577,1.0,59.142522100314714
effect,100,4.0,2,100044,CD4 T cells,False,6.632468587367255,0.0061496888902347,0.040787618386563036,0.5488,4.471031010601503
effect,100,4.0,2,100044,CD8 T cells,False,5.379487613722981,0.007513911879743724,0.04042099588768732,0.5951,3.504797919856098
effect,100,4.0,2,100044,FCGR3A+ Monocytes,False,25.671604809704206,0.0028587969879948875,0.07338990650697745,0.4529,7.680299165483128
effect,100,4.0,2,100044,NK cells,False,28.780455912348483,0.008187619734561289,0.23564342879761555,0.6048,4.398417799479435
effect,100,4.0,3,100045,B cells,False,6.758635324660872,0.005720552697423106,0.03866312953738784,0.57,5.587898359507553
effect,100,4.0,3,100045,CD14+ Monocytes,True,36.683212719552195,0.003271240398923673,0.11999960741050988,1.0,54.68615248940447
effect,100,4.0,3,100045,CD4 T cells,False,6.837104885433074,0.006295422015870364,0.0430424606205702,0.5535,4.624756156275168
effect,100,4.0,3,100045,CD8 T cells,False,7.384284334709437,0.006900997192124438,0.0509589254596783,0.5829,5.849845374733447
effect,100,4.0,3,100045,FCGR3A+ Monocytes,False,24.303230787960857,0.0028719769764766682,0.0697983192770225,0.4404,9.234160581272477
effect,100,4.0,3,100045,NK cells,False,6.428661160064547,0.007998171602098631,0.05141753512994271,0.5578,3.4972746294088877
effect,100,4.0,4,100046,B cells,False,7.098692333953992,0.00627110370966317,0.04451663582921639,0.5308,7.7975882811656385
effect,100,4.0,4,100046,CD14+ Monocytes,True,16.622158602687655,0.0036059834510442455,0.05993922884192442,1.0,52.7293449972603
effect,100,4.0,4,100046,CD4 T cells,False,33.4672564735924,0.006577678242955095,0.2201368447577468,0.5921,6.5170821423406995
effect,100,4.0,4,100046,CD8 T cells,False,35.0204810256429,0.00734881494465924,0.2573590343303999,0.5442,4.302972430817617
effect,100,4.0,4,100046,FCGR3A+ Monocytes,False,9.020146198597024,0.003057312683959664,0.027577407384141227,0.5047,8.170508241252344
effect,100,4.0,4,100046,NK cells,False,5.989687688512395,0.008751409054014688,0.05241820706796768,0.6255,7.498525279302505
effect,100,4.0,5,100047,B cells,False,8.15823606048274,0.006092639915283208,0.04970519466039997,0.5556,6.327715054870788
