cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Choroid plexus,Human DGR-CA4Rpy::A,Human DGR-CA4Rpy::B,0,15.943118182435798,True,0.6173826173826173,0.3866133866133866
Choroid plexus,Human DGR-CA4Rpy::A,Human MoAN::A,1,24.18664763587965,False,0.7852147852147852,0.22077922077922077
Choroid plexus,Human DGR-CA4Rpy::A,Human MoAN::B,2,26.94102668922985,False,0.8091908091908092,0.1938061938061938
Choroid plexus,Human DGR-CA4Rpy::A,Human MoRF-MoEN::A,3,18.985544469844847,False,0.6573426573426573,0.34865134865134867
Choroid plexus,Human DGR-CA4Rpy::A,Human MoRF-MoEN::B,4,26.732217446623725,False,0.7772227772227772,0.22977022977022976
Choroid plexus,Human DGR-CA4Rpy::A,Human MoSR::A,5,5.238795070171326,False,0.054945054945054944,0.9460539460539461
Choroid plexus,Human DGR-CA4Rpy::A,Human MoSR::B,6,16.35170279777724,False,0.47352647352647353,0.5274725274725275
Choroid plexus,Human DGR-CA4Rpy::A,Human Pul::A,7,17.507136789340823,False,0.43456543456543456,0.5664335664335665
Choroid plexus,Human DGR-CA4Rpy::A,Human Pul::B,8,16.735771866307736,False,0.5034965034965035,0.4975024975024975
Choroid plexus,Human DGR-CA4Rpy::A,Human SEP::A,9,28.03009128176453,False,0.6483516483516484,0.35264735264735264
Choroid plexus,Human DGR-CA4Rpy::A,Human SEP::B,10,16.64993369444386,False,0.4255744255744256,0.5754245754245755
Choroid plexus,Human DGR-CA4Rpy::B,Human MoAN::A,11,18.274556893217063,False,0.6753246753246753,0.32867132867132864
Choroid plexus,Human DGR-CA4Rpy::B,Human MoAN::B,12,20.261687829681687,False,0.6923076923076923,0.3116883116883117
Choroid plexus,Human DGR-CA4Rpy::B,Human MoRF-MoEN::A,13,20.448461178610387,False,0.6913086913086913,0.3156843156843157
Choroid plexus,Human DGR-CA4Rpy::B,Human MoRF-MoEN::B,14,24.77837315251558,False,0.7442557442557443,0.2597402597402597
Choroid plexus,Human DGR-CA4Rpy::B,Human MoSR::A,15,7.277495774492731,False,0.16883116883116883,0.8321678321678322
Choroid plexus,Human DGR-CA4Rpy::B,Human MoSR::B,16,20.538932912653987,False,0.5594405594405595,0.44155844155844154
Choroid plexus,Human DGR-CA4Rpy::B,Human Pul::A,17,24.29028883429201,False,0.5424575424575424,0.45854145854145856
Choroid plexus,Human DGR-CA4Rpy::B,Human Pul::B,18,24.72234042730881,False,0.6293706293706294,0.37162837162837165
Choroid plexus,Human DGR-CA4Rpy::B,Human SEP::A,19,31.418528082496266,False,0.7132867132867133,0.28771228771228774
Choroid plexus,Human DGR-CA4Rpy::B,Human SEP::B,20,17.349096559881588,False,0.43156843156843155,0.5694305694305695
Choroid plexus,Human MoAN::A,Human MoAN::B,21,20.100727577329835,True,0.7202797202797203,0.28471528471528473
Choroid plexus,Human MoAN::A,Human MoRF-MoEN::A,22,35.00069142913502,False,0.8811188811188811,0.12687312687312688
Choroid plexus,Human MoAN::A,Human MoRF-MoEN::B,23,30.942115198615177,False,0.8551448551448552,0.14885114885114886
Choroid plexus,Human MoAN::A,Human MoSR::A,24,9.621800416503774,False,0.2517482517482518,0.7492507492507493
Choroid plexus,Human MoAN::A,Human MoSR::B,25,45.202895817854554,False,0.8981018981018981,0.1028971028971029
Choroid plexus,Human MoAN::A,Human Pul::A,26,47.034634775617064,False,0.8871128871128872,0.11388611388611389
Choroid plexus,Human MoAN::A,Human Pul::B,27,60.55028108279914,False,0.9470529470529471,0.053946053946053944
Choroid plexus,Human MoAN::A,Human SEP::A,28,58.73450527222469,False,0.929070929070929,0.07192807192807193
Choroid plexus,Human MoAN::A,Human SEP::B,29,75.5366319391786,False,0.996003996003996,0.004995004995004995
Choroid plexus,Human MoAN::B,Human MoRF-MoEN::A,30,29.375439042909953,False,0.8421578421578422,0.16483516483516483
Choroid plexus,Human MoAN::B,Human MoRF-MoEN::B,31,30.00472435193037,False,0.8351648351648352,0.17082917082917082
Choroid plexus,Human MoAN::B,Human MoSR::A,32,9.202807973784457,False,0.26073926073926074,0.7402597402597403
Choroid plexus,Human MoAN::B,Human MoSR::B,33,67.2188566129162,False,0.984015984015984,0.016983016983016984
Choroid plexus,Human MoAN::B,Human Pul::A,34,46.497374194702374,False,0.8671328671328671,0.13386613386613386
Choroid plexus,Human MoAN::B,Human Pul::B,35,60.86493906871956,False,0.9470529470529471,0.053946053946053944
Choroid plexus,Human MoAN::B,Human SEP::A,36,43.02889612546521,False,0.8521478521478522,0.14885114885114886
Choroid plexus,Human MoAN::B,Human SEP::B,37,68.46346377326786,False,0.9820179820179821,0.01898101898101898
Choroid plexus,Human MoRF-MoEN::A,Human MoRF-MoEN::B,38,28.9020266263214,True,0.8051948051948052,0.1968031968031968
Choroid plexus,Human MoRF-MoEN::A,Human MoSR::A,39,7.624678415563713,False,0.18681318681318682,0.8141858141858141
Choroid plexus,Human MoRF-MoEN::A,Human MoSR::B,40,22.89565771720002,False,0.5764235764235764,0.4245754245754246
Choroid plexus,Human MoRF-MoEN::A,Human Pul::A,41,19.885447329993813,False,0.4435564435564436,0.5574425574425574
Choroid plexus,Human MoRF-MoEN::A,Human Pul::B,42,23.830911143161575,False,0.6153846153846154,0.3856143856143856
Choroid plexus,Human MoRF-MoEN::A,Human SEP::A,43,32.98096985046766,False,0.7132867132867133,0.28771228771228774
Choroid plexus,Human MoRF-MoEN::A,Human SEP::B,44,27.942316341654877,False,0.6153846153846154,0.3856143856143856
Choroid plexus,Human MoRF-MoEN::B,Human MoSR::A,45,9.292085278225743,False,0.24775224775224775,0.7532467532467533
Choroid plexus,Human MoRF-MoEN::B,Human MoSR::B,46,28.946102227361983,False,0.7302697302697303,0.2707292707292707
