cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Astrocyte,Human A13::A,Human A13::B,0,15.217634411580683,True,0.003996003996003996,0.997002997002997
Astrocyte,Human A13::A,Human A14::A,1,22.59697697813698,False,0.15684315684315683,0.8441558441558441
Astrocyte,Human A13::A,Human A14::B,2,19.98326222750824,False,0.11488511488511488,0.8861138861138861
Astrocyte,Human A13::A,Human A19::A,3,22.90813417626345,False,0.03796203796203796,0.9630369630369631
Astrocyte,Human A13::A,Human A19::B,4,21.079404231241334,False,0.01898101898101898,0.9820179820179821
Astrocyte,Human A13::A,Human A1C::A,5,20.062058876807647,False,0.01998001998001998,0.981018981018981
Astrocyte,Human A13::A,Human A1C::B,6,28.972766364749436,False,0.06993006993006994,0.9310689310689311
Astrocyte,Human A13::A,Human A23::A,7,23.07255553540135,False,0.024975024975024976,0.9760239760239761
Astrocyte,Human A13::A,Human A23::B,8,24.584323071243684,False,0.05094905094905095,0.9500499500499501
Astrocyte,Human A13::A,Human A24::A,9,22.63503994785516,False,0.028971028971028972,0.972027972027972
Astrocyte,Human A13::A,Human A24::B,10,22.623487817175906,False,0.028971028971028972,0.972027972027972
Astrocyte,Human A13::A,Human A25::A,11,28.115796416308285,False,0.07592407592407592,0.9250749250749251
Astrocyte,Human A13::A,Human A25::B,12,17.01465762529499,False,0.006993006993006993,0.994005994005994
Astrocyte,Human A13::A,Human A29-A30::A,13,29.86200491941416,False,0.1068931068931069,0.8941058941058941
Astrocyte,Human A13::A,Human A29-A30::B,14,18.211129182610883,False,0.006993006993006993,0.994005994005994
Astrocyte,Human A13::A,Human A32::A,15,29.46268066349597,False,0.1038961038961039,0.8971028971028971
Astrocyte,Human A13::A,Human A32::B,16,28.42196770821368,False,0.13086913086913088,0.8701298701298701
Astrocyte,Human A13::A,Human A35-36::A,17,13.03500621095147,False,0.03596403596403597,0.965034965034965
Astrocyte,Human A13::A,Human A35-36::B,18,12.019344042303318,False,0.016983016983016984,0.984015984015984
Astrocyte,Human A13::A,Human A35-A36::A,19,32.983143532997616,False,0.2037962037962038,0.7972027972027972
Astrocyte,Human A13::A,Human A35-A36::B,20,29.32576150776163,False,0.13986013986013987,0.8611388611388612
Astrocyte,Human A13::A,Human A35r::A,21,35.54888416656414,False,0.3856143856143856,0.6153846153846154
Astrocyte,Human A13::A,Human A35r::B,22,35.37039688157497,False,0.3876123876123876,0.6133866133866134
Astrocyte,Human A13::A,Human A38::A,23,18.346061547973505,False,0.011988011988011988,0.989010989010989
Astrocyte,Human A13::A,Human A38::B,24,20.827939372650942,False,0.023976023976023976,0.977022977022977
Astrocyte,Human A13::A,Human A40::A,25,22.030332366609144,False,0.016983016983016984,0.984015984015984
Astrocyte,Human A13::A,Human A40::B,26,13.169768404903065,False,0.001998001998001998,0.999000999000999
Astrocyte,Human A13::A,Human A43::A,27,19.396692730086674,False,0.01098901098901099,0.99000999000999
Astrocyte,Human A13::A,Human A43::B,28,20.045637563959534,False,0.016983016983016984,0.984015984015984
Astrocyte,Human A13::A,Human A44-A45::A,29,26.110302323719026,False,0.056943056943056944,0.9440559440559441
Astrocyte,Human A13::A,Human A44-A45::B,30,29.358658972328865,False,0.08591408591408592,0.9150849150849151
Astrocyte,Human A13::A,Human A46::A,31,22.251566134685575,False,0.027972027972027972,0.973026973026973
Astrocyte,Human A13::A,Human A46::B,32,22.281560518406778,False,0.028971028971028972,0.972027972027972
Astrocyte,Human A13::A,Human A5-A7::A,33,23.59785226347308,False,0.03796203796203796,0.9630369630369631
Astrocyte,Human A13::A,Human A5-A7::B,34,15.742829649077072,False,0.004995004995004995,0.996003996003996
Astrocyte,Human A13::A,Human ANC::A,35,59.13164365158616,False,0.5364635364635365,0.4645354645354645
Astrocyte,Human A13::A,Human ANC::B,36,72.90983683033892,False,0.6813186813186813,0.3196803196803197
Astrocyte,Human A13::A,Human AON::A,37,24.004248868248382,False,0.026973026973026972,0.974025974025974
Astrocyte,Human A13::A,Human AON::B,38,26.959257449358436,False,0.07692307692307693,0.9240759240759241
Astrocyte,Human A13::A,Human BL::A,39,42.17377596559106,False,0.27672327672327673,0.7242757242757243
Astrocyte,Human A13::A,Human BL::B,40,33.606851168219286,False,0.15184815184815184,0.8491508491508492
Astrocyte,Human A13::A,Human BM::A,41,23.524428534232804,False,0.03696303696303696,0.964035964035964
Astrocyte,Human A13::A,Human BM::B,42,43.14728905946519,False,0.2827172827172827,0.7182817182817183
Astrocyte,Human A13::A,Human BNST::A,43,46.63543196238799,False,0.3676323676323676,0.6333666333666333
Astrocyte,Human A13::A,Human BNST::B,44,47.361051283515856,False,0.35864135864135865,0.6423576423576424
Astrocyte,Human A13::A,Human CA1-3::A,45,31.27887108208272,False,0.3086913086913087,0.6923076923076923
Astrocyte,Human A13::A,Human CA1-3::B,46,34.213007720376226,False,0.3646353646353646,0.6363636363636364
Astrocyte,Human A13::A,Human CA1C-CA3C::A,47,33.52571028823955,False,0.16483516483516483,0.8361638361638362
Astrocyte,Human A13::A,Human CA1C-CA3C::B,48,54.684457015240596,False,0.46553446553446554,0.5354645354645354
Astrocyte,Human A13::A,Human CA1R-CA2R::A,49,44.795599524735465,False,0.4935064935064935,0.5074925074925075
Astrocyte,Human A13::A,Human CA1R-CA2R::B,50,45.066732225591785,False,0.5284715284715285,0.4725274725274725
