cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Microglia,Human A14::B,Human CBV::A,696,11.470554757170676,False,0.33966033966033965,0.6613386613386614
Microglia,Human A14::B,Human CBV::B,697,10.528648912042293,False,0.3086913086913087,0.6923076923076923
Microglia,Human A14::B,Human CEN::A,698,9.917913740598136,False,0.2597402597402597,0.7412587412587412
Microglia,Human A14::B,Human CEN::B,699,10.522780316647323,False,0.3166833166833167,0.6843156843156843
Microglia,Human A14::B,Human CM::A,700,9.649992162335307,False,0.37462537462537465,0.6263736263736264
Microglia,Human A14::B,Human CM::B,701,9.394225637975687,False,0.33666333666333664,0.6643356643356644
Microglia,Human A14::B,Human CM-Pf::A,702,11.610550775590951,False,0.4355644355644356,0.5654345654345654
Microglia,Human A14::B,Human CM-Pf::B,703,12.049425661928872,False,0.4825174825174825,0.5184815184815185
Microglia,Human A14::B,Human CMN::A,704,12.247458579920748,False,0.46153846153846156,0.5394605394605395
Microglia,Human A14::B,Human CMN::B,705,9.527672630658886,False,0.23376623376623376,0.7672327672327672
Microglia,Human A14::B,Human CaB::A,706,8.87258945619351,False,0.2077922077922078,0.7932067932067932
Microglia,Human A14::B,Human CaB::B,707,10.643816463743514,False,0.3256743256743257,0.6753246753246753
Microglia,Human A14::B,Human CbDN::A,708,14.665507104471667,False,0.5784215784215784,0.4225774225774226
Microglia,Human A14::B,Human CbDN::B,709,13.83453033389458,False,0.5184815184815185,0.4825174825174825
Microglia,Human A14::B,Human Cla::A,710,8.867814807630229,False,0.19080919080919082,0.8101898101898102
Microglia,Human A14::B,Human Cla::B,711,9.084511697333621,False,0.2037962037962038,0.7972027972027972
Microglia,Human A14::B,Human CoA::A,712,11.118367511784946,False,0.5114885114885115,0.48951048951048953
Microglia,Human A14::B,Human CoA::B,713,9.044242363999363,False,0.34265734265734266,0.6583416583416584
Microglia,Human A14::B,Human DGR-CA4Rpy::A,714,27.0401124185485,False,0.8931068931068931,0.10789210789210789
Microglia,Human A14::B,Human DGR-CA4Rpy::B,715,12.863837470914023,False,0.46353646353646355,0.5374625374625375
Microglia,Human A14::B,Human DGU-CA4Upy::A,716,11.673823150559755,False,0.3966033966033966,0.6043956043956044
Microglia,Human A14::B,Human DGU-CA4Upy::B,717,11.80197535998112,False,0.4175824175824176,0.5834165834165834
Microglia,Human A14::B,Human DTg::A,718,9.749824934531063,False,0.26573426573426573,0.7352647352647352
Microglia,Human A14::B,Human DTg::B,719,10.373967289933427,False,0.3066933066933067,0.6943056943056943
Microglia,Human A14::B,Human ETH::A,720,8.966033557829467,False,0.22277722277722278,0.7782217782217782
Microglia,Human A14::B,Human ETH::B,721,9.028087167661557,False,0.2077922077922078,0.7932067932067932
Microglia,Human A14::B,Human FI::A,722,11.443463747325119,False,0.37962037962037964,0.6213786213786214
Microglia,Human A14::B,Human FI::B,723,11.962032940903978,False,0.4205794205794206,0.5804195804195804
Microglia,Human A14::B,Human GPe::A,724,14.2620822192889,False,0.5654345654345654,0.4355644355644356
Microglia,Human A14::B,Human GPe::B,725,14.592879475136913,False,0.5844155844155844,0.4165834165834166
Microglia,Human A14::B,Human GPi::A,726,17.20885887087138,False,0.6943056943056943,0.3066933066933067
Microglia,Human A14::B,Human GPi::B,727,16.997995845814177,False,0.6813186813186813,0.3196803196803197
Microglia,Human A14::B,Human Gpe::A,728,16.623654437374302,False,0.7302697302697303,0.2707292707292707
Microglia,Human A14::B,Human Gpe::B,729,15.53800449405674,False,0.7082917082917083,0.29270729270729273
Microglia,Human A14::B,Human HTHma::A,730,9.843422489348693,False,0.3826173826173826,0.6183816183816184
Microglia,Human A14::B,Human HTHma::B,731,12.787891788266942,False,0.6223776223776224,0.3786213786213786
Microglia,Human A14::B,Human HTHma-HTHtub::A,732,9.493649689523739,False,0.3876123876123876,0.6133866133866134
Microglia,Human A14::B,Human HTHma-HTHtub::B,733,10.33878031894322,False,0.45054945054945056,0.5504495504495505
Microglia,Human A14::B,Human HTHpo::A,734,8.447567083414627,False,0.27972027972027974,0.7212787212787213
Microglia,Human A14::B,Human HTHpo::B,735,8.867139736221016,False,0.34765234765234765,0.6533466533466533
Microglia,Human A14::B,Human HTHpo-HTHso::A,736,8.781279949153284,False,0.2007992007992008,0.8001998001998002
Microglia,Human A14::B,Human HTHpo-HTHso::B,737,8.15283525934217,False,0.23476523476523475,0.7662337662337663
Microglia,Human A14::B,Human HTHso::A,738,12.229047398263978,False,0.6233766233766234,0.3776223776223776
Microglia,Human A14::B,Human HTHso::B,739,11.698591921132484,False,0.5604395604395604,0.44155844155844154
Microglia,Human A14::B,Human HTHso-HTHtub::A,740,9.173118510743533,False,0.25774225774225773,0.7432567432567433
Microglia,Human A14::B,Human HTHso-HTHtub::B,741,4.0919853580434165,False,0.029970029970029972,0.971028971028971
Microglia,Human A14::B,Human HTHtub::A,742,11.849944291848823,False,0.5864135864135864,0.4145854145854146
Microglia,Human A14::B,Human HTHtub::B,743,10.842397460195237,False,0.5004995004995005,0.5004995004995005
Microglia,Human A14::B,Human IC::A,744,10.55236841374643,False,0.33666333666333664,0.6643356643356644
Microglia,Human A14::B,Human IC::B,745,9.491625700842725,False,0.23576423576423577,0.7652347652347652
Microglia,Human A14::B,Human IO::A,746,17.191121422445708,False,0.7362637362637363,0.2647352647352647
Microglia,Human A14::B,Human IO::B,747,10.663215244961775,False,0.3226773226773227,0.6783216783216783
Microglia,Human A14::B,Human ITG::A,748,10.013983006673923,False,0.2897102897102897,0.7112887112887113
Microglia,Human A14::B,Human ITG::B,749,10.043141102498273,False,0.29270729270729273,0.7082917082917083
Microglia,Human A14::B,Human Idg::A,750,9.356962274689408,False,0.22477522477522477,0.7762237762237763
