cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Ependymal,Human ANC::A,Human ANC::B,0,7.983582097719185,True,0.07592407592407592,0.9250749250749251
Ependymal,Human ANC::A,Human BL::A,1,15.022494201948044,False,0.45854145854145856,0.5424575424575424
Ependymal,Human ANC::A,Human BL::B,2,14.740339940302944,False,0.5724275724275725,0.42857142857142855
Ependymal,Human ANC::A,Human BNST::A,3,9.031318182081765,False,0.07492507492507493,0.926073926073926
Ependymal,Human ANC::A,Human BNST::B,4,8.752812129979834,False,0.061938061938061936,0.939060939060939
Ependymal,Human ANC::A,Human CA1-3::A,5,16.674648116773533,False,0.6833166833166833,0.3176823176823177
Ependymal,Human ANC::A,Human CA1-3::B,6,17.403232133143423,False,0.6803196803196803,0.3206793206793207
Ependymal,Human ANC::A,Human CA1C-CA3C::A,7,13.376730635925872,False,0.2917082917082917,0.7092907092907093
Ependymal,Human ANC::A,Human CA1C-CA3C::B,8,14.545787196995606,False,0.3676323676323676,0.6333666333666333
Ependymal,Human ANC::A,Human CA1R-CA2R-CA3R::A,9,8.354471888920225,False,0.2057942057942058,0.7952047952047953
Ependymal,Human ANC::A,Human CA1R-CA2R-CA3R::B,10,9.135384082138216,False,0.2707292707292707,0.7302697302697303
Ependymal,Human ANC::A,Human CA1U::A,11,23.132317421096303,False,0.7992007992007992,0.2017982017982018
Ependymal,Human ANC::A,Human CA1U::B,12,13.783019648660714,False,0.3626373626373626,0.6383616383616384
Ependymal,Human ANC::A,Human CA1U-CA2U-CA3U::A,13,9.905591284526801,False,0.14885114885114886,0.8521478521478522
Ependymal,Human ANC::A,Human CA1U-CA2U-CA3U::B,14,8.099264729675715,False,0.058941058941058944,0.942057942057942
Ependymal,Human ANC::A,Human CA3R::A,15,13.789700081701753,False,0.5414585414585414,0.4595404595404595
Ependymal,Human ANC::A,Human CA3R::B,16,17.08491547793882,False,0.6813186813186813,0.3196803196803197
Ependymal,Human ANC::A,Human CA4C-DGC::A,17,14.894295805363157,False,0.35764235764235763,0.6433566433566433
Ependymal,Human ANC::A,Human CA4C-DGC::B,18,13.5141240943106,False,0.2977022977022977,0.7032967032967034
Ependymal,Human ANC::A,Human CEN::A,19,23.046553210625305,False,0.7822177822177823,0.21878121878121878
Ependymal,Human ANC::A,Human CEN::B,20,13.196128580919938,False,0.3596403596403596,0.6413586413586414
Ependymal,Human ANC::A,Human CM-Pf::A,21,8.178299165463486,False,0.2127872127872128,0.7882117882117882
Ependymal,Human ANC::A,Human CM-Pf::B,22,11.883256879170714,False,0.45054945054945056,0.5504495504495505
Ependymal,Human ANC::A,Human CMN::A,23,15.540834898149791,False,0.45854145854145856,0.5424575424575424
Ependymal,Human ANC::A,Human CMN::B,24,5.229280227831293,False,0.03196803196803197,0.9690309690309691
Ependymal,Human ANC::A,Human CaB::A,25,17.18036237791245,False,0.5494505494505495,0.4515484515484515
Ependymal,Human ANC::A,Human CaB::B,26,15.365668848043933,False,0.4305694305694306,0.5704295704295704
Ependymal,Human ANC::A,Human DGR-CA4Rpy::A,27,28.985493260166827,False,0.9010989010989011,0.0999000999000999
Ependymal,Human ANC::A,Human DGR-CA4Rpy::B,28,25.15474658127448,False,0.8361638361638362,0.16483516483516483
Ependymal,Human ANC::A,Human DGU-CA4Upy::A,29,11.90823872773963,False,0.21678321678321677,0.7842157842157842
Ependymal,Human ANC::A,Human DGU-CA4Upy::B,30,13.807181938148757,False,0.3246753246753247,0.6763236763236763
Ependymal,Human ANC::A,Human DTg::A,31,11.517478276043464,False,0.23976023976023977,0.7612387612387612
Ependymal,Human ANC::A,Human DTg::B,32,11.579599313458434,False,0.2597402597402597,0.7412587412587412
Ependymal,Human ANC::A,Human ETH::A,33,13.087102089474357,False,0.3256743256743257,0.6753246753246753
Ependymal,Human ANC::A,Human ETH::B,34,8.690542679412653,False,0.1018981018981019,0.8991008991008991
Ependymal,Human ANC::A,Human HTHma::A,35,11.630877613109288,False,0.42157842157842157,0.5794205794205795
Ependymal,Human ANC::A,Human HTHma::B,36,12.41365602885966,False,0.47352647352647353,0.5274725274725275
Ependymal,Human ANC::A,Human HTHpo::A,37,12.396605673037037,False,0.46653346653346656,0.5344655344655345
Ependymal,Human ANC::A,Human HTHpo::B,38,11.447138893000364,False,0.42357642357642356,0.5774225774225774
Ependymal,Human ANC::A,Human HTHpo-HTHso::A,39,8.036081435145556,False,0.059940059940059943,0.9410589410589411
Ependymal,Human ANC::A,Human HTHpo-HTHso::B,40,5.504955170556017,False,0.04895104895104895,0.952047952047952
Ependymal,Human ANC::A,Human HTHtub::A,41,18.515574936597623,False,0.7612387612387612,0.23976023976023977
Ependymal,Human ANC::A,Human HTHtub::B,42,16.207816131323384,False,0.6903096903096904,0.3106893106893107
Ependymal,Human ANC::A,Human IC::A,43,14.0239594252505,False,0.38461538461538464,0.6163836163836164
Ependymal,Human ANC::A,Human IC::B,44,11.579837624201588,False,0.24075924075924077,0.7602397602397603
Ependymal,Human ANC::A,Human MD::A,45,19.763886388402206,False,0.8001998001998002,0.2007992007992008
Ependymal,Human ANC::A,Human MD::B,46,15.838756582849268,False,0.6383616383616384,0.3626373626373626
Ependymal,Human ANC::A,Human MD-Re::A,47,13.92261172964729,False,0.5554445554445554,0.44555444555444557
Ependymal,Human ANC::A,Human MD-Re::B,48,8.944824230913246,False,0.26173826173826176,0.7392607392607392
Ependymal,Human ANC::A,Human MN::A,49,15.907018263547636,False,0.4925074925074925,0.5084915084915085
Ependymal,Human ANC::A,Human MN::B,50,19.067159721506542,False,0.7522477522477522,0.24875124875124874
Ependymal,Human ANC::A,Human MoAN::A,51,22.74892839846492,False,0.7792207792207793,0.2217782217782218
Ependymal,Human ANC::A,Human MoAN::B,52,23.84555652341682,False,0.7982017982017982,0.20279720279720279
Ependymal,Human ANC::A,Human MoRF-MoEN::A,53,21.130062959867402,False,0.7232767232767233,0.2777222777222777
Ependymal,Human ANC::A,Human MoRF-MoEN::B,54,20.03808903838883,False,0.6853146853146853,0.3156843156843157
Ependymal,Human ANC::A,Human MoSR::A,55,14.956857901604465,False,0.43156843156843155,0.5694305694305695
Ependymal,Human ANC::A,Human MoSR::B,56,11.822701615674424,False,0.42657342657342656,0.5744255744255744
Ependymal,Human ANC::A,Human NAC::A,57,13.677595559150568,False,0.5384615384615384,0.46253746253746253
Ependymal,Human ANC::A,Human NAC::B,58,13.725982026726232,False,0.5534465534465535,0.44755244755244755
Ependymal,Human ANC::A,Human PAG::A,59,17.59601545649013,False,0.5774225774225774,0.42357642357642356
Ependymal,Human ANC::A,Human PAG::B,60,16.02522220941277,False,0.5204795204795205,0.4805194805194805
Ependymal,Human ANC::A,Human PAG-DR::A,61,7.302395024098454,False,0.030969030969030968,0.97002997002997
Ependymal,Human ANC::A,Human PAG-DR::B,62,17.06285710803693,False,0.6903096903096904,0.3106893106893107
Ependymal,Human ANC::A,Human PnAN::A,63,25.73175271629642,False,0.7902097902097902,0.21078921078921078
Ependymal,Human ANC::A,Human PnAN::B,64,10.5932763243966,False,0.13086913086913088,0.8701298701298701
Ependymal,Human ANC::A,Human PnEN::A,65,13.137574577141649,False,0.22777222777222778,0.7732267732267732
Ependymal,Human ANC::A,Human PnEN::B,66,14.060008426778039,False,0.3226773226773227,0.6783216783216783
Ependymal,Human ANC::A,Human Pul::A,67,11.621697799274592,False,0.4245754245754246,0.5764235764235764
Ependymal,Human ANC::A,Human Pul::B,68,6.298982352114376,False,0.08291708291708291,0.9180819180819181
Ependymal,Human ANC::A,Human SC::A,69,11.509024709238906,False,0.22877122877122877,0.7722277722277723
Ependymal,Human ANC::A,Human SC::B,70,10.707225669461433,False,0.3786213786213786,0.6223776223776224
