cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Oligodendrocyte precursor,Human BL::A,Human HTHso::B,7459,26.00755131848264,False,0.6583416583416584,0.34265734265734266
Oligodendrocyte precursor,Human BL::A,Human HTHso-HTHtub::A,7460,15.87241588338224,False,0.17482517482517482,0.8261738261738262
Oligodendrocyte precursor,Human BL::A,Human HTHso-HTHtub::B,7461,15.099655568518676,False,0.12487512487512488,0.8761238761238761
Oligodendrocyte precursor,Human BL::A,Human HTHtub::A,7462,33.1997818829556,False,0.8121878121878122,0.1888111888111888
Oligodendrocyte precursor,Human BL::A,Human HTHtub::B,7463,31.63079693488119,False,0.8001998001998002,0.2007992007992008
Oligodendrocyte precursor,Human BL::A,Human IC::A,7464,24.183302261707013,False,0.40559440559440557,0.5954045954045954
Oligodendrocyte precursor,Human BL::A,Human IC::B,7465,34.04044116180173,False,0.6903096903096904,0.3106893106893107
Oligodendrocyte precursor,Human BL::A,Human IO::A,7466,30.602702297219682,False,0.5744255744255744,0.42657342657342656
Oligodendrocyte precursor,Human BL::A,Human IO::B,7467,30.37848839974689,False,0.5774225774225774,0.42357642357642356
Oligodendrocyte precursor,Human BL::A,Human ITG::A,7468,14.277493736033582,False,0.07792207792207792,0.9230769230769231
Oligodendrocyte precursor,Human BL::A,Human ITG::B,7469,14.244944458472807,False,0.06593406593406594,0.935064935064935
Oligodendrocyte precursor,Human BL::A,Human Idg::A,7470,14.722771660536285,False,0.0919080919080919,0.9090909090909091
Oligodendrocyte precursor,Human BL::A,Human Idg::B,7471,14.883274336714724,False,0.07492507492507493,0.926073926073926
Oligodendrocyte precursor,Human BL::A,Human Ig::A,7472,16.405885659751647,False,0.13486513486513488,0.8661338661338661
Oligodendrocyte precursor,Human BL::A,Human Ig::B,7473,12.785065757588692,False,0.04095904095904096,0.9600399600399601
Oligodendrocyte precursor,Human BL::A,Human LEC::A,7474,11.503468427773223,False,0.029970029970029972,0.971028971028971
Oligodendrocyte precursor,Human BL::A,Human LEC::B,7475,10.301405644139965,False,0.00999000999000999,0.991008991008991
Oligodendrocyte precursor,Human BL::A,Human LG::A,7476,18.628676097251027,False,0.18681318681318682,0.8141858141858141
Oligodendrocyte precursor,Human BL::A,Human LG::B,7477,30.305883713409486,False,0.5754245754245755,0.4255744255744256
Oligodendrocyte precursor,Human BL::A,Human LP::A,7478,31.824945600533614,False,0.6213786213786214,0.37962037962037964
Oligodendrocyte precursor,Human BL::A,Human LP::B,7479,20.339000518073696,False,0.23876123876123875,0.7622377622377622
Oligodendrocyte precursor,Human BL::A,Human LP-VPL::A,7480,27.93081715630722,False,0.7232767232767233,0.2777222777222777
Oligodendrocyte precursor,Human BL::A,Human LP-VPL::B,7481,27.988738192486142,False,0.7342657342657343,0.26673326673326675
Oligodendrocyte precursor,Human BL::A,Human La::A,7482,7.0012340131604045,False,0.003996003996003996,0.997002997002997
Oligodendrocyte precursor,Human BL::A,Human La::B,7483,17.566031509913454,False,0.17782217782217782,0.8231768231768232
Oligodendrocyte precursor,Human BL::A,Human M1C::A,7484,16.36190226382932,False,0.0999000999000999,0.9010989010989011
Oligodendrocyte precursor,Human BL::A,Human M1C::B,7485,21.897474933975566,False,0.25274725274725274,0.7482517482517482
Oligodendrocyte precursor,Human BL::A,Human MD::A,7486,39.284795207438954,False,0.8061938061938062,0.19480519480519481
Oligodendrocyte precursor,Human BL::A,Human MD::B,7487,31.452973082693724,False,0.6773226773226774,0.32367632367632365
Oligodendrocyte precursor,Human BL::A,Human MD-Re::A,7488,25.241579763224383,False,0.6473526473526473,0.35364635364635366
Oligodendrocyte precursor,Human BL::A,Human MD-Re::B,7489,33.480431281172024,False,0.8211788211788211,0.1798201798201798
Oligodendrocyte precursor,Human BL::A,Human MEC::A,7490,8.613003514943319,False,0.006993006993006993,0.994005994005994
Oligodendrocyte precursor,Human BL::A,Human MEC::B,7491,13.12783073921938,False,0.03696303696303696,0.964035964035964
Oligodendrocyte precursor,Human BL::A,Human MG::A,7492,15.715375696381988,False,0.15284715284715283,0.8481518481518482
Oligodendrocyte precursor,Human BL::A,Human MG::B,7493,16.232241896881412,False,0.17882117882117882,0.8221778221778222
Oligodendrocyte precursor,Human BL::A,Human MN::A,7494,27.220387883786607,False,0.48451548451548454,0.5164835164835165
Oligodendrocyte precursor,Human BL::A,Human MN::B,7495,26.552450023225223,False,0.4675324675324675,0.5334665334665335
Oligodendrocyte precursor,Human BL::A,Human MTG::A,7496,14.65260552310232,False,0.059940059940059943,0.9410589410589411
Oligodendrocyte precursor,Human BL::A,Human MTG::B,7497,20.806978741421574,False,0.18981018981018982,0.8111888111888111
Oligodendrocyte precursor,Human BL::A,Human MoAN::A,7498,31.444714337019523,False,0.6433566433566433,0.35764235764235763
Oligodendrocyte precursor,Human BL::A,Human MoAN::B,7499,29.94899582304051,False,0.6613386613386614,0.33966033966033965
Oligodendrocyte precursor,Human BL::A,Human MoRF-MoEN::A,7500,29.896329686010407,False,0.6393606393606394,0.36163836163836166
Oligodendrocyte precursor,Human BL::A,Human MoRF-MoEN::B,7501,30.87590296083817,False,0.6923076923076923,0.3086913086913087
Oligodendrocyte precursor,Human BL::A,Human MoSR::A,7502,12.429157395678724,False,0.05094905094905095,0.9500499500499501
Oligodendrocyte precursor,Human BL::A,Human MoSR::B,7503,29.24876843245091,False,0.6303696303696303,0.3706293706293706
Oligodendrocyte precursor,Human BL::A,Human NAC::A,7504,25.49702479405778,False,0.42657342657342656,0.5744255744255744
Oligodendrocyte precursor,Human BL::A,Human NAC::B,7505,22.128828380164713,False,0.28471528471528473,0.7162837162837162
Oligodendrocyte precursor,Human BL::A,Human PAG::A,7506,39.18487663948169,False,0.7712287712287712,0.22977022977022976
Oligodendrocyte precursor,Human BL::A,Human PAG::B,7507,38.25229638661283,False,0.7712287712287712,0.22977022977022976
Oligodendrocyte precursor,Human BL::A,Human PAG-DR::A,7508,19.36773704533902,False,0.2947052947052947,0.7062937062937062
Oligodendrocyte precursor,Human BL::A,Human PAG-DR::B,7509,33.81327856723055,False,0.8301698301698301,0.17082917082917082
Oligodendrocyte precursor,Human BL::A,Human PB::A,7510,27.712837982951047,False,0.5024975024975025,0.4985014985014985
Oligodendrocyte precursor,Human BL::A,Human PB::B,7511,34.327371155371345,False,0.6733266733266733,0.3276723276723277
Oligodendrocyte precursor,Human BL::A,Human PN::A,7512,35.504396950847436,False,0.6503496503496503,0.35064935064935066
Oligodendrocyte precursor,Human BL::A,Human PN::B,7513,35.58212344273798,False,0.6723276723276723,0.32867132867132864
Oligodendrocyte precursor,Human BL::A,Human PTR::A,7514,22.323616041096958,False,0.3866133866133866,0.6143856143856143
Oligodendrocyte precursor,Human BL::A,Human PTR::B,7515,23.773867487357077,False,0.45054945054945056,0.5504495504495505
Oligodendrocyte precursor,Human BL::A,Human Pir::A,7516,13.464701127262037,False,0.053946053946053944,0.9470529470529471
Oligodendrocyte precursor,Human BL::A,Human Pir::B,7517,13.959088922984323,False,0.08091908091908091,0.9200799200799201
Oligodendrocyte precursor,Human BL::A,Human PnAN::A,7518,38.33328852482375,False,0.7442557442557443,0.25674325674325676
Oligodendrocyte precursor,Human BL::A,Human PnAN::B,7519,36.724071908319665,False,0.7372627372627373,0.26373626373626374
